#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 06 01 19 00 312  7.5  8.9  1.39 12.50  7.44 999 1013.4  11.7  12.2 999.0 99.0 99.00
2007 06 01 20 00 307  6.2  7.3  1.41 11.11  7.52 999 1013.5  11.8  12.5 999.0 99.0 99.00
2007 06 01 21 00 304  7.4  8.8  1.55 11.11  8.13 999 1013.3  11.8  12.5 999.0 99.0 99.00
2007 06 01 22 00 304  7.5  9.3  1.46 12.50  7.10 999 1013.2  11.8  12.5 999.0 99.0 99.00
2007 06 01 23 00 307  7.4  8.9  1.55 11.11  7.08 999 1012.5  11.8  12.5 999.0 99.0 99.00
2007 06 02 00 00 306  7.9  9.1  1.59 11.11  7.50 999 1011.7  11.9  12.5 999.0 99.0 99.00
2007 06 02 01 00 296  8.1  9.8  1.42 11.11  7.22 999 1011.5  12.1  12.5 999.0 99.0 99.00
2007 06 02 02 00 295  7.7  9.2  1.61 11.11  7.30 999 1011.4  12.1  12.5 999.0 99.0 99.00
2007 06 02 03 00 291  8.7 10.6  1.57 11.11  7.04 999 1011.6  12.1  12.5 999.0 99.0 99.00
2007 06 02 04 00 303  9.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 02 05 00 311  9.2 99.0 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2007 06 02 06 00 310  8.9 10.4 99.00 99.00 99.00 999 1012.8  11.8  12.5 999.0 99.0 99.00
2007 06 02 07 00 999 99.0 99.0  1.36 11.11  6.88 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 02 08 00 308  9.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 02 09 00 313  8.9 99.0 99.00 99.00 99.00 999 1012.5  11.6  12.5 999.0 99.0 99.00
2007 06 02 10 00 315  8.3  9.6  1.49 11.11  6.93 999 1011.8  11.3  12.5 999.0 99.0 99.00
2007 06 02 11 00 313  6.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 02 12 00 312  7.1 99.0 99.00 99.00 99.00 999 1011.9  11.3 999.0 999.0 99.0 99.00
2007 06 02 13 00 307  7.9  9.5  1.35 10.00  6.54 999 1011.9  11.0  12.2 999.0 99.0 99.00
2007 06 02 14 00 308  7.7  8.9  1.39 10.00  6.58 999 1012.7  11.0  12.1 999.0 99.0 99.00
2007 06 02 15 00 308  7.4  8.6  1.33 10.00  6.46 999 1013.3  11.0  12.1 999.0 99.0 99.00
2007 06 02 16 00 317  7.7  8.8  1.33 10.00  6.81 999 1013.9  11.0  12.1 999.0 99.0 99.00
2007 06 02 17 00 320  7.0  8.4  1.22 10.00  6.51 999 1014.0  11.0  12.1 999.0 99.0 99.00
2007 06 02 18 00 319  6.4  7.4  1.28 10.00  6.71 999 1014.1  11.3  12.1 999.0 99.0 99.00
2007 06 02 19 00 319  5.8  6.8  1.16 10.00  6.57 999 1014.2  11.4  12.1 999.0 99.0 99.00
2007 06 02 20 00 315  6.0  7.0  1.17 10.00  6.55 999 1014.2  11.7  12.1 999.0 99.0 99.00
2007 06 02 21 00 302  5.0  5.9  1.18 10.00  6.52 999 1014.3  11.6  12.1 999.0 99.0 99.00
2007 06 02 22 00 296  5.2  6.5  1.31 10.00  7.64 999 1014.0  11.7  12.2 999.0 99.0 99.00
2007 06 02 23 00 296  6.4  7.7  1.17 10.00  6.28 999 1013.5  11.8  12.5 999.0 99.0 99.00
2007 06 03 00 00 304  8.1 10.1  1.21 16.67  6.32 999 1013.2  12.0  12.2 999.0 99.0 99.00
2007 06 03 01 00 307  9.0 10.8  1.37 10.00  6.04 999 1012.9  11.8  12.5 999.0 99.0 99.00
2007 06 03 02 00 302 10.4 12.4  1.44 16.67  6.02 999 1013.1  11.8  12.1 999.0 99.0 99.00
2007 06 03 03 00 298 10.2 11.9  1.46 16.67  6.01 999 1013.3  11.8  12.1 999.0 99.0 99.00
2007 06 03 04 00 308 10.3 12.3 99.00 99.00 99.00 999 1013.8  11.7  12.1 999.0 99.0 99.00
2007 06 03 05 00 311  9.7 99.0 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2007 06 03 07 00 308  5.9 99.0 99.00 99.00 99.00 999 1013.9  11.4  12.0 999.0 99.0 99.00
2007 06 03 08 00 309  6.2  7.2 99.00 99.00 99.00 999 1013.7  11.3  11.8 999.0 99.0 99.00
2007 06 03 10 00 318  5.9 99.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2007 06 03 11 00 315  5.6  6.8 99.00 99.00 99.00 999 1014.1  11.3  11.8 999.0 99.0 99.00
2007 06 03 13 00 309  5.9 99.0  1.46 14.29  6.65 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 03 14 00 314  6.5  7.5  1.32 16.67  6.46 999 1014.8  11.0  11.8 999.0 99.0 99.00
2007 06 03 15 00 320  5.8  7.1  1.26 16.67  6.45 999 1015.5  10.9  11.8 999.0 99.0 99.00
2007 06 03 16 00 317  5.2  6.2  1.17 14.29  6.60 999 1015.7  10.9  11.8 999.0 99.0 99.00
2007 06 03 17 00 290  4.3  5.4  1.21 14.29  6.70 999 1015.9  10.7  11.8 999.0 99.0 99.00
2007 06 03 18 00 287  2.6  3.4  1.22 16.67  6.76 999 1016.3  10.7  12.0 999.0 99.0 99.00
2007 06 03 19 00 302  4.9  5.8  1.10 14.29  6.80 999 1016.3  11.0  12.1 999.0 99.0 99.00
2007 06 03 20 00 308  3.3  3.8  1.09 14.29  6.69 999 1016.3  11.6  12.1 999.0 99.0 99.00
2007 06 03 21 00 282  2.5  3.2  1.09 14.29  6.77 999 1015.9  11.8  12.5 999.0 99.0 99.00
2007 06 03 22 00 310  5.3  6.3  1.09 14.29  6.55 999 1015.7  11.8  12.6 999.0 99.0 99.00
2007 06 03 23 00 312  9.5 11.9  1.21 14.29  6.06 999 1015.6  11.7  12.1 999.0 99.0 99.00
2007 06 04 00 00 303 10.7 12.6  1.39 14.29  5.63 999 1015.0  11.8  12.1 999.0 99.0 99.00
2007 06 04 01 00 304 11.9 14.4  1.45  4.76  5.25 999 1014.7  11.7  12.1 999.0 99.0 99.00
2007 06 04 02 00 307 11.9 14.7 99.00 99.00 99.00 999 1014.7  11.9  11.8 999.0 99.0 99.00
2007 06 04 03 00 309 13.2 15.8 99.00 99.00 99.00 999 1014.6  11.6  11.7 999.0 99.0 99.00
2007 06 04 04 00 309 12.2 14.3 99.00 99.00 99.00 999 1014.0  11.3  11.7 999.0 99.0 99.00
2007 06 04 06 00 314 10.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 04 09 00 310  8.5 99.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2007 06 04 10 00 315  7.6  9.5 99.00 99.00 99.00 999 1014.8  11.7  11.8 999.0 99.0 99.00
2007 06 04 12 00 315  7.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 04 13 00 313  9.7 11.7  1.14 14.29  5.74 999 1015.1  10.9  11.8 999.0 99.0 99.00
2007 06 04 14 00 313  9.7 11.9  1.26 14.29  5.28 999 1014.8  11.3  12.0 999.0 99.0 99.00
2007 06 04 15 00 308 10.8 12.7  1.24  4.55  4.92 999 1014.8  11.3  12.0 999.0 99.0 99.00
2007 06 04 16 00 309 11.4 14.4  1.29 14.29  4.85 999 1015.4  11.3  12.0 999.0 99.0 99.00
2007 06 04 17 00 315 10.1 12.2  1.41  4.76  4.81 999 1015.6  11.4  12.1 999.0 99.0 99.00
2007 06 04 20 00 302 11.9 13.6  1.33  5.00  4.70 999 1015.6  11.8  12.1 999.0 99.0 99.00
2007 06 04 21 00 300 12.0 14.7  1.45  4.55  4.76 999 1014.9  12.0  12.1 999.0 99.0 99.00
2007 06 04 22 00 305 12.0 14.9  1.45 14.29  4.83 999 1014.8  12.1  12.0 999.0 99.0 99.00
2007 06 04 23 00 309 12.9 15.8  1.55  4.76  4.81 999 1014.1  12.1  11.8 999.0 99.0 99.00
2007 06 05 00 00 308 11.8 13.9  1.71  5.00  4.99 999 1014.0  12.1  11.7 999.0 99.0 99.00
2007 06 05 01 00 304 13.0 15.7  1.61  5.26  5.16 999 1014.0  11.8  11.7 999.0 99.0 99.00
2007 06 05 02 00 306 13.2 16.5  1.54  5.26  4.93 999 1014.0  11.7  11.4 999.0 99.0 99.00
2007 06 05 03 00 302 14.5 18.0  1.72  5.00  5.23 999 1014.1  11.7  11.4 999.0 99.0 99.00
2007 06 05 04 00 305 12.5 15.1 99.00 99.00 99.00 999 1014.1  11.7  11.3 999.0 99.0 99.00
2007 06 05 05 00 304 13.0 15.2 99.00 99.00 99.00 999 1014.1  11.8  11.3 999.0 99.0 99.00
2007 06 05 08 00 302 12.2 14.8 99.00 99.00 99.00 999 1013.6  12.1  11.4 999.0 99.0 99.00
2007 06 05 09 00 999 99.0 16.0  1.53 12.50  5.69 999 1013.5 999.0  11.4 999.0 99.0 99.00
2007 06 05 10 00 310 11.8 99.0 99.00 99.00 99.00 999 1014.2  11.9 999.0 999.0 99.0 99.00
2007 06 05 11 00 303  9.4 11.2 99.00 99.00 99.00 999 1012.8  11.7  11.4 999.0 99.0 99.00
2007 06 05 13 00 312 10.9 12.9  1.55 12.50  5.49 999 1013.2  11.8  11.3 999.0 99.0 99.00
2007 06 05 14 00 310  9.8 11.2  1.53 12.50  5.88 999 1013.6  12.1  11.3 999.0 99.0 99.00
2007 06 05 15 00 312  8.3  9.7  1.46 12.50  5.90 999 1014.0  12.1  11.4 999.0 99.0 99.00
2007 06 05 16 00 309  9.3 10.6  1.33 12.50  5.74 999 1014.0  12.1  11.4 999.0 99.0 99.00
2007 06 05 17 00 317  9.8 11.4  1.41 12.50  5.43 999 1014.3  12.2  11.4 999.0 99.0 99.00
2007 06 05 18 00 314 12.4 15.1  1.56 12.50  5.31 999 1014.2  12.1  11.7 999.0 99.0 99.00
2007 06 05 19 00 310 10.6 12.4  1.64 12.50  5.56 999 1014.5  12.0  11.7 999.0 99.0 99.00
2007 06 05 20 00 314 10.7 12.5  1.66 12.50  5.41 999 1014.3  12.6  11.7 999.0 99.0 99.00
2007 06 05 21 00 308 11.0 13.3  1.64 12.50  5.60 999 1014.7  12.6  12.0 999.0 99.0 99.00
2007 06 05 22 00 315 11.0 13.1  1.62 12.50  5.55 999 1014.3  12.6  12.1 999.0 99.0 99.00
2007 06 05 23 00 315 11.3 12.7  1.64 12.50  5.50 999 1014.0  12.7  12.1 999.0 99.0 99.00
2007 06 06 00 00 315 10.5 12.6  1.71 12.50  5.76 999 1014.0  12.8  12.2 999.0 99.0 99.00
2007 06 06 01 00 316 10.1 12.4  1.86 12.50  5.75 999 1013.5  12.8  12.4 999.0 99.0 99.00
2007 06 06 02 00 318 11.2 13.1  1.88 12.50  5.62 999 1013.2  12.8  12.5 999.0 99.0 99.00
2007 06 06 03 00 312 11.3 13.4  1.96  6.25  5.54 999 1013.5  12.8  12.2 999.0 99.0 99.00
2007 06 06 04 00 308 12.0 99.0 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2007 06 06 05 00 301 13.1 15.2 99.00 99.00 99.00 999 1013.5  12.5  12.1 999.0 99.0 99.00
2007 06 06 06 00 316 14.1 16.7  1.90  7.14  5.61 999 1014.1  12.6  12.0 999.0 99.0 99.00
2007 06 06 08 00 323 12.0 14.5 99.00 99.00 99.00 999 1014.4  12.2 999.0 999.0 99.0 99.00
2007 06 06 09 00 329 12.5 15.2 99.00 99.00 99.00 999 1014.3  12.2  11.7 999.0 99.0 99.00
2007 06 06 10 00 331 11.9 14.0 99.00 99.00 99.00 999 1014.0  12.2  11.7 999.0 99.0 99.00
2007 06 06 11 00 320 11.8 14.4 99.00 99.00 99.00 999 1014.4  11.9 999.0 999.0 99.0 99.00
2007 06 06 13 00 320 12.2 14.6  2.01  6.67  5.57 999 1013.2  11.7  11.6 999.0 99.0 99.00
2007 06 06 14 00 322 13.0 15.3  2.03  6.67  5.47 999 1014.0  11.7  11.4 999.0 99.0 99.00
2007 06 06 15 00 319 13.6 15.6  2.03  6.67  5.36 999 1014.7  11.7  11.4 999.0 99.0 99.00
2007 06 06 16 00 311 13.8 16.0  2.06  6.25  5.37 999 1015.4  11.7  11.4 999.0 99.0 99.00
2007 06 06 17 00 316 12.8 15.8  2.25  6.67  5.64 999 1015.8  11.8  11.7 999.0 99.0 99.00
2007 06 06 18 00 314 13.3 15.8  2.22  6.67  5.51 999 1015.6  11.8  11.4 999.0 99.0 99.00
2007 06 06 19 00 308 12.3 15.1  2.27  6.25  5.62 999 1016.1  12.1  11.4 999.0 99.0 99.00
2007 06 06 20 00 307 13.7 16.1  2.24  6.67  5.68 999 1015.8  12.1  11.4 999.0 99.0 99.00
2007 06 06 21 00 309 13.5 16.7  2.33  7.14  5.65 999 1015.8  12.2  11.4 999.0 99.0 99.00
2007 06 06 22 00 303 14.1 17.6  2.40  7.14  5.73 999 1015.7  12.2  11.4 999.0 99.0 99.00
2007 06 06 23 00 304 14.7 17.2  2.62  7.69  5.91 999 1015.3  12.5  11.3 999.0 99.0 99.00
2007 06 07 00 00 307 13.9 16.8  2.71  7.69  5.95 999 1015.1  12.5  11.3 999.0 99.0 99.00
2007 06 07 01 00 312 13.2 15.2  2.64  7.14  5.96 999 1014.8  12.2  11.3 999.0 99.0 99.00
2007 06 07 02 00 314 13.5 15.3 99.00 99.00 99.00 999 1014.5  12.1  11.3 999.0 99.0 99.00
2007 06 07 03 00 309 13.7 17.1  2.64  8.33  5.94 999 1014.1  11.9  11.3 999.0 99.0 99.00
2007 06 07 09 00 316 12.0 99.0 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2007 06 07 10 00 315 13.1 15.3 99.00 99.00 99.00 999 1013.2  11.2  11.0 999.0 99.0 99.00
2007 06 07 11 00 325 12.3 14.7 99.00 99.00 99.00 999 1013.2  11.0  11.0 999.0 99.0 99.00
2007 06 07 12 00 326 11.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 07 13 00 321 10.3 12.1  2.42  9.09  6.45 999 1013.3  10.9  11.0 999.0 99.0 99.00
2007 06 07 14 00 315 11.0 12.9  2.30  8.33  6.32 999 1013.5  10.9  10.9 999.0 99.0 99.00
2007 06 07 15 00 317 12.2 13.9  2.29  8.33  6.16 999 1013.4  10.9  11.0 999.0 99.0 99.00
2007 06 07 16 00 315 11.0 13.2  2.32  8.33  6.05 999 1013.9  11.0  11.0 999.0 99.0 99.00
2007 06 07 17 00 313 12.0 14.2  2.22  8.33  5.82 999 1013.9  11.0  11.0 999.0 99.0 99.00
2007 06 07 18 00 314 11.5 13.5  2.29  9.09  5.92 999 1013.7  11.3  11.2 999.0 99.0 99.00
2007 06 07 19 00 308 12.3 14.7  2.30  8.33  5.78 999 1013.9  11.3  11.3 999.0 99.0 99.00
2007 06 07 20 00 312 12.6 15.9  2.37  8.33  5.79 999 1013.7  11.3  11.3 999.0 99.0 99.00
2007 06 07 21 00 308 12.4 14.7  2.32  9.09  5.77 999 1013.6  11.4  11.3 999.0 99.0 99.00
2007 06 07 22 00 313 11.9 14.3  2.26  9.09  5.96 999 1013.0  11.6  11.3 999.0 99.0 99.00
2007 06 07 23 00 306 11.7 13.4  2.33  7.69  5.98 999 1012.8  11.7  11.0 999.0 99.0 99.00
2007 06 08 00 00 309 11.4 13.5  2.26  8.33  5.90 999 1012.8  11.7  11.0 999.0 99.0 99.00
2007 06 08 01 00 310 11.7 13.3  2.22  8.33  5.91 999 1012.6  11.7  11.0 999.0 99.0 99.00
2007 06 08 02 00 310 10.3 11.9  2.46  8.33  6.25 999 1012.6  11.4  11.0 999.0 99.0 99.00
2007 06 08 03 00 316 10.7 12.6  2.31  8.33  6.21 999 1012.7  11.4  11.0 999.0 99.0 99.00
2007 06 08 04 00 312 11.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 08 05 00 309 11.3 12.9 99.00 99.00 99.00 999 1012.7  11.3  11.0 999.0 99.0 99.00
2007 06 08 07 00 308 11.6 99.0 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2007 06 08 08 00 317 12.5 14.8 99.00 99.00 99.00 999 1011.5  11.1  11.0 999.0 99.0 99.00
2007 06 08 09 00 315 12.8 15.0  2.13 10.00  5.85 999 1010.9  11.0  11.0 999.0 99.0 99.00
2007 06 08 10 00 306 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 08 11 00 318 10.8 99.0 99.00 99.00 99.00 999 1011.2  11.0  11.0 999.0 99.0 99.00
2007 06 08 12 00 311 12.0 14.3 99.00 99.00 99.00 999 1011.7  10.6  11.0 999.0 99.0 99.00
2007 06 08 13 00 330 11.0 13.1  2.19  9.09  5.93 999 1011.9  10.6  11.0 999.0 99.0 99.00
2007 06 08 14 00 324 10.5 13.0  2.06  8.33  6.06 999 1012.5  10.5  11.0 999.0 99.0 99.00
2007 06 08 15 00 318 10.7 12.3 99.00 99.00 99.00 999 1013.1  10.9  11.0 999.0 99.0 99.00
2007 06 08 16 00 320 10.0 11.7  1.89  9.09  5.87 999 1013.6  11.0  11.0 999.0 99.0 99.00
2007 06 08 17 00 312 11.1 13.1  2.20  9.09  6.20 999 1013.9  10.9  11.0 999.0 99.0 99.00
2007 06 08 18 00 314 10.4 12.9  2.07  9.09  6.01 999 1014.0  11.0  11.0 999.0 99.0 99.00
2007 06 08 19 00 307 10.5 12.0  1.96  8.33  6.00 999 1014.0  11.3  11.1 999.0 99.0 99.00
2007 06 08 20 00 299 10.4 13.1  2.02  8.33  6.08 999 1013.4  11.3  11.3 999.0 99.0 99.00
2007 06 08 21 00 299 10.5 12.3  2.03  8.33  6.11 999 1013.1  11.4  11.3 999.0 99.0 99.00
2007 06 08 22 00 299 11.6 14.0  2.00  7.69  5.99 999 1012.6  11.4  11.3 999.0 99.0 99.00
2007 06 08 23 00 300 11.2 13.8  1.91  8.33  5.76 999 1012.5  11.7  11.3 999.0 99.0 99.00
2007 06 09 00 00 305 11.6 13.8  1.83  8.33  5.71 999 1012.4  11.7  11.3 999.0 99.0 99.00
2007 06 09 01 00 307 11.4 13.5  1.94  7.69  5.61 999 1011.7  11.7  11.3 999.0 99.0 99.00
2007 06 09 02 00 313 11.5 14.1  1.91  8.33  5.43 999 1011.6  11.4  11.1 999.0 99.0 99.00
2007 06 09 03 00 313 12.4 14.8  1.89  7.69  5.38 999 1011.6  11.4  11.0 999.0 99.0 99.00
2007 06 09 05 00 316 11.8 13.8 99.00 99.00 99.00 999 1011.7  11.3  11.0 999.0 99.0 99.00
2007 06 09 06 00 308 11.6 14.1  1.80  8.33  5.33 999 1011.7  11.0  11.0 999.0 99.0 99.00
2007 06 09 07 00 310 11.8 99.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2007 06 09 08 00 317 11.8 14.3 99.00 99.00 99.00 999 1011.4  10.7  11.0 999.0 99.0 99.00
2007 06 09 09 00 316  9.9 12.3  1.74  6.67  5.65 999 1011.8  10.6  11.0 999.0 99.0 99.00
2007 06 09 10 00 319  9.6 11.5  1.69  7.69  5.58 999 1011.6 999.0  11.0 999.0 99.0 99.00
2007 06 09 11 00 315  9.3 99.0 99.00 99.00 99.00 999 1011.6  10.2 999.0 999.0 99.0 99.00
2007 06 09 12 00 320  9.0 10.4 99.00 99.00 99.00 999 1011.6  10.2  10.9 999.0 99.0 99.00
2007 06 09 13 00 315  8.1  9.4  1.55  8.33  5.78 999 1011.7  10.2  10.6 999.0 99.0 99.00
2007 06 09 14 00 315  8.0  9.6  1.49  9.09  5.84 999 1012.4  10.2  10.6 999.0 99.0 99.00
2007 06 09 15 00 321  9.3 10.9  1.62  7.69  5.79 999 1013.1  10.2  10.6 999.0 99.0 99.00
2007 06 09 16 00 324  8.5 10.4  1.61  9.09  5.62 999 1013.5   9.8  10.6 999.0 99.0 99.00
2007 06 09 17 00 322  7.9  9.9  1.59  8.33  5.83 999 1014.1  10.1  10.9 999.0 99.0 99.00
2007 06 09 18 00 318  7.3  8.8  1.54  8.33  5.69 999 1014.0  10.2  11.0 999.0 99.0 99.00
2007 06 09 19 00 317  5.7  6.4  1.42  8.33  5.79 999 1014.0  10.3  11.3 999.0 99.0 99.00
2007 06 09 20 00 315  6.5  7.9  1.57  9.09  6.21 999 1013.5  10.5  11.3 999.0 99.0 99.00
2007 06 09 21 00 308  7.0  8.2  1.52  8.33  5.90 999 1013.5  10.9  11.4 999.0 99.0 99.00
2007 06 09 22 00 302  6.9  8.3  1.51  8.33  5.92 999 1013.3  11.3  11.4 999.0 99.0 99.00
2007 06 09 23 00 297  7.2  8.1  1.71  8.33  6.51 999 1012.9  11.3  11.4 999.0 99.0 99.00
2007 06 10 00 00 300  9.8 11.6  1.52  7.69  5.82 999 1011.7  11.7  11.4 999.0 99.0 99.00
2007 06 10 01 00 300 10.7 12.7  1.67  9.09  5.63 999 1011.5  11.7  11.4 999.0 99.0 99.00
2007 06 10 03 00 308 11.7 14.0  1.78  8.33  5.30 999 1010.9  12.3  11.0 999.0 99.0 99.00
2007 06 10 05 00 314 99.0 13.1 99.00 99.00 99.00 999 9999.0  12.2  11.0 999.0 99.0 99.00
2007 06 10 06 00 320  9.8 99.0 99.00 99.00 99.00 999 1011.0  12.1  11.0 999.0 99.0 99.00
2007 06 10 07 00 342  3.7  4.9 99.00 99.00 99.00 999 1011.4  12.8  11.0 999.0 99.0 99.00
2007 06 10 09 00  43  4.2 99.0 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2007 06 10 10 00 321  4.2 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2007 06 10 12 00 294  5.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 10 13 00 348  1.2  2.1 99.00 99.00 99.00 999 1011.3  11.3  12.5 999.0 99.0 99.00
2007 06 10 14 00  75  0.8  2.2  1.75  8.33  6.71 999 1011.6  11.5  12.5 999.0 99.0 99.00
2007 06 10 15 00  92  0.2  1.0  1.80  8.33  6.62 999 1012.0  11.7  12.5 999.0 99.0 99.00
2007 06 10 16 00 269  2.3  3.9  1.66  8.33  6.45 999 1012.5  11.4  12.5 999.0 99.0 99.00
2007 06 10 17 00 296  3.1  3.5  1.67  8.33  6.61 999 1012.5  10.6  12.5 999.0 99.0 99.00
2007 06 10 18 00 285  2.6  3.1  1.46  7.69  6.15 999 1012.6  10.9  12.6 999.0 99.0 99.00
2007 06 10 19 00 292  3.1  4.1  1.39  7.69  5.98 999 1012.7  11.0  12.6 999.0 99.0 99.00
2007 06 10 20 00 310  2.4  3.3  1.55  7.69  6.34 999 1012.4  11.2  12.6 999.0 99.0 99.00
2007 06 10 21 00 298  2.7  3.2  1.45  7.14  6.21 999 1012.1  11.3  12.9 999.0 99.0 99.00
2007 06 10 22 00 284  2.7  3.5  1.30  7.69  6.17 999 1011.7  12.1  12.9 999.0 99.0 99.00
2007 06 10 23 00 312  3.8  4.8  1.34  7.14  6.54 999 1011.0  12.8  13.1 999.0 99.0 99.00
2007 06 11 00 00 261  6.2  7.6  1.38  7.14  6.61 999 1010.3  12.1  12.9 999.0 99.0 99.00
2007 06 11 01 00 293  9.9 12.1  1.41  7.69  6.39 999 1009.9  12.5  12.9 999.0 99.0 99.00
2007 06 11 03 00 296 11.6 13.4  1.79  7.14  5.87 999 1009.4  12.6  12.6 999.0 99.0 99.00
2007 06 11 04 00 312 10.7 99.0 99.00 99.00 99.00 999 1009.2  12.8  12.6 999.0 99.0 99.00
2007 06 11 05 00 313 10.6 13.1 99.00 99.00 99.00 999 1009.7  12.6  12.6 999.0 99.0 99.00
2007 06 11 07 00 325  8.8 99.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2007 06 11 08 00 324  7.4  9.2 99.00 99.00 99.00 999 1010.3  12.3  12.6 999.0 99.0 99.00
2007 06 11 09 00 340  2.3  4.1  1.97  7.69  6.44 999 1010.3  12.8  12.5 999.0 99.0 99.00
2007 06 11 12 00 318  8.0  9.2 99.00 99.00 99.00 999 1010.2  12.1  12.6 999.0 99.0 99.00
2007 06 11 13 00 319  6.5  7.6  2.13  8.33  7.11 999 1010.6  11.8  12.8 999.0 99.0 99.00
2007 06 11 14 00 304  6.7  8.1  1.94  8.33  6.99 999 1010.9  11.8  12.8 999.0 99.0 99.00
2007 06 11 15 00 313  6.2  7.2  2.07  8.33  7.05 999 1011.6  12.1  12.8 999.0 99.0 99.00
2007 06 11 16 00 317  7.0  8.0  2.05  8.33  6.94 999 1011.9  12.1  12.8 999.0 99.0 99.00
2007 06 11 17 00 318  8.0  9.0  1.99  8.33  6.74 999 1012.2  11.8  12.6 999.0 99.0 99.00
2007 06 11 18 00 313  7.1  8.4  1.99  9.09  6.77 999 1012.4  12.0  12.8 999.0 99.0 99.00
2007 06 11 19 00 318  6.6  7.5  1.96  9.09  7.01 999 1012.4  12.1  12.9 999.0 99.0 99.00
2007 06 11 20 00 314  6.3  7.6  2.04  9.09  7.12 999 1012.0  12.2  12.9 999.0 99.0 99.00
2007 06 11 21 00 312  8.0  9.3  2.23  9.09  6.99 999 1011.9  12.1  13.2 999.0 99.0 99.00
2007 06 11 22 00 317  8.1  9.5  2.18 10.00  7.15 999 1011.8  12.1  13.0 999.0 99.0 99.00
2007 06 11 23 00 310  8.0 10.4  2.45 10.00  7.45 999 1011.7  12.5  13.3 999.0 99.0 99.00
2007 06 12 00 00 304  9.2 99.0 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2007 06 12 01 00 302  9.1 10.4  2.97 11.11  8.18 999 1011.6  11.9  13.3 999.0 99.0 99.00
2007 06 12 02 00 312  9.2 10.7  3.21 11.11  8.63 999 1011.2  12.1  13.3 999.0 99.0 99.00
2007 06 12 03 00 304 12.2 15.1  3.46 11.11  8.46 999 1011.3  12.2  13.3 999.0 99.0 99.00
2007 06 12 04 00 999 99.0 14.2 99.00 99.00 99.00 999 9999.0 999.0  12.9 999.0 99.0 99.00
2007 06 12 06 00 318 10.8 12.9 99.00 99.00 99.00 999 1012.7  12.2  12.8 999.0 99.0 99.00
2007 06 12 07 00 999 99.0 11.8 99.00 99.00 99.00 999 1012.7 999.0  12.8 999.0 99.0 99.00
2007 06 12 08 00 316  9.8 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2007 06 12 09 00 318  8.3 10.3 99.00 99.00 99.00 999 1013.1  12.1  12.9 999.0 99.0 99.00
2007 06 12 11 00 324  8.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 06 12 12 00 327  7.2 99.0 99.00 99.00 99.00 999 1013.3  11.7  12.9 999.0 99.0 99.00
2007 06 12 14 00 325  3.4  4.6 99.00 99.00 99.00 999 1014.1  12.2  12.9 999.0 99.0 99.00
2007 06 12 15 00 324  5.6  6.7  3.22 11.11  8.91 999 1014.7  12.0  12.9 999.0 99.0 99.00
2007 06 12 16 00 333  3.7  4.4 99.00 99.00 99.00 999 1015.0  12.4  12.9 999.0 99.0 99.00
2007 06 12 17 00 325  3.9  4.9  2.40 10.00  8.18 999 1015.1  12.2  12.9 999.0 99.0 99.00
