#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 19 03 50 305 13.1 15.4  2.03  9.09  5.74 999 1008.4  12.6  12.6 999.0 99.0 99.00
2008 07 19 04 50 307 14.0 17.1 99.00 99.00 99.00 999 1008.6  12.6  12.6 999.0 99.0 99.00
2008 07 19 05 50 305 12.0 15.3  2.08 10.00  6.09 999 1008.7  12.5  12.5 999.0 99.0 99.00
2008 07 19 06 50 310 12.8 15.8  2.12  7.69  6.09 999 1008.6  12.2  12.6 999.0 99.0 99.00
2008 07 19 07 50 306 11.4 13.4  2.09  7.69  6.12 999 1008.4  12.2  12.6 999.0 99.0 99.00
2008 07 19 08 50 317 10.8 12.8  2.14  8.33  6.31 999 1008.2  12.2  12.6 999.0 99.0 99.00
2008 07 19 09 50 311  9.4 11.2  1.91  7.69  5.93 999 1008.0  12.2  12.8 999.0 99.0 99.00
2008 07 19 10 50 319  9.0 10.9  2.00 10.00  6.32 999 1008.6  12.1  12.8 999.0 99.0 99.00
2008 07 19 11 50 319  8.0  9.7  1.84  9.09  6.30 999 1008.5  11.8  12.8 999.0 99.0 99.00
2008 07 19 12 50 311  8.2  9.6  1.75  9.09  6.37 999 1008.7  11.9  12.9 999.0 99.0 99.00
2008 07 19 13 50 317  7.6  9.0  1.71 10.00  6.44 999 1008.9  12.1  12.9 999.0 99.0 99.00
2008 07 19 14 50 315  7.8  9.2  1.73  9.09  6.52 999 1009.3  12.1  12.9 999.0 99.0 99.00
2008 07 19 15 50 316  6.0  7.0  1.65  9.09  6.66 999 1009.4  12.5  13.2 999.0 99.0 99.00
2008 07 19 16 50 316  6.5  7.4  1.58  9.09  6.42 999 1009.8  12.5  13.3 999.0 99.0 99.00
2008 07 19 17 50 315  5.1  6.2  1.60  8.33  6.69 999 1010.2  12.5  13.3 999.0 99.0 99.00
2008 07 19 18 50 311  5.7  6.9  1.55  9.09  6.77 999 1010.3  12.5  13.3 999.0 99.0 99.00
2008 07 19 19 50 312  5.9  7.3  1.57  9.09  6.75 999 1010.4  12.5  13.3 999.0 99.0 99.00
2008 07 19 20 50 310  5.7  6.7  1.49  9.09  6.69 999 1010.2  12.7  13.4 999.0 99.0 99.00
2008 07 19 21 50 303  5.6  6.4  1.69  9.09  6.88 999 1009.9  12.8  13.4 999.0 99.0 99.00
2008 07 19 22 50 305  7.2  8.4  1.56  8.33  6.49 999 1009.3  12.9  13.4 999.0 99.0 99.00
2008 07 19 23 50 304  7.0  8.1  1.54  9.09  6.24 999 1008.7  13.1  13.4 999.0 99.0 99.00
2008 07 20 00 50 306  8.5 10.4  1.56  9.09  6.21 999 1008.6  13.2  13.4 999.0 99.0 99.00
2008 07 20 01 50 309  7.9  9.5 99.00 99.00 99.00 999 1008.6  13.1  13.4 999.0 99.0 99.00
2008 07 20 02 50 307  9.3 11.1  1.57  8.33  5.78 999 1008.5  12.7  13.3 999.0 99.0 99.00
2008 07 20 03 50 302  9.7 11.8  1.53  8.33  5.60 999 1008.5  12.9  13.3 999.0 99.0 99.00
2008 07 20 04 50 303 10.0 11.7  1.69 10.00  5.74 999 1008.7  12.8  13.3 999.0 99.0 99.00
2008 07 20 05 50 313  8.4  9.9  1.59  9.09  5.87 999 1008.9  12.8  13.3 999.0 99.0 99.00
2008 07 20 06 50 310  7.8  9.1  1.57  7.69  6.16 999 1009.3  12.8  13.3 999.0 99.0 99.00
2008 07 20 07 50 312  7.8  8.9  1.60  9.09  6.80 999 1009.4  12.6  13.3 999.0 99.0 99.00
2008 07 20 08 50 321  5.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 07 20 09 50   0  0.0  0.3  1.61 10.00  7.29 999 1010.2  14.1  13.3 999.0 99.0 99.00
2008 07 20 11 50 210  2.6  3.3  1.36  9.09  7.25 999 1010.9  13.6  13.9 999.0 99.0 99.00
2008 07 20 12 50 285  0.3  1.3  1.56  9.09  7.40 999 1011.0  13.7  13.7 999.0 99.0 99.00
2008 07 20 13 50 309  4.5  5.7  1.55  9.09  7.25 999 1011.5  13.4  14.1 999.0 99.0 99.00
2008 07 20 14 50 325  4.7  5.8  1.49  9.09  6.95 999 1011.8  13.4  14.1 999.0 99.0 99.00
2008 07 20 15 50 316  5.2  6.2  1.50  9.09  6.66 999 1012.4  13.4  14.1 999.0 99.0 99.00
2008 07 20 16 50 317  6.1  7.0  1.56  7.14  6.82 999 1012.9  13.3  14.1 999.0 99.0 99.00
2008 07 20 17 50 314  6.6  7.6  1.71 10.00  6.55 999 1013.4  13.3  14.1 999.0 99.0 99.00
2008 07 20 18 50 316  7.4  8.9  1.71 10.00  6.53 999 1013.6  13.0  14.1 999.0 99.0 99.00
2008 07 20 19 50 311  8.5 10.1  1.66 10.00  6.35 999 1013.7  12.9  14.1 999.0 99.0 99.00
2008 07 20 20 50 316  8.9 10.3  1.68  7.69  6.25 999 1013.7  12.9  14.1 999.0 99.0 99.00
2008 07 20 21 50 309  9.3 11.2  1.77  9.09  6.30 999 1013.3  13.3  13.7 999.0 99.0 99.00
2008 07 20 22 50 307  9.7 11.2  1.73  9.09  6.38 999 1013.2  13.4  13.7 999.0 99.0 99.00
2008 07 20 23 50 311 10.4 12.5  1.64 11.11  6.34 999 1013.1  13.3  13.7 999.0 99.0 99.00
2008 07 21 00 50 310 10.2 12.5  1.60 16.67  5.97 999 1012.7  13.4  14.1 999.0 99.0 99.00
2008 07 21 01 50 313 10.7 13.7  1.59 10.00  5.66 999 1012.5  13.5  14.1 999.0 99.0 99.00
2008 07 21 02 50 313 10.9 13.0  1.57  8.33  5.78 999 1012.8  13.3  14.1 999.0 99.0 99.00
2008 07 21 03 50 309 11.3 13.7  1.65 10.00  5.83 999 1012.7  13.3  13.7 999.0 99.0 99.00
2008 07 21 04 50 315 11.5 13.8  1.70  8.33  5.64 999 1013.1  13.4  14.1 999.0 99.0 99.00
2008 07 21 05 50 312 11.5 13.8  1.76  5.26  5.81 999 1013.3  13.4  14.1 999.0 99.0 99.00
2008 07 21 06 50 316  9.9 12.0  1.61  7.69  5.82 999 1013.5  13.6  14.2 999.0 99.0 99.00
2008 07 21 07 50 315 10.0 11.9  1.65  8.33  6.04 999 1013.5  13.4  14.2 999.0 99.0 99.00
2008 07 21 08 50 316  8.6 10.0  1.57 16.67  6.02 999 1013.4  13.5  14.1 999.0 99.0 99.00
2008 07 21 09 50 315  9.5 11.0 99.00 99.00 99.00 999 1013.5  13.3  14.1 999.0 99.0 99.00
2008 07 21 10 50 313  9.7 11.2  1.41 16.67  5.72 999 1013.5  13.2  14.4 999.0 99.0 99.00
2008 07 21 12 50 320 10.7 12.3  1.31  5.56  5.69 999 1013.6  12.9  14.8 999.0 99.0 99.00
2008 07 21 13 50 325 10.8 12.7  1.51  5.56  5.61 999 1013.9  12.9  14.9 999.0 99.0 99.00
2008 07 21 14 50 324 11.3 13.0  1.50  7.14  5.59 999 1014.1  12.9  15.2 999.0 99.0 99.00
2008 07 21 15 50 322 10.8 12.3  1.46  6.25  5.16 999 1014.1  13.0  15.2 999.0 99.0 99.00
2008 07 21 16 50 320 11.1 13.3  1.60  6.25  5.30 999 1014.5  12.9  15.2 999.0 99.0 99.00
2008 07 21 17 50 316 11.3 13.4  1.61  7.14  5.42 999 1014.2  13.0  15.6 999.0 99.0 99.00
2008 07 21 18 50 310 12.0 13.9  1.66  6.25  5.49 999 1014.3  13.0  15.7 999.0 99.0 99.00
2008 07 21 19 50 312 12.6 15.4  1.66  6.25  5.45 999 1014.0  13.3  15.7 999.0 99.0 99.00
2008 07 21 20 50 308 13.5 16.0  1.70  6.25  5.43 999 1013.6  13.3  15.9 999.0 99.0 99.00
2008 07 21 21 50 309 13.8 16.3  1.77  5.56  5.32 999 1013.2  13.3  16.0 999.0 99.0 99.00
2008 07 21 22 50 305 14.7 17.2  1.82  5.88  5.33 999 1012.3  13.4  16.0 999.0 99.0 99.00
2008 07 22 00 50 306 15.1 17.6  2.01  5.88  5.11 999 1011.3  13.3  15.2 999.0 99.0 99.00
2008 07 22 01 50 308 14.9 99.0 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
2008 07 22 02 50 308 14.1 16.8 99.00 99.00 99.00 999 1011.1  13.3  14.8 999.0 99.0 99.00
2008 07 22 04 50 312 13.8 16.9  1.99  6.25  5.35 999 1011.7  13.3  14.0 999.0 99.0 99.00
2008 07 22 05 50 312 14.1 17.0  1.88  6.67  5.46 999 1011.7  13.0  13.6 999.0 99.0 99.00
2008 07 22 06 50 312 13.4 16.3  1.91  7.14  5.66 999 1011.6  12.9  13.3 999.0 99.0 99.00
2008 07 22 08 50 310 12.3 14.6 99.00 99.00 99.00 999 1011.0  12.6  13.3 999.0 99.0 99.00
2008 07 22 09 50 306 12.4 14.5  1.76  6.67  5.65 999 1010.9  12.6  13.3 999.0 99.0 99.00
2008 07 22 10 50 315 11.5 13.7  1.86  7.14  5.67 999 1010.8  12.5  13.3 999.0 99.0 99.00
2008 07 22 11 50 320 10.9 13.0  1.82  7.14  5.78 999 1010.9  12.6  13.3 999.0 99.0 99.00
2008 07 22 12 50 317 10.2 11.8  1.73  7.14  5.70 999 1011.4  12.4  13.3 999.0 99.0 99.00
2008 07 22 13 50 319  9.9 11.4  1.63  7.14  5.64 999 1011.7  12.2  13.3 999.0 99.0 99.00
2008 07 22 14 50 319  9.0 10.8  1.56  7.14  5.60 999 1011.7  12.5  14.1 999.0 99.0 99.00
2008 07 22 15 50 316  7.3  8.6  1.57  7.14  5.81 999 1012.0  12.5  14.1 999.0 99.0 99.00
2008 07 22 16 50 315  6.5  7.7  1.46  6.67  5.79 999 1012.3  12.6  14.4 999.0 99.0 99.00
2008 07 22 17 50 322  5.8  6.7  1.32  6.67  5.81 999 1012.6  12.9  15.2 999.0 99.0 99.00
2008 07 22 18 50 316  5.9  6.7  1.27  6.67  5.87 999 1012.7  12.7  15.6 999.0 99.0 99.00
2008 07 22 19 50 314  5.5  6.5  1.24  7.14  5.72 999 1012.6  12.8  15.7 999.0 99.0 99.00
2008 07 22 20 50 315  6.7  7.4  1.17  6.67  5.67 999 1012.4  13.3  16.0 999.0 99.0 99.00
2008 07 22 21 50 307  7.9  9.2  1.21  7.14  5.56 999 1012.0  12.9  16.5 999.0 99.0 99.00
2008 07 22 22 50 306  9.5 11.2  1.32  7.14  5.42 999 1011.5  12.6  16.0 999.0 99.0 99.00
2008 07 22 23 50 304 10.6 11.9  1.41  6.67  5.30 999 1011.2  12.7  16.0 999.0 99.0 99.00
2008 07 23 00 50 302 11.1 12.6  1.59  7.14  5.33 999 1010.7  12.9  16.0 999.0 99.0 99.00
2008 07 23 01 50 299 11.2 12.6  1.56  7.14  5.14 999 1010.8  12.7  16.0 999.0 99.0 99.00
2008 07 23 02 50 301 11.0 12.8  1.58  7.14  5.11 999 1010.9  12.6  15.7 999.0 99.0 99.00
2008 07 23 03 50 300 10.5 12.3  1.65  7.14  5.14 999 1011.0  12.4  15.6 999.0 99.0 99.00
2008 07 23 04 50 299 10.6 12.8  1.59  7.69  5.35 999 1011.6  12.4  15.6 999.0 99.0 99.00
2008 07 23 05 50 297 11.5 13.0  1.52  8.33  5.20 999 1011.7  12.2  15.2 999.0 99.0 99.00
2008 07 23 07 50 305  9.0 10.5  1.74  9.09  6.06 999 1012.4  12.1  14.9 999.0 99.0 99.00
2008 07 23 08 50 307  8.2 99.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2008 07 23 10 50  16  5.9 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2008 07 23 11 50  56  2.4 99.0 99.00 99.00 99.00 999 9999.0  15.1 999.0 999.0 99.0 99.00
2008 07 23 12 50 107  5.3  7.9  1.65  9.09  7.31 999 1012.4  13.8  15.2 999.0 99.0 99.00
2008 07 23 13 50 122  5.2  6.5  1.73  9.09  7.70 999 1013.2  13.3  15.7 999.0 99.0 99.00
2008 07 23 14 50 143  1.5  3.5  1.62 10.00  7.63 999 1013.4  13.3  15.6 999.0 99.0 99.00
2008 07 23 15 50 158  1.4  2.2  1.66  9.09  7.55 999 1014.0  13.4  15.3 999.0 99.0 99.00
2008 07 23 16 50 198  0.5  1.2  1.70  9.09  7.60 999 1014.1  13.4  15.2 999.0 99.0 99.00
2008 07 23 17 50 200  0.9  1.6  1.57  9.09  7.32 999 1014.6  13.5  15.2 999.0 99.0 99.00
2008 07 23 18 50 257  1.7  2.4  1.45  9.09  7.01 999 1014.2  13.6  15.2 999.0 99.0 99.00
2008 07 23 19 50 273  2.5  3.1  1.68 10.00  7.15 999 1014.0  13.7  15.0 999.0 99.0 99.00
2008 07 23 20 50 271  2.5  3.4  1.64  9.09  7.33 999 1013.7  14.0  15.2 999.0 99.0 99.00
2008 07 23 21 50 281  3.9  4.9  1.39 10.00  7.24 999 1013.2  14.1  15.6 999.0 99.0 99.00
2008 07 23 22 50 299  5.4  6.3  1.48 10.00  7.48 999 1012.5  14.1  16.0 999.0 99.0 99.00
2008 07 23 23 50 304  6.3  7.2  1.43 10.00  7.05 999 1012.4  14.1  16.4 999.0 99.0 99.00
2008 07 24 00 50 300  7.3  8.8  1.51 10.00  6.64 999 1011.7  13.6  16.4 999.0 99.0 99.00
2008 07 24 01 50 295  7.6  8.9  1.46 11.11  6.27 999 1011.3  12.9  16.0 999.0 99.0 99.00
2008 07 24 02 50 305  9.7 11.0  1.66 10.00  6.30 999 1011.3  12.9  15.6 999.0 99.0 99.00
2008 07 24 03 50 304 10.2 11.7  1.71 10.00  5.87 999 1011.4  12.9  15.3 999.0 99.0 99.00
2008 07 24 04 50 302  9.7 99.0 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2008 07 24 05 50 312 10.4 12.2 99.00 99.00 99.00 999 1011.5  13.0  15.3 999.0 99.0 99.00
2008 07 24 06 50 313 10.8 12.6  1.76 10.00  5.91 999 1011.5  12.8  15.3 999.0 99.0 99.00
2008 07 24 07 50 314 10.9 12.7  1.95 10.00  6.39 999 1011.1  12.9  15.3 999.0 99.0 99.00
2008 07 24 08 50 313 10.5 12.0 99.00 99.00 99.00 999 1010.9  12.8  15.3 999.0 99.0 99.00
2008 07 24 09 50 309 10.8 12.4  1.98 10.00  6.40 999 1011.0  12.9  15.2 999.0 99.0 99.00
2008 07 24 10 50 316 10.3 99.0 99.00 99.00 99.00 999 1010.9  13.3  15.2 999.0 99.0 99.00
2008 07 24 11 50 316  9.0 10.4 99.00 99.00 99.00 999 1011.2  13.1  15.2 999.0 99.0 99.00
2008 07 24 12 50 315  8.2  9.3  1.86 10.00  7.02 999 1011.7  12.8  15.2 999.0 99.0 99.00
2008 07 24 14 50 311  2.6  5.5  2.07  9.09  7.39 999 1012.4  13.4  15.2 999.0 99.0 99.00
2008 07 24 15 50 309  6.2  7.0  2.20 10.00  7.54 999 1012.5  13.0  15.2 999.0 99.0 99.00
2008 07 24 16 50 315  6.2  8.3  1.88 10.00  7.19 999 1012.4  13.0  15.2 999.0 99.0 99.00
2008 07 24 17 50 308  7.5  8.8 99.00 99.00 99.00 999 1012.6  12.8  15.2 999.0 99.0 99.00
2008 07 24 18 50 312  8.3  9.7  2.07  9.09  6.85 999 1012.4  13.2  15.6 999.0 99.0 99.00
2008 07 24 19 50 298  9.5 11.3 99.00 99.00 99.00 999 1012.0  13.3  15.6 999.0 99.0 99.00
2008 07 24 20 50 299 11.2 12.8 99.00 99.00 99.00 999 1011.6  13.3  15.6 999.0 99.0 99.00
2008 07 24 21 50 295 12.0 13.9 99.00 99.00 99.00 999 1011.1  13.2  16.0 999.0 99.0 99.00
2008 07 24 22 50 301 12.3 14.7  2.39 10.00  6.42 999 1010.9  13.3  16.0 999.0 99.0 99.00
2008 07 25 01 50 300 13.6 99.0 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2008 07 25 02 50 300 13.5 16.8  2.37  9.09  6.32 999 1010.1  12.9  15.2 999.0 99.0 99.00
2008 07 25 03 50 302 13.4 15.7  2.44  6.67  6.19 999 1010.1  13.0  15.0 999.0 99.0 99.00
2008 07 25 04 50 301 13.8 16.1  2.32 10.00  6.34 999 1010.2  12.7  14.9 999.0 99.0 99.00
2008 07 25 06 50 308 13.0 15.0 99.00 99.00 99.00 999 1010.2  12.6  15.2 999.0 99.0 99.00
2008 07 25 09 50 311 10.4 12.6  2.25  8.33  6.89 999 1009.9  13.0  15.6 999.0 99.0 99.00
2008 07 25 10 50 314  8.8 10.2  2.33  9.09  7.08 999 1009.6  13.0  15.7 999.0 99.0 99.00
2008 07 25 11 50 309  8.4  9.2  2.06 10.00  7.01 999 1009.7  13.2  16.0 999.0 99.0 99.00
2008 07 25 12 50 312  8.0  9.1  2.13  9.09  7.01 999 1010.1  12.8  16.0 999.0 99.0 99.00
2008 07 25 13 50 315  7.4  8.4  2.10  9.09  7.22 999 1010.4  12.8  16.4 999.0 99.0 99.00
2008 07 25 14 50 311  7.7  9.0  2.15  9.09  7.13 999 1010.4  12.6  16.4 999.0 99.0 99.00
2008 07 25 15 50 312  6.6  7.5  1.82  9.09  6.81 999 1010.9  12.8  16.3 999.0 99.0 99.00
2008 07 25 16 50 313  5.0  5.8  2.08  9.09  7.05 999 1011.1  13.0  16.5 999.0 99.0 99.00
2008 07 25 17 50 301  3.8  4.8  1.93  9.09  7.12 999 1011.2  12.9  16.7 999.0 99.0 99.00
2008 07 25 18 50 306  5.5  6.4  2.00  9.09  7.17 999 1011.2  13.6  16.7 999.0 99.0 99.00
2008 07 25 19 50 303  5.4  6.1  1.88 10.00  6.69 999 1011.6  13.7  16.6 999.0 99.0 99.00
2008 07 25 20 50 312  5.3  6.5  2.13  9.09  7.10 999 1011.6  13.6  16.7 999.0 99.0 99.00
2008 07 25 21 50 307  6.3  7.2  2.02  8.33  6.98 999 1011.2  14.2  16.8 999.0 99.0 99.00
2008 07 25 22 50 309  8.2  9.1  1.85  7.69  6.75 999 1010.7  14.4  16.7 999.0 99.0 99.00
2008 07 25 23 50 311  8.6  9.9  2.05  9.09  6.91 999 1010.1  14.8  16.7 999.0 99.0 99.00
2008 07 26 00 50 308  9.4 11.0  1.96  9.09  6.75 999 1009.5  14.7  16.8 999.0 99.0 99.00
2008 07 26 01 50 305  9.7 12.2  2.08  9.09  6.57 999 1009.4  14.8  16.7 999.0 99.0 99.00
2008 07 26 02 50 306 11.0 12.6  2.25  9.09  6.57 999 1009.3  14.8  16.4 999.0 99.0 99.00
2008 07 26 04 50 306 11.9 13.6 99.00 99.00 99.00 999 1009.7  14.4  16.0 999.0 99.0 99.00
2008 07 26 05 50 313 10.1 11.8  1.93  9.09  5.95 999 1009.9  14.6  16.4 999.0 99.0 99.00
2008 07 26 07 50 328  5.2  7.0  1.74  9.09  6.85 999 1010.1  16.0  16.7 999.0 99.0 99.00
2008 07 26 08 50  93  5.0  5.9  1.73  9.09  7.00 999 1010.2  16.4  17.2 999.0 99.0 99.00
2008 07 26 09 50 108  4.4  5.7  1.71  9.09  7.73 999 1010.2  16.4  17.3 999.0 99.0 99.00
2008 07 26 10 50 116  3.3  4.3  1.73  9.09  7.87 999 1010.1  16.0  17.7 999.0 99.0 99.00
2008 07 26 11 50 115  0.9  1.9  1.91  9.09  7.95 999 1010.3  15.9  17.5 999.0 99.0 99.00
2008 07 26 12 50   0  0.0  0.0  1.85  9.09  7.80 999 1010.9  16.1  17.6 999.0 99.0 99.00
2008 07 26 13 50 349  0.8  2.1  1.78  9.09  7.54 999 1011.5  16.7  17.4 999.0 99.0 99.00
2008 07 26 14 50 324  2.3  3.0  1.97  9.09  7.62 999 1011.8  16.4  17.2 999.0 99.0 99.00
2008 07 26 15 50 310  1.9  2.6  1.78  9.09  7.23 999 1012.3  15.8  16.8 999.0 99.0 99.00
2008 07 26 16 50 310  1.8  2.4  1.72  8.33  7.17 999 1012.4  16.4  17.2 999.0 99.0 99.00
2008 07 26 17 50 306  0.9  1.7  1.88  8.33  7.05 999 1012.5  17.2  18.0 999.0 99.0 99.00
2008 07 26 18 50 305  0.5  1.3  1.80  9.09  7.17 999 1012.6  17.6  18.7 999.0 99.0 99.00
2008 07 26 19 50   0  0.0  0.5  1.82  8.33  7.20 999 1012.7  18.1  19.1 999.0 99.0 99.00
2008 07 26 20 50 280  2.0  2.7  1.68  8.33  7.03 999 1012.4  17.5  19.1 999.0 99.0 99.00
2008 07 26 21 50 292  2.8  3.7  1.72  8.33  7.04 999 1012.3  17.0  19.1 999.0 99.0 99.00
2008 07 26 22 50 295  1.3  2.2  1.74  8.33  7.15 999 1011.8  17.2  18.8 999.0 99.0 99.00
2008 07 26 23 50 278  1.2  1.9  1.55  8.33  6.91 999 1011.8  17.2  19.1 999.0 99.0 99.00
2008 07 27 01 50 276  0.9 99.0 99.00 99.00 99.00 999 1011.7  17.4 999.0 999.0 99.0 99.00
2008 07 27 02 50   0  0.0  0.2 99.00 99.00 99.00 999 1011.9  16.9  16.7 999.0 99.0 99.00
2008 07 27 03 50   0  0.0  0.2 99.00 99.00 99.00 999 1012.2  16.8  16.4 999.0 99.0 99.00
2008 07 27 06 50   0  0.0  0.0  1.29  7.69  6.97 999 1013.5  16.5  16.4 999.0 99.0 99.00
2008 07 27 07 50   0  0.0 99.0 99.00 99.00 99.00 999 1013.8  16.5  16.0 999.0 99.0 99.00
2008 07 27 08 50 184  1.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 07 27 10 50 270  0.6  1.6 99.00 99.00 99.00 999 1013.1  16.0  15.7 999.0 99.0 99.00
2008 07 27 12 50   0  0.0  0.0  1.25  7.69  6.52 999 1013.3  15.9  16.0 999.0 99.0 99.00
2008 07 27 14 50 244  0.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 07 27 15 50   0  0.0 99.0 99.00 99.00 99.00 999 1015.0  15.5  16.0 999.0 99.0 99.00
2008 07 27 16 50   0  0.0  0.5  1.42  7.69  6.87 999 1015.1  15.6  16.0 999.0 99.0 99.00
2008 07 27 17 50 212  2.1  2.6 99.00 99.00 99.00 999 1015.5  15.6  16.5 999.0 99.0 99.00
2008 07 27 18 50 259  1.5  1.9  1.47  7.69  6.51 999 1015.5  15.6  16.7 999.0 99.0 99.00
2008 07 27 19 50 260  2.0  2.6  1.41  7.69  6.34 999 1015.5  15.7  17.0 999.0 99.0 99.00
2008 07 27 20 50 268  1.3  1.8  1.62  7.69  6.54 999 1014.9  15.9  16.8 999.0 99.0 99.00
2008 07 27 21 50 284  0.1 99.0 99.00 99.00 99.00 999 9999.0  16.4 999.0 999.0 99.0 99.00
2008 07 27 22 50 278  2.1  2.8  1.36  7.69  6.51 999 1014.1  16.7  17.3 999.0 99.0 99.00
2008 07 27 23 50 284  2.9 99.0 99.00 99.00 99.00 999 1013.9  17.1 999.0 999.0 99.0 99.00
2008 07 28 00 50 302  4.2  5.2 99.00 99.00 99.00 999 1013.4  16.7  17.6 999.0 99.0 99.00
2008 07 28 02 50 304  5.0  6.1 99.00 99.00 99.00 999 1013.4  16.5  17.2 999.0 99.0 99.00
2008 07 28 05 50 300  7.2  8.2 99.00 99.00 99.00 999 1014.7  15.3  16.5 999.0 99.0 99.00
2008 07 28 06 50 299  7.1  8.4 99.00 99.00 99.00 999 1014.8  15.1  16.4 999.0 99.0 99.00
2008 07 28 09 50 300  4.5  5.5  1.34  7.69  6.25 999 1014.0  14.9  16.4 999.0 99.0 99.00
2008 07 28 10 50 326  1.4  3.5  1.37  6.67  6.33 999 1013.9  15.7  16.4 999.0 99.0 99.00
2008 07 28 11 50 322  1.8  2.9  1.41  7.14  6.30 999 1013.9  15.6  16.4 999.0 99.0 99.00
2008 07 28 12 50 310  2.8  3.7  1.27  7.14  6.23 999 1014.0  15.5  16.0 999.0 99.0 99.00
2008 07 28 13 50 301  1.8  3.5  1.23  7.14  6.27 999 1014.7  15.2  16.0 999.0 99.0 99.00
2008 07 28 16 50 322  2.5  4.0  1.26  7.14  6.75 999 1016.0  14.9  16.1 999.0 99.0 99.00
2008 07 28 17 50 290  2.1  2.7  1.24  7.69  6.62 999 1016.3  15.0  16.0 999.0 99.0 99.00
2008 07 28 18 50 289  3.1  3.8  1.32  7.14  6.62 999 1016.3  15.2  16.3 999.0 99.0 99.00
2008 07 28 19 50 296  4.4  5.3  1.32  6.67  6.35 999 1016.2  15.2  16.4 999.0 99.0 99.00
2008 07 28 20 50 305  5.3  6.1  1.38  7.14  6.29 999 1015.9  15.1  16.5 999.0 99.0 99.00
2008 07 28 21 50 304  6.5  7.4  1.38  8.33  6.31 999 1015.5  15.0  16.5 999.0 99.0 99.00
2008 07 28 22 50 299  6.4  7.3  1.24  7.14  6.15 999 1015.0  15.2  16.0 999.0 99.0 99.00
2008 07 28 23 50 295  6.0  7.0  1.29 14.29  5.98 999 1014.8  15.1  16.0 999.0 99.0 99.00
2008 07 29 00 50 287  5.9  7.2  1.12  9.09  5.85 999 1014.7  15.2  16.4 999.0 99.0 99.00
2008 07 29 01 50 302  6.3  7.6  1.22  7.14  5.98 999 1014.3  14.9  16.4 999.0 99.0 99.00
2008 07 29 03 50 308  8.9 99.0 99.00 99.00 99.00 999 1014.6  14.2 999.0 999.0 99.0 99.00
2008 07 29 04 50 305 10.0 11.7 99.00 99.00 99.00 999 1014.8  14.4  16.7 999.0 99.0 99.00
2008 07 29 05 50 308  9.7 11.2 99.00 99.00 99.00 999 1014.9  14.1  16.8 999.0 99.0 99.00
2008 07 29 06 50 303  9.6 10.8 99.00 99.00 99.00 999 1014.9  14.1  17.2 999.0 99.0 99.00
2008 07 29 08 50 310  9.6 99.0 99.00 99.00 99.00 999 9999.0  14.4 999.0 999.0 99.0 99.00
2008 07 29 09 50 307  9.2 99.0 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0 99.00
2008 07 29 12 50 313  5.9  7.1  1.27  9.09  5.95 999 1015.0  14.2  16.7 999.0 99.0 99.00
2008 07 29 13 50 316  3.2 99.0 99.00 99.00 99.00 999 1015.4  14.8  16.6 999.0 99.0 99.00
2008 07 29 14 50 312  2.9  5.0  1.12  9.09  6.10 999 1015.6  14.5  16.7 999.0 99.0 99.00
2008 07 29 15 50 319  5.9  6.9  1.22  9.09  6.42 999 1016.3  14.1  16.7 999.0 99.0 99.00
2008 07 29 16 50 312  7.2 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2008 07 29 17 50 315  8.5  9.7  1.27  8.33  6.41 999 1016.3  13.9  16.7 999.0 99.0 99.00
2008 07 29 18 50 313  7.6  8.5  1.22  7.69  5.86 999 1016.3  14.1  16.8 999.0 99.0 99.00
2008 07 29 20 50 303  8.3  9.9  1.28  9.09  5.66 999 1016.3  14.2  16.8 999.0 99.0 99.00
2008 07 29 21 50 293  7.2  8.4  1.37  7.14  5.73 999 1015.5  14.4  16.8 999.0 99.0 99.00
2008 07 29 22 50 294  8.9 10.4  1.37  6.67  5.35 999 1014.9  14.4  16.8 999.0 99.0 99.00
2008 07 29 23 50 298 11.2 99.0 99.00 99.00 99.00 999 9999.0  14.3 999.0 999.0 99.0 99.00
2008 07 30 00 50 305 11.7 13.6 99.00 99.00 99.00 999 1014.0  14.4  16.7 999.0 99.0 99.00
2008 07 30 01 50 310 12.2 14.3 99.00 99.00 99.00 999 1013.6  14.4  16.5 999.0 99.0 99.00
2008 07 30 02 50 309 12.2 14.7  1.69  6.25  5.14 999 1013.5  14.8  16.4 999.0 99.0 99.00
