#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 06 15 50  47  3.9  4.4  0.75 14.81  8.33 214 1021.3  17.7  15.7 999.0 99.0 99.00
2015 01 06 16 50  17  2.4  3.5  0.86 14.81  7.64 292 1022.0  17.8  15.7 999.0 99.0 99.00
2015 01 06 17 50  52  3.0  3.6  0.80 13.79  6.85 288 1021.9  17.9  15.8 999.0 99.0 99.00
2015 01 06 18 50  85  2.9  3.6  0.87 14.81  7.28 309 1021.4  17.9  15.9 999.0 99.0 99.00
2015 01 06 19 50  97  2.7  3.4  0.89 14.81  7.33 308 1020.5  18.0  16.0 999.0 99.0 99.00
2015 01 06 20 50 112  1.0  1.8  0.86 13.79  7.19 316 1019.7  17.6  16.2 999.0 99.0 99.00
2015 01 06 21 50 193  0.5  0.8  0.83 14.81  8.39 301 1019.1  18.2  16.1 999.0 99.0 99.00
2015 01 06 22 50  68  0.4  0.8  0.82 14.81  8.63 280 1018.8  18.1  16.8 999.0 99.0 99.00
2015 01 06 23 50 284  1.7  2.1  0.77 12.90  8.41 302 1018.8  18.3  16.5 999.0 99.0 99.00
2015 01 07 00 50 279  0.3  0.6  0.75 13.79  8.57 287 1018.7  18.4  16.4 999.0 99.0 99.00
2015 01 07 01 50 240  1.9  2.3  0.69 13.79  8.63 330 1019.2  17.4  16.3 999.0 99.0 99.00
2015 01 07 02 50 305  1.7  2.6  0.78 13.79  9.83 301 1019.5  17.6  16.2 999.0 99.0 99.00
2015 01 07 03 50 330  2.7  3.2  0.76 14.81  9.48 291 1019.7  16.8  16.0 999.0 99.0 99.00
2015 01 07 04 50 330  2.2  2.8  0.78 13.79  9.61 283 1019.6  17.0  15.9 999.0 99.0 99.00
2015 01 07 05 50 329  1.9  2.3  0.79 13.79  9.77 283 1019.5  16.9  15.9 999.0 99.0 99.00
2015 01 07 06 50 193  0.0  0.2  0.72 12.90  9.35 297 1019.4  16.4  15.8 999.0 99.0 99.00
2015 01 07 07 50 230  0.8  1.3  0.83 17.39 10.10 276 1019.2  16.3  15.8 999.0 99.0 99.00
2015 01 07 08 50 151  1.7  2.1  0.80 12.90  9.95 258 1019.3  16.2  15.8 999.0 99.0 99.00
