DeployID,FieldID,Deployed,Recovered,Max of GPS_TagRecov,Max of TDR_TagRecov,ValidTDRFiles
712,MOC2015PFSH138A,2015-03-19 04:40,2015-03-26 06:02,1,5,
713,MOC2015PFSH141A,2015-03-19 08:13,2015-03-25 05:52,1,5,
714,MOC2015PFSH143A,2015-03-20 07:22,2015-03-27 01:12,1,6,
715,MOC2015PFSH144A,2015-03-18 02:57,2015-03-23 01:30,1,5,
716,MOC2015PFSH146A,2015-03-19 05:24,2015-03-19 05:24,0,0,
717,HAL2015RTTR001,2015-05-06 21:15,2015-05-28 10:00,2,6,
718,HAL2015RTTR004,2015-05-06 20:05,2015-05-11 20:50,1,6,
719,HAL2015RTTR007,2015-04-16 22:10,2015-04-21 21:10,1,6,
720,HAL2015RTTR008,2015-04-16 20:55,2015-04-21 21:20,1,6,
721,HAL2015RTTR020A,2015-05-06 20:35,2015-05-11 21:40,1,6,
722,HAL2015RTTR020B,2015-05-06 20:40,2015-05-18 23:40,3,6,
723,HAL2015RTTR022,2015-04-16 21:20,2015-04-16 21:20,2,6,
724,HAL2015RTTR030,2015-05-11 22:10,2015-05-11 22:10,0,6,
725,HAL2015RTTR031,2015-05-06 22:15,2015-05-20 10:00,2,6,
726,HAL2015RTTR035,2015-04-16 21:55,2015-04-16 21:55,2,6,
727,HAL2015RTTR037,2015-05-06 22:30,2015-05-15 00:30,3,6,
728,HAL2015RTTR041,2015-05-11 22:35,2015-05-19 00:45,1,6,
729,HAL2015RTTR047,2015-05-06 20:55,2015-05-14 23:45,1,6,
730,HAL2015RTTR051,2015-04-16 23:10,2015-04-21 23:10,1,6,
731,HAL2015RTTR061,2015-05-06 22:50,2015-05-19 01:00,1,6,
732,HAW2015WTSH002,2015-08-19 08:27,2015-09-01 09:38,2,6,
733,HAW2015WTSH004,2015-09-17 08:32,2015-09-30 10:11,2,6,
734,HAW2015WTSH006,2015-08-19 06:23,2015-08-23 10:35,1,6,
735,HAW2015WTSH007,2015-08-19 08:36,2015-08-19 08:36,0,6,
736,HAW2015WTSH008,2015-08-19 07:14,2015-08-29 07:07,2,6,
737,HAW2015WTSH010,2015-08-19 08:44,2015-09-02 06:45,1,6,
738,HAW2015WTSH011,2015-09-17 06:16,2015-09-22 10:19,1,6,
739,HAW2015WTSH014,2015-08-19 09:05,2015-08-23 07:42,1,6,
740,HAW2015WTSH015,2015-08-19 07:22,2015-08-27 08:47,1,6,
741,HAW2015WTSH017,2015-08-19 07:42,2015-08-23 11:33,1,6,
742,HAW2015WTSH018A,2015-09-17 06:21,2015-09-29 09:12,1,6,
743,HAW2015WTSH018B,2015-09-17 06:40,2015-09-29 09:02,2,6,
744,HAW2015WTSH019,2015-09-17 06:10,2015-09-29 05:55,0,6,
745,HAW2015WTSH020,2015-08-19 06:35,2015-08-23 08:25,1,6,
746,HAW2015WTSH027A,2015-09-17 08:02,2015-09-23 07:30,5,6,
747,HAW2015WTSH027B,2015-09-17 09:08,2015-09-21 12:03,1,6,
748,HAW2015WTSH028,2015-09-17 06:34,2015-09-27 09:28,2,6,
749,HAW2015WTSH029,2015-09-17 05:58,2015-09-17 05:58,0,6,
750,HAW2015WTSH030,2015-08-19 07:05,2015-08-19 07:05,0,6,
751,HAW2015WTSH031,2015-08-19 08:26,2015-09-03 09:30,6,1,HAW_WTSH_031_27898_A12392_081815
752,HAW2015WTSH033,2015-09-17 07:00,2015-09-21 08:05,2,6,
753,HAW2015WTSH034A,2015-08-19 06:10,2015-08-23 07:10,2,6,
754,HAW2015WTSH034B,2015-08-19 07:32,2015-08-19 07:32,0,6,
755,HAW2015WTSH035,2015-09-17 07:10,2015-09-22 05:13,6,5,
756,HAW2015WTSH036,2015-08-19 05:51,2015-08-19 05:51,0,6,
757,HAW2015WTSH038,2015-09-17 09:34,2015-09-23 06:23,6,5,
758,HAW2015WTSH040,2015-09-17 08:38,2015-09-17 08:38,0,6,
759,HAW2015WTSH041,2015-09-17 09:14,2015-09-17 09:14,0,6,
760,HAW2015WTSH042,2015-09-17 06:28,2015-09-30 06:17,2,6,
761,HAW2015WTSH044,2015-08-19 06:15,2015-08-23 06:39,6,1,HAW_WTSH_044_24439_A12405_081815
762,HAW2015WTSH045,2015-09-17 06:54,2015-09-29 05:34,1,6,
763,HAW2015WTSH046,2015-08-19 05:36,2015-08-19 05:36,0,6,
764,HAW2015WTSH048,2015-09-17 08:51,2015-09-23 12:00,1,6,
765,HAW2015WTSH049,2015-09-17 09:23,2015-09-17 09:23,0,6,
766,HAW2015WTSH050,2015-08-19 06:56,2015-08-23 07:39,1,6,
767,HAW2015WTSH051,2015-08-19 06:47,2015-08-23 06:52,1,6,
768,HAW2015WTSH052,2015-08-19 07:51,2015-08-19 07:51,0,6,
769,HAW2015WTSH053,2015-08-19 08:02,2015-09-01 08:16,6,1,HAW_WTSH_053_08224_A12409_081815
770,HAW2015WTSH054A,2015-08-19 08:08,2015-09-17 09:18,6,5,
771,HAW2015WTSH054B,2015-08-19 08:15,2015-08-24 11:10,1,6,
772,HAW2015WTSH055,2015-08-19 08:24,2015-08-19 08:24,6,0,
773,HAW2015WTSH056,2015-08-19 08:54,2015-08-19 08:54,0,6,
774,HAW2015WTSH057,2015-08-19 09:14,2015-08-23 06:10,1,6,
775,HAW2015WTSH210,2015-09-17 06:45,2015-09-22 10:05,1,6,
776,HAW2015WTSH215,2015-09-17 06:04,2015-10-01 09:00,2,6,
777,HAW2015WTSH230,2015-09-17 09:42,2015-09-23 07:00,6,5,
778,HAW2015WTSH236,2015-09-17 09:38,2015-09-21 10:01,1,6,
779,HAW2015WTSH246,2015-09-17 07:47,2015-10-01 11:34,2,6,
780,HOO2015WTSH001,2015-09-16 08:06,2015-09-27 05:17,2,6,
781,HOO2015WTSH005,2015-09-16 06:48,2015-09-30 09:24,2,6,
782,HOO2015WTSH008,2015-09-16 07:38,2015-09-25 06:19,1,6,
783,HOO2015WTSH010,2015-09-16 06:43,2015-09-16 06:43,0,6,
784,HOO2015WTSH012,2015-09-16 06:27,2015-09-22 07:40,1,6,
785,HOO2015WTSH014,2015-09-16 08:26,2015-09-20 09:10,6,5,
786,HOO2015WTSH015,2015-09-16 05:48,2015-09-16 05:48,0,6,
787,HOO2015WTSH016,2015-09-16 07:21,2015-09-21 09:34,3,6,
788,HOO2015WTSH020,2015-09-16 07:43,2015-09-22 10:09,1,6,
789,HOO2015WTSH021,2015-09-16 07:08,2015-09-29 05:15,2,6,
790,HOO2015WTSH025,2015-09-16 07:57,2015-09-20 05:58,1,6,
791,HOO2015WTSH027,2015-09-16 07:33,2015-09-27 07:49,2,6,
792,HOO2015WTSH028,2015-09-16 05:56,2015-09-16 05:56,0,6,
793,HOO2015WTSH030,2015-09-16 08:18,2015-09-27 07:08,2,6,
794,HOO2015WTSH034,2015-09-16 06:37,2015-09-16 06:37,0,6,
795,HOO2015WTSH036,2015-09-16 06:15,2015-09-22 06:57,3,6,
796,HOO2015WTSH037,2015-09-16 05:38,2015-09-16 05:38,0,6,
797,HOO2015WTSH038,2015-09-16 07:01,2015-09-22 09:35,6,5,
798,HOO2015WTSH042,2015-09-16 06:10,2015-09-20 08:34,6,5,
799,HOO2015WTSH043,2015-09-16 06:33,2015-09-22 04:45,1,6,
800,HOO2015WTSH045,2015-09-16 06:04,2015-09-26 09:36,1,6,
801,HOO2015WTSH046,2015-09-16 06:20,2015-09-20 05:48,1,6,
802,HOO2015WTSH047,2015-09-16 06:53,2015-09-22 05:18,1,6,
803,KAE2015WTSH001A,2015-08-18 05:40,2015-08-23 06:15,1,6,
804,KAE2015WTSH002A,2015-08-18 05:58,2015-08-18 05:58,0,6,
805,KAE2015WTSH003A,2015-08-18 05:42,2015-08-18 05:42,0,6,
806,KAE2015WTSH004A,2015-08-18 05:50,2015-08-30 06:30,2,6,
807,KAE2015WTSH005A,2015-08-18 06:04,2015-08-18 06:04,0,6,
808,KAE2015WTSH006A,2015-08-18 06:02,2015-08-29 05:24,1,6,
809,KAE2015WTSH007A,2015-08-18 06:18,2015-08-18 06:18,0,6,
810,KAE2015WTSH008A,2015-08-18 06:20,2015-08-25 06:35,1,6,
811,KAE2015WTSH009A,2015-08-18 06:22,2015-08-29 05:24,1,6,
812,KAE2015WTSH010A,2015-08-18 06:30,2015-08-26 07:58,1,6,
813,KAE2015WTSH011A,2015-08-18 06:27,2015-08-29 05:50,2,6,
814,KAE2015WTSH012A,2015-08-18 06:46,2015-08-30 06:29,1,6,
815,KAE2015WTSH013A,2015-08-18 06:35,2015-08-23 06:17,1,6,
816,KAE2015WTSH014A,2015-08-18 06:40,2015-08-26 06:26,1,6,
817,KAE2015WTSH015A,2015-08-18 06:58,2015-08-18 06:58,0,6,
818,KAE2015WTSH016A,2015-08-18 07:02,2015-08-18 07:02,0,6,
819,KAE2015WTSH017A,2015-08-18 06:55,2015-08-18 06:55,0,6,
820,KAE2015WTSH018A,2015-08-18 07:07,2015-08-25 05:55,1,6,
821,KAE2015WTSH019A,2015-08-18 07:12,2015-08-23 06:20,1,6,
822,KAE2015WTSH020A,2015-08-18 07:20,2015-08-24 05:55,6,1,KAE2015WTSH020A_08172015_A12420
823,KAE2015WTSH021A,2015-08-18 07:19,2015-08-18 07:19,0,6,
824,KAE2015WTSH022A,2015-08-18 07:25,2015-08-23 06:29,6,1,KAE2015WTSH022A_08172015_A12389
825,KAE2015WTSH023A,2015-08-18 07:30,2015-08-18 07:30,6,0,
826,KAE2015WTSH024A,2015-08-18 07:45,2015-08-18 07:45,6,0,
827,KAE2015WTSH025A,2015-08-18 07:35,2015-08-18 07:35,6,0,
828,KAE2015WTSH026A,2015-08-18 07:40,2015-08-18 07:40,6,0,
829,KAE2015WTSH027A,2015-08-18 07:50,2015-08-18 07:50,6,0,
830,KAE2015WTSH028A,2015-08-18 07:55,2015-08-23 06:09,6,1,KAE2015WTSH028A_08172015_A12396
831,KAE2015WTSH029A,2015-08-18 08:04,2015-08-18 08:04,6,0,
832,KAE2015WTSH030A,2015-08-18 08:00,2015-08-30 09:35,6,1,KAE2015WTSH030A_08172015_A12402
833,KAM2015WTSH012,2015-08-18 09:25,2015-08-25 08:01,6,1,KAM_WTSH_012_24255_A12406_081715
834,KAM2015WTSH013,2015-08-18 09:39,2015-08-23 09:23,1,6,
835,KAM2015WTSH014,2015-08-18 09:32,2015-08-24 08:05,2,6,
836,KAM2015WTSH018,2015-08-18 07:30,2015-08-30 10:09,2,6,
837,KAM2015WTSH022,2015-08-18 08:04,2015-08-30 07:52,2,6,
838,KAM2015WTSH024,2015-08-18 05:59,2015-08-23 08:12,1,6,
839,KAM2015WTSH026A,2015-08-18 07:06,2015-08-25 11:05,1,6,
840,KAM2015WTSH026B,2015-08-18 07:22,2015-08-24 10:00,6,1,KAM_WTSH_026_24247_A12376_081715
841,KAM2015WTSH027,2015-08-18 07:42,2015-08-24 11:43,2,6,
842,KAM2015WTSH032,2015-08-18 07:58,2015-08-23 07:28,1,6,
843,KAM2015WTSH033,2015-08-18 07:18,2015-08-31 09:40,1,6,
844,KAM2015WTSH051,2015-08-18 09:49,2015-08-24 09:12,6,1,KAM_WTSH_051_27727_A12365_081715
845,KAM2015WTSH052,2015-08-18 07:49,2015-08-29 08:42,2,6,
846,KAM2015WTSH055,2015-08-18 06:58,2015-08-29 08:02,1,6,
847,KAM2015WTSH058,2015-08-18 06:26,2015-08-29 09:15,1,6,
848,KAM2015WTSH061,2015-08-18 06:08,2015-08-25 07:40,1,6,
849,KAM2015WTSH063,2015-08-18 05:51,2015-09-01 09:32,1,6,
850,KAM2015WTSH071,2015-08-18 05:40,2015-08-26 08:04,6,1,KAM_WTSH_071_21978_A12380_081715
851,KAM2015WTSH073,2015-08-18 08:25,2015-08-30 09:40,1,6,
852,KAM2015WTSH074,2015-08-18 09:00,2015-08-31 08:38,1,6,
853,KAM2015WTSH077,2015-08-18 06:14,2015-08-24 08:17,6,1,KAM_WTSH_077_05964_A12370_081715
854,KAM2015WTSH078,2015-08-18 07:37,2015-08-18 07:37,0,6,
855,KAM2015WTSH080,2015-08-18 09:46,2015-08-18 09:46,0,6,
856,KAM2015WTSH083,2015-08-18 08:15,2015-08-18 08:15,0,6,
857,KAM2015WTSH084,2015-08-18 08:47,2015-08-29 07:35,2,6,
858,KPA2015WTSH001A,2015-08-20 07:02,2015-09-03 10:08,2,6,
859,KPA2015WTSH003A,2015-08-20 10:45,2015-09-01 08:41,2,6,
860,KPA2015WTSH004A,2015-08-20 08:49,2015-08-25 07:59,1,6,
861,KPA2015WTSH005A,2015-08-21 09:08,2015-08-25 09:56,6,1,KPA_WTSH_005_27168_A12410_082015
862,KPA2015WTSH006A,2015-08-20 09:19,2015-08-31 08:51,2,6,
863,KPA2015WTSH007A,2015-08-20 06:15,2015-09-03 08:02,2,6,
864,KPA2015WTSH007B,2015-08-20 10:53,2015-08-25 06:54,6,1,KPA_WTSH_007_27156_A12414_081915
865,KPA2015WTSH008A,2015-08-21 09:01,2015-08-27 05:53,6,1,KPA_WTSH_008_27167_A12385_082015
866,KPA2015WTSH009A,2015-08-20 06:04,2015-09-05 06:13,2,6,
867,KPA2015WTSH010A,2015-08-21 07:39,2015-08-25 05:51,6,1,KPA_WTSH_010_27162_A12388_082015
868,KPA2015WTSH012A,2015-08-20 07:30,2015-09-05 06:04,2,6,
869,KPA2015WTSH013A,2015-08-20 09:46,2015-08-29 10:17,1,6,
870,KPA2015WTSH014A,2015-08-20 07:48,2015-08-31 11:22,1,6,
871,KPA2015WTSH015A,2015-08-20 09:05,2015-09-04 09:02,2,6,
872,KPA2015WTSH016A,2015-08-21 07:54,2015-08-30 06:11,6,1,KPA_WTSH_016_27164_A12382_082015
873,KPA2015WTSH018A,2015-08-20 08:04,2015-09-02 05:36,2,6,
874,KPA2015WTSH019A,2015-08-19 10:00,2015-09-03 10:45,2,6,
875,KPA2015WTSH020A,2015-08-20 06:30,2015-08-29 09:24,1,6,
876,KPA2015WTSH021A,2015-08-20 10:19,2015-09-09 05:42,2,6,
877,KPA2015WTSH021B,2015-08-20 10:25,2015-08-26 05:45,6,1,KPA_WTSH_021_27154_A12404_081915
878,KPA2015WTSH022A,2015-08-21 07:48,2015-08-26 10:45,6,1,KPA_WTSH_022_27163_A12395_082015
879,KPA2015WTSH023A,2015-08-20 09:33,2015-08-20 09:33,0,6,
880,KPA2015WTSH024A,2015-08-21 06:24,2015-09-01 06:21,6,4,
881,KPA2015WTSH025A,2015-08-20 06:47,2015-08-25 06:09,6,1,KPA_WTSH_025_27142_A12377_081915
882,KPA2015WTSH025B,2015-08-20 07:20,2015-09-02 05:52,1,6,
883,KPA2015WTSH026A,2015-08-21 07:33,2015-09-01 07:10,2,6,
884,KPA2015WTSH028A,2015-08-20 11:14,2015-09-01 10:39,1,6,
885,KPA2015WTSH029A,2015-08-21 08:29,2015-09-02 07:48,6,1,KPA_WTSH_029_27165_A12398_082015
886,KPA2015WTSH031A,2015-08-21 07:05,2015-08-25 07:46,4,6,
887,KPA2015WTSH032A,2015-08-21 07:18,2015-08-28 09:23,1,6,
888,KPA2015WTSH104A,2015-09-13 12:08,2015-09-13 12:08,0,6,
889,KPA2015WTSH105A,2015-09-13 12:22,2015-09-18 05:28,6,1,KPA_WTSH_105_27188_A12410_091215
890,KPA2015WTSH106A,2015-09-13 12:16,2015-09-16 06:19,6,5,
891,KPA2015WTSH109A,2015-09-13 09:24,2015-09-13 09:24,0,6,
892,KPA2015WTSH112A,2015-09-13 06:12,2015-09-16 06:19,1,6,
893,KPA2015WTSH118A,2015-09-13 06:26,2015-09-26 08:37,1,6,
894,KPA2015WTSH120A,2015-09-13 07:05,2015-09-16 09:32,1,6,
895,KPA2015WTSH120B,2015-09-14 06:20,2015-09-18 07:03,6,1,KPA_WTSH_120_27193_A12414_091315
896,KPA2015WTSH122A,2015-09-13 13:10,2015-09-16 09:39,6,5,
897,KPA2015WTSH125A,2015-09-13 11:41,2015-09-13 11:41,0,6,
898,KPA2015WTSH128A,2015-09-13 05:40,2015-09-13 05:40,0,6,
899,KPA2015WTSH128B,2015-09-14 05:34,2015-09-17 07:29,6,5,
900,KPA2015WTSH129A,2015-09-13 10:27,2015-09-13 10:27,0,6,
901,KPA2015WTSH129B,2015-09-13 12:32,2015-09-16 06:34,6,1,KPA_WTSH_129_27189_A12404_091215
902,KPA2015WTSH130A,2015-09-13 07:19,2015-09-20 07:35,1,6,
903,KPA2015WTSH130B,2015-09-13 10:34,2015-09-16 05:43,6,5,
904,KPA2015WTSH133A,2015-09-13 09:38,2015-09-16 11:36,1,6,
905,KPA2015WTSH136A,2015-09-12 10:09,2015-09-28 06:12,1,6,
906,KPA2015WTSH141A,2015-09-13 08:31,2015-09-18 06:21,1,6,
907,KPA2015WTSH144A,2015-09-13 08:04,2015-09-13 08:04,0,6,
908,KPA2015WTSH145A,2015-09-13 08:16,2015-09-17 07:42,1,6,
909,KPA2015WTSH149A,2015-09-13 07:44,2015-10-01 14:47,1,6,
910,KPA2015WTSH150A,2015-09-13 08:50,2015-09-16 06:44,1,6,
911,KPA2015WTSH151A,2015-09-13 09:05,2015-09-16 05:22,1,6,
912,KPA2015WTSH152A,2015-09-13 09:55,2015-09-20 13:53,1,6,
913,KPA2015WTSH153A,2015-09-13 10:49,2015-09-23 11:17,1,6,
914,KPA2015WTSH154A,2015-09-13 11:29,2015-09-13 11:29,0,6,
915,KPA2015WTSH155A,2015-09-14 05:44,2015-09-18 07:11,6,1,KPA_WTSH_155_27192_A12388_091315
916,KPA2015WTSH156A,2015-09-14 06:30,2015-10-01 05:35,6,5,
917,LEH2015BRBO001A,2015-05-27 00:01,2015-05-31 21:20,1,1,LEH2015BRBO001A_A12387_053115
918,LEH2015BRBO002A,2015-05-27 01:33,2015-05-31 19:39,1,1,LEH2015BRBO002A_A12388_053115
919,LEH2015BRBO003A,2015-05-27 02:04,2015-05-31 19:08,3,1,LEH2015BRBO003A_A12389_053115
920,LEH2015BRBO004A,2015-05-27 03:22,2015-06-02 03:32,3,1,LEH2015BRBO004A_A12392_060115
921,LEH2015BRBO005A,2015-05-27 03:47,2015-06-02 04:38,1,1,LEH2015BRBO005A_A12386_060115
922,LEH2015BRBO006A,2015-05-27 04:06,2015-06-03 05:16,1,1,LEH2015BRBO006A_A12385_060215
923,LEH2015BRBO007A,2015-05-27 04:23,2015-05-27 04:23,0,0,
924,LEH2015BRBO008A,2015-05-27 04:39,2015-05-27 04:39,0,0,
925,LEH2015BRBO009A,2015-05-28 00:57,2015-06-29 00:01,2,1,LEH2015BRBO009A_A12365_062815
926,LEH2015BRBO010A,2015-05-28 01:16,2015-06-02 03:54,1,6,
927,LEH2015BRBO011A,2015-05-28 01:46,2015-06-03 03:25,1,6,
928,LEH2015BRBO012A,2015-05-28 02:03,2015-06-02 04:09,5,6,
929,LEH2015BRBO013A,2015-05-28 03:57,2015-06-03 18:23,1,1,LEH2015BRBO013A_A12408_060315
930,LEH2015BRBO014A,2015-05-28 04:30,2015-06-02 04:08,1,1,LEH2015BRBO014A_A12409_060115
931,LEH2015BRBO014B,2015-06-28 04:42,2015-07-04 04:49,1,1,LEH2015BRBO014B_A12366_070315
932,LEH2015BRBO015A,2015-05-28 04:51,2015-06-29 02:53,1,1,LEH2015BRBO015A_A12410_062815
933,LEH2015BRBO016A,2015-06-28 04:10,2015-07-03 04:18,1,1,LEH2015BRBO016A_A12376_070215
934,LEH2015BRBO017A,2015-06-29 00:34,2015-06-29 00:34,0,0,
935,LEH2015BRBO018A,2015-06-29 00:50,2015-07-03 05:22,1,1,LEH2015BRBO018A_A12414_070215
936,LEH2015BRBO019A,2015-06-29 01:14,2015-07-03 02:50,1,6,
937,LEH2015BRBO020A,2015-06-29 00:52,2015-07-05 03:02,1,1,LEH2015BRBO020A_A12398_070415
938,LEH2015BRBO021A,2015-06-29 01:19,2015-06-29 01:19,0,0,
939,LEH2015BRBO022A,2015-06-29 01:43,2015-07-03 02:58,1,1,LEH2015BRBO022A_A12370_070215
940,LEH2015BRBO023A,2015-06-29 02:14,2015-07-05 03:44,1,1,LEH2015BRBO023A_A12401_070415
941,LEH2015BRBO024A,2015-06-29 02:45,2015-07-04 05:34,1,1,LEH2015BRBO024A_A12409_070315
942,LEH2015BRBO025A,2015-06-29 01:37,2015-06-29 01:37,0,6,
943,LEH2015BRBO026A,2015-06-29 03:30,2015-06-29 03:30,0,0,
944,LEH2015BRBO027A,2015-06-29 03:25,2015-07-05 04:15,1,6,
945,LEH2015BRBO028A,2015-06-29 04:02,2015-07-03 03:26,1,6,
946,LEH2015BRBO029A,2015-06-29 04:22,2015-07-06 05:20,2,6,
947,LEH2015RFBO001A,2015-05-27 06:50,2015-06-03 07:46,1,1,LEH2015RFBO001A_A12395_060215
948,LEH2015RFBO002A,2015-05-27 06:55,2015-06-01 05:47,1,1,LEH2015RFBO002A_A12381_053115
949,LEH2015RFBO003A,2015-05-27 07:08,2015-06-02 07:42,1,1,LEH2015RFBO003A_A12396_060115
950,LEH2015RFBO004A,2015-05-27 07:15,2015-06-04 16:44,1,1,LEH2015RFBO004A_A12380_060415
951,LEH2015RFBO005A,2015-05-27 07:30,2015-06-01 07:07,1,1,LEH2015RFBO005A_A12398_053115
952,LEH2015RFBO006A,2015-05-27 07:34,2015-06-01 06:06,1,1,LEH2015RFBO006A_A12379_053115
953,LEH2015RFBO007A,2015-05-27 07:57,2015-06-01 07:22,1,1,LEH2015RFBO007A_A12400_053115
954,LEH2015RFBO008A,2015-05-27 07:55,2015-06-03 07:27,1,1,LEH2015RFBO008A_A12378_060215
955,LEH2015RFBO009A,2015-05-27 08:20,2015-06-01 07:46,1,1,LEH2015RFBO009A_A12401_053115
956,LEH2015RFBO010A,2015-05-27 08:06,2015-06-02 07:11,1,1,LEH2015RFBO010A_A12377_060115
957,LEH2015RFBO011A,2015-05-27 08:38,2015-06-01 07:34,1,1,LEH2015RFBO011A_A12402_053115
958,LEH2015RFBO012A,2015-05-27 08:25,2015-06-02 07:25,1,1,LEH2015RFBO012A_A12376_060115
959,LEH2015RFBO013A,2015-05-28 07:30,2015-06-02 07:12,1,1,LEH2015RFBO013A_A12418_060115
960,LEH2015RFBO014A,2015-05-27 08:42,2015-06-01 06:29,1,1,LEH2015RFBO014A_A12368_053115
961,LEH2015RFBO015A,2015-05-28 08:02,2015-06-01 06:52,1,2,
962,LEH2015RFBO016A,2015-05-27 08:57,2015-06-02 07:40,2,1,LEH2015RFBO016A_A12375_060115
963,LEH2015RFBO017A,2015-05-28 08:42,2015-06-05 05:43,1,2,
964,LEH2015RFBO018A,2015-05-28 07:21,2015-05-28 07:21,0,0,
965,LEH2015RFBO019A,2015-05-28 09:00,2015-06-03 08:09,1,1,LEH2015RFBO019A_A12420_060215
966,LEH2015RFBO020A,2015-05-28 07:39,2015-06-02 07:58,1,1,LEH2015RFBO020A_A12414_060115
967,LEH2015RFBO021A,2015-05-28 07:16,2015-05-28 07:16,0,0,
968,LEH2015RFBO022A,2015-05-28 07:54,2015-06-03 07:46,1,1,LEH2015RFBO022A_A12413_060215
969,LEH2015RFBO024A,2015-05-28 08:19,2015-06-02 08:20,1,1,LEH2015RFBO024A_A12412_060115
970,LEH2015RFBO026A,2015-05-28 08:40,2015-06-02 08:42,1,1,LEH2015RFBO026A_A12411_060115
971,LEH2015RFBO028A,2015-05-28 08:54,2015-06-02 08:56,1,6,
972,LEH2015RFBO030A,2015-06-28 07:21,2015-07-04 07:45,1,1,LEH2015RFBO030A_A12373_070315
973,LEH2015RFBO031A,2015-06-28 07:20,2015-06-28 07:20,0,0,
974,LEH2015RFBO032A,2015-06-28 07:43,2015-07-04 08:07,1,1,LEH2015RFBO032A_A12380_070315
975,LEH2015RFBO033A,2015-06-28 07:37,2015-07-19 06:30,2,1,LEH2015RFBO033A_A12411_071815
976,LEH2015RFBO034A,2015-06-28 08:07,2015-07-04 08:45,1,1,LEH2015RFBO034A_A12377_070315
977,LEH2015RFBO036A,2015-06-28 08:25,2015-07-05 08:17,1,1,LEH2015RFBO036A_A12382_070415
978,LEH2015RFBO037A,2015-06-28 08:11,2015-07-19 16:30,2,1,LEH2015RFBO037A_A12420_071915
979,LEH2015RFBO038A,2015-06-28 08:39,2015-06-28 08:39,0,0,
980,LEH2015RFBO039A,2015-06-28 08:26,2015-07-19 16:40,3,1,LEH2015RFBO039A_A12393_071915
981,LEH2015RFBO040A,2015-06-29 07:13,2015-06-29 07:13,0,6,
982,LEH2015RFBO041A,2015-06-28 08:43,2015-07-05 07:52,2,1,LEH2015RFBO041A_A12392_070415
983,LEH2015RFBO042A,2015-06-29 07:22,2015-06-29 07:22,0,6,
984,LEH2015RFBO043A,2015-06-29 07:13,2015-07-05 07:15,1,6,
985,LEH2015RFBO044A,2015-06-29 07:35,2015-07-05 07:22,2,6,
986,LEH2015RFBO045A,2015-06-29 07:26,2015-07-05 07:30,1,6,
987,LEH2015RFBO046A,2015-06-29 07:46,2015-06-29 07:46,0,6,
988,LEH2015RFBO047A,2015-06-29 07:48,2015-07-06 08:21,1,6,
989,LEH2015RFBO048A,2015-06-29 07:57,2015-07-05 07:40,1,6,
990,LEH2015RFBO049A,2015-06-29 08:26,2015-06-29 08:26,0,6,
991,LEH2015RFBO050A,2015-06-29 08:04,2015-07-05 07:55,1,6,
992,LEH2015RFBO051A,2015-06-29 08:10,2015-07-04 08:01,1,6,
993,LEH2015RFBO052A,2015-06-29 08:14,2015-07-04 08:37,1,6,
994,LEH2015RFBO053A,2015-06-29 08:46,2015-07-04 09:04,1,6,
995,LEH2015RFBO054A,2015-06-29 08:26,2015-06-29 08:26,0,6,
996,LEH2015RFBO055A,2015-06-29 09:00,2015-06-29 09:00,0,6,
997,LEH2015RTTR002A,2015-06-28 00:31,2015-07-02 00:56,1,1,LEH2015RTTR002A_A12404_070115
998,LEH2015RTTR003A,2015-05-26 23:31,2015-05-30 21:00,1,1,LEH2015RTTR003A_A12393_053015
999,LEH2015RTTR006A,2015-06-28 22:43,2015-06-28 22:43,0,0,
1000,LEH2015RTTR007A,2015-05-28 00:19,2015-06-05 23:29,1,6,
1001,LEH2015RTTR010A,2015-06-28 00:16,2015-06-28 00:16,0,6,
1002,LEH2015RTTR014A,2015-06-28 01:49,2015-07-02 23:50,1,1,LEH2015RTTR014A_A12405_070215
1003,LEH2015RTTR028A,2015-05-27 03:14,2015-05-27 03:14,0,0,
1004,LEH2015RTTR030A,2015-05-27 21:57,2015-06-04 19:41,2,1,LEH2015RTTR030A_A12406_060415
1005,LEH2015RTTR033A,2015-05-27 22:34,2015-06-03 21:49,1,1,LEH2015RTTR033A_A12407_060315
1006,LEH2015RTTR036A,2015-05-27 20:18,2015-06-05 22:52,2,1,LEH2015RTTR036A_A12404_060515
1007,LEH2015RTTR037A,2015-05-27 20:41,2015-06-04 01:41,1,1,LEH2015RTTR037A_A12405_060315
1008,LEH2015RTTR039A,2015-06-27 23:41,2015-07-05 04:00,1,1,LEH2015RTTR039A_A12385_070415
1009,LEH2015RTTR053A,2015-06-28 21:36,2015-07-16 10:00,2,6,
1010,LEH2015RTTR054A,2015-05-27 19:58,2015-05-27 19:58,0,0,
1011,LEH2015RTTR060A,2015-05-27 21:37,2015-06-02 18:55,1,6,
1012,LEH2015RTTR067A,2015-05-27 20:58,2015-06-01 01:10,1,1,LEH2015RTTR067A_A12370_053115
1013,LEH2015RTTR069A,2015-06-28 22:40,2015-07-05 20:20,1,6,
1014,LEH2015RTTR072A,2015-05-27 23:37,2015-06-04 02:18,1,1,LEH2015RTTR072A_A12366_060315
1015,LEH2015RTTR073A,2015-06-28 02:53,2015-06-28 02:53,0,0,
1016,LEH2015RTTR074A,2015-06-28 21:59,2015-07-05 23:23,2,1,LEH2015RTTR074A_A12375_070515
