#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 06 16 03 50 245  6.8  7.8  1.15  6.25  4.87 277 1010.6  14.3  16.2 999.0 99.0 99.00
2008 06 16 04 50 288  1.9  2.6  1.07  5.88  4.94 270 1010.9  15.6  16.3 999.0 99.0 99.00
2008 06 16 05 50 260  6.0  6.9  1.07  5.26  4.98 267 1010.6  14.9  16.4 999.0 99.0 99.00
2008 06 16 06 50 243  7.8  8.9  1.10  6.25  5.01 269 1010.9  14.0  16.5 999.0 99.0 99.00
2008 06 16 07 50 258  4.9  5.7  1.12  6.67  4.88 273 1010.8  14.3  16.6 999.0 99.0 99.00
2008 06 16 08 50 263  4.0  4.8  1.11  6.25  5.14 267 1010.5  15.3  16.6 999.0 99.0 99.00
2008 06 16 09 50 317  3.1  3.8  1.17  6.67  5.51 276 1010.6  15.5  16.7 999.0 99.0 99.00
2008 06 16 10 50 254  4.0  4.9  1.08  6.67  5.36 275 1010.6  15.0  16.6 999.0 99.0 99.00
2008 06 16 11 50 319  1.5  1.9  1.10  6.67  5.47 277 1010.7  15.4  16.6 999.0 99.0 99.00
2008 06 16 12 50 256  0.6  1.4  1.03  7.69  5.50 261 1011.0  15.0  16.6 999.0 99.0 99.00
2008 06 16 13 50 206  0.7  1.3  1.06  7.14  5.66 263 1011.5  14.6  16.5 999.0 99.0 99.00
2008 06 16 14 50  60  0.5  1.1  1.03  7.14  5.71 256 1011.9  15.7  16.5 999.0 99.0 99.00
2008 06 16 15 50 236  1.4  2.3  1.04  7.14  5.55 267 1012.8  15.4  16.6 999.0 99.0 99.00
2008 06 16 16 50 234  0.8  1.5  1.06  7.69  5.57 270 1013.2  15.1  16.7 999.0 99.0 99.00
2008 06 16 17 50 246  2.8  3.7  1.05  8.33  5.83 272 1013.5  14.8  16.9 999.0 99.0 99.00
2008 06 16 18 50 259  3.3  4.1  1.04  5.88  5.55 277 1013.5  15.0  17.0 999.0 99.0 99.00
2008 06 16 19 50 269  5.5  6.2  1.02  7.69  5.48 276 1013.1  15.5  17.1 999.0 99.0 99.00
2008 06 16 20 50 268  6.3  7.4  0.99  5.88  5.07 281 1013.0  15.4  16.9 999.0 99.0 99.00
2008 06 16 21 50 262  6.9  7.7  0.94  7.14  4.81 283 1012.7  15.2  17.0 999.0 99.0 99.00
2008 06 16 22 50 254  6.8  7.7  1.02  6.67  4.48 272 1012.7  14.8  17.0 999.0 99.0 99.00
2008 06 16 23 50 267  7.2  8.7  1.23  5.26  4.78 274 1012.3  14.7  17.0 999.0 99.0 99.00
2008 06 17 00 50 244  7.0  8.2  1.33  5.26  4.94 266 1012.2  14.2  16.9 999.0 99.0 99.00
2008 06 17 01 50 248  7.5  8.8  1.40  5.88  5.01 273 1011.7  14.1  16.8 999.0 99.0 99.00
2008 06 17 02 50 244  7.3  8.1  1.28  5.56  4.97 268 1011.7  14.6  16.8 999.0 99.0 99.00
2008 06 17 03 50 252  7.9  9.1  1.26  7.14  4.97 272 1011.7  15.1  16.6 999.0 99.0 99.00
2008 06 17 04 50 248  6.2  7.2  1.21  5.00  5.05 264 1012.3  15.3  16.6 999.0 99.0 99.00
2008 06 17 05 50 238  6.7  8.0  1.20  6.67  5.20 261 1012.7  14.5  16.3 999.0 99.0 99.00
2008 06 17 06 50 263  6.7  7.7  1.13  6.67  5.19 268 1012.7  14.5  16.2 999.0 99.0 99.00
2008 06 17 07 50 254  4.8  5.7  1.19  6.67  5.17 265 1012.7  15.6  16.1 999.0 99.0 99.00
2008 06 17 08 50 280  3.5  3.9  1.18  7.69  5.37 274 1012.7  16.1  16.1 999.0 99.0 99.00
2008 06 17 09 50 253  5.1  5.9  1.23  6.67  5.60 280 1012.9  14.8  16.1 999.0 99.0 99.00
2008 06 17 10 50 227  5.1  5.9  1.20  7.14  5.35 263 1013.3  13.8  16.1 999.0 99.0 99.00
2008 06 17 11 50 212  5.3  6.3  1.13  7.14  5.17 256 1013.5  13.6  16.1 999.0 99.0 99.00
2008 06 17 12 50 184  2.4  3.9  0.98  7.14  5.09 253 1013.8  14.7  16.1 999.0 99.0 99.00
2008 06 17 13 50 298  1.4  1.8  1.03  7.14  5.27 276 1014.4  15.2  16.2 999.0 99.0 99.00
2008 06 17 14 50 296  1.3  1.6  1.05  8.33  5.64 274 1014.9  15.4  16.3 999.0 99.0 99.00
2008 06 17 15 50 280  2.5  3.3  1.04  9.09  5.78 280 1015.3  15.3  16.4 999.0 99.0 99.00
2008 06 17 16 50 259  5.3  6.3  1.11  7.69  5.70 275 1015.5  15.0  16.5 999.0 99.0 99.00
2008 06 17 17 50 262  3.6  4.3  1.02  7.14  5.51 280 1015.8  14.9  16.5 999.0 99.0 99.00
2008 06 17 18 50 250  4.9  5.8  1.14  7.14  5.82 273 1015.9  15.0  16.7 999.0 99.0 99.00
2008 06 17 19 50 253  5.6  6.4  1.15  7.69  5.64 272 1015.9  14.9  16.8 999.0 99.0 99.00
2008 06 17 20 50 250  6.2  7.4  1.18  9.09  5.28 274 1015.7  14.4  16.8 999.0 99.0 99.00
2008 06 17 21 50 259  6.0  7.1  1.08  9.09  5.15 279 1015.5  14.7  16.8 999.0 99.0 99.00
2008 06 17 22 50 254  6.9  8.0  1.14  7.14  5.25 272 1015.0  14.4  16.9 999.0 99.0 99.00
2008 06 17 23 50 258  8.0  9.4  1.30  9.09  5.24 275 1014.2  14.0  16.9 999.0 99.0 99.00
2008 06 18 00 50 248  8.3  9.8  1.31  7.14  5.07 275 1013.7  13.9  16.9 999.0 99.0 99.00
2008 06 18 01 50 250  8.1  9.4  1.41  9.09  5.15 274 1013.2  14.1  16.8 999.0 99.0 99.00
2008 06 18 02 50 248  7.6  8.8  1.36  7.14  5.02 272 1013.0  14.4  16.7 999.0 99.0 99.00
2008 06 18 03 50 249  6.0  7.3  1.33  6.67  5.10 271 1012.9  15.1  16.6 999.0 99.0 99.00
2008 06 18 04 50 241  5.6  6.5  1.14  6.67  5.08 260 1013.2  15.2  16.5 999.0 99.0 99.00
2008 06 18 05 50 999  5.6  6.5  1.12 10.00  4.94 267 1013.7  14.9  16.4 999.0 99.0 99.00
2008 06 18 06 50 999  4.6  5.5  1.09  9.09  5.05 269 1013.7  14.5  16.4 999.0 99.0 99.00
2008 06 18 07 50 999  3.8  4.5  1.00  7.69  5.12 264 1013.5  14.7  16.3 999.0 99.0 99.00
2008 06 18 08 50 999  1.1  1.5  0.94  7.69  5.19 217 1013.5  15.6  16.3 999.0 99.0 99.00
2008 06 18 09 50 999  2.7  3.5  0.94  7.69  5.26 264 1013.4  15.4  16.2 999.0 99.0 99.00
2008 06 18 10 50 999  2.0  2.5  0.88  6.67  5.42 267 1013.3  15.5  16.4 999.0 99.0 99.00
2008 06 18 11 50 999  1.5  1.9  0.93  9.09  5.72 269 1013.5  15.3  16.4 999.0 99.0 99.00
2008 06 18 12 50 999  2.1  2.6  0.88  6.67  5.84 276 1013.8  15.2  16.4 999.0 99.0 99.00
2008 06 18 13 50 999  2.2  2.9  0.92  6.67  6.22 279 1014.2  15.7  16.4 999.0 99.0 99.00
2008 06 18 14 50 999  1.2  1.5  0.99  8.33  6.54 285 1014.4  16.3  16.4 999.0 99.0 99.00
2008 06 18 15 50 999  0.6  1.1  0.92  7.69  6.38 282 1014.5  16.5  16.6 999.0 99.0 99.00
2008 06 18 16 50 999  0.2  0.5  0.92  9.09  6.53 283 1014.5  16.6  16.9 999.0 99.0 99.00
2008 06 18 17 50 999  1.5  2.1  0.88  9.09  6.25 280 1014.3  16.6  16.8 999.0 99.0 99.00
2008 06 18 18 50 999  2.1  2.8  0.95  9.09  6.57 279 1014.2  16.9  17.6 999.0 99.0 99.00
2008 06 18 19 50 999  2.7  3.3  0.95 10.00  6.46 274 1013.6  17.0  17.8 999.0 99.0 99.00
2008 06 18 20 50 999  3.6  4.2  0.86  9.09  6.34 272 1012.8  16.8  17.7 999.0 99.0 99.00
2008 06 18 21 50 999  5.0  5.8  0.84  9.09  5.65 283 1011.9  17.6  17.4 999.0 99.0 99.00
2008 06 18 22 50 999  3.2  4.0  0.89  5.88  5.22 244 1011.2  18.0  16.8 999.0 99.0 99.00
2008 06 18 23 50 999  1.3  2.2  1.00  5.88  5.29 252 1010.7  18.7  17.4 999.0 99.0 99.00
2008 06 19 00 50 999  1.2  2.2  1.02  6.25  5.10 243 1010.0  19.2  17.0 999.0 99.0 99.00
2008 06 19 01 50 999  3.7  4.4  1.22  6.67  5.31 263 1009.7  20.9  16.8 999.0 99.0 99.00
2008 06 19 02 50 999  1.0  1.8  1.14  6.25  4.95 270 1009.9  22.3  16.9 999.0 99.0 99.00
2008 06 19 03 50 999  0.4  1.0  1.17  7.14  4.98 279 1010.2  21.6  16.9 999.0 99.0 99.00
2008 06 19 04 50 999  3.4  4.3  1.07  9.09  5.20 281 1010.7  23.2  17.1 999.0 99.0 99.00
2008 06 19 05 50 999  5.1  5.8  1.06  9.09  5.39 272 1010.8  18.0  16.8 999.0 99.0 99.00
2008 06 19 06 50 999  5.4  6.2  1.05  7.69  5.48 280 1010.7  17.5  16.8 999.0 99.0 99.00
2008 06 19 07 50 999  4.8  5.7  1.02  9.09  5.37 277 1010.5  17.5  16.7 999.0 99.0 99.00
2008 06 19 08 50 999  4.6  5.6  1.02  8.33  5.37 275 1010.3  17.2  16.8 999.0 99.0 99.00
2008 06 19 09 50 999  1.5  2.6  1.00  9.09  5.15 279 1010.5  16.9  16.4 999.0 99.0 99.00
2008 06 19 10 50 999  2.7  3.2  0.93  8.33  5.31 268 1010.3  16.4  16.5 999.0 99.0 99.00
2008 06 19 11 50 999  1.0  1.4  0.92  8.33  5.38 269 1010.4  16.6  16.5 999.0 99.0 99.00
2008 06 19 12 50 999  1.2  1.6  0.80  7.69  5.44 271 1010.5  16.5  16.4 999.0 99.0 99.00
2008 06 19 13 50 999  2.7  3.8  0.76  8.33  5.43 261 1010.9  16.8  16.3 999.0 99.0 99.00
2008 06 19 14 50 999  3.5  4.3  0.76  8.33  5.51 254 1011.1  16.6  16.3 999.0 99.0 99.00
2008 06 19 15 50 999  2.9  3.4  0.65  8.33  5.47 255 1011.3  16.5  16.4 999.0 99.0 99.00
2008 06 19 16 50 999  2.3  3.2  0.76  8.33  5.86 251 1011.3  16.2  16.6 999.0 99.0 99.00
2008 06 19 17 50 999  2.6  3.6  0.78  8.33  5.97 271 1011.4  16.6  16.9 999.0 99.0 99.00
2008 06 19 18 50 999  3.3  4.5  0.73  7.69  6.04 267 1011.2  16.8  17.3 999.0 99.0 99.00
2008 06 19 19 50 999  3.9  4.6  0.78  8.33  6.13 280 1011.2  16.8  17.4 999.0 99.0 99.00
2008 06 19 20 50 999  3.9  5.0  0.72  7.14  5.79 280 1010.9  17.3  17.4 999.0 99.0 99.00
2008 06 19 21 50 999  4.4  5.0  0.71  8.33  5.48 286 1010.2  17.3  17.1 999.0 99.0 99.00
2008 06 19 22 50 999  4.5  5.0  0.75  7.69  5.11 277 1009.7  17.5  17.0 999.0 99.0 99.00
2008 06 19 23 50 999  5.5  6.9  0.71  7.69  4.43 269 1009.3  17.5  16.9 999.0 99.0 99.00
2008 06 20 00 50 999  6.1  6.8  0.71  7.14  4.21 286 1008.5  17.2  16.3 999.0 99.0 99.00
2008 06 20 01 50 999  7.3  8.2  0.77  7.69  4.23 285 1008.2  17.6  16.4 999.0 99.0 99.00
2008 06 20 02 50 999  4.8  7.1  0.81  8.33  4.31 287 1008.5  20.6  16.2 999.0 99.0 99.00
2008 06 20 03 50 999  6.2  6.7  0.78  7.69  4.47 282 1008.7  19.8  16.1 999.0 99.0 99.00
2008 06 20 04 50 999  5.8  7.0  0.80  7.69  4.36 278 1009.3  18.0  16.1 999.0 99.0 99.00
2008 06 20 05 50 999  4.4  6.0  0.76  7.14  4.05 289 1009.8  17.7  16.0 999.0 99.0 99.00
2008 06 20 06 50 999  2.7  3.8  0.69  6.25  4.04 272 1009.9  17.9  15.8 999.0 99.0 99.00
2008 06 20 07 50 999  1.7  2.3  0.68  7.69  4.47 283 1009.9  16.8  15.5 999.0 99.0 99.00
2008 06 20 08 50 999  2.5  3.1  0.68  7.69  4.59 281 1009.8  16.2  15.5 999.0 99.0 99.00
2008 06 20 09 50 999  3.5  3.9  0.64  6.25  4.30 275 1009.4  16.0  15.6 999.0 99.0 99.00
2008 06 20 10 50 999  1.8  2.6  0.69  7.69  4.55 279 1009.7  16.1  15.7 999.0 99.0 99.00
2008 06 20 11 50 999  2.3  3.0  0.67  5.26  4.35 260 1009.7  16.1  15.8 999.0 99.0 99.00
2008 06 20 12 50 999  0.5  1.1  0.69  7.69  4.99 282 1009.8  16.1  16.0 999.0 99.0 99.00
2008 06 20 13 50 999  2.4  3.4  0.50  7.69  5.13 255 1010.4  16.4  15.9 999.0 99.0 99.00
2008 06 20 14 50 999  2.1  2.8  0.52  7.69  5.44 260 1010.6  17.0  16.4 999.0 99.0 99.00
2008 06 20 15 50 999  0.9  1.4  0.48  8.33  5.62 261 1011.0  17.8  16.7 999.0 99.0 99.00
2008 06 20 16 50 999  0.5  1.8  0.52  7.69  5.71 269 1010.9  17.9  16.9 999.0 99.0 99.00
2008 06 20 17 50 999  1.1  1.5  0.60  7.69  5.95 248 1010.7  18.5  16.8 999.0 99.0 99.00
2008 06 20 18 50 999  0.9  1.3  0.49  7.14  5.87 286 1011.1  19.1  16.9 999.0 99.0 99.00
2008 06 20 19 50 999  2.2  2.6  0.53 17.39  5.13  71 1011.3  20.0  17.2 999.0 99.0 99.00
2008 06 20 20 50 999  1.4  2.0  0.54  7.14  5.53 284 1011.2  20.4  18.1 999.0 99.0 99.00
2008 06 20 21 50 999  1.7  2.6  0.57  7.14  5.61 288 1010.7  20.0  18.7 999.0 99.0 99.00
2008 06 20 22 50 999  0.9  1.5  0.54  7.14  5.81 288 1010.3  21.0  19.4 999.0 99.0 99.00
2008 06 20 23 50 999  0.9  1.4  0.42 17.39  5.97 236 1010.0  21.7  19.0 999.0 99.0 99.00
2008 06 21 00 50 244  3.4  4.4  0.50  7.14  5.78 287 1009.4  20.6  19.6 999.0 99.0 99.00
2008 06 21 01 50 234  3.5  4.0  0.47  7.14  5.55 294 1009.2  19.6  19.3 999.0 99.0 99.00
2008 06 21 02 50 228  3.8  4.5  0.56  6.67  5.26 288 1009.4  19.0  18.2 999.0 99.0 99.00
2008 06 21 03 50 229  4.7  5.7  0.57  5.56  4.54 291 1009.5  19.0  18.0 999.0 99.0 99.00
2008 06 21 04 50 245  4.7  5.5  0.53  6.67  4.23 285 1009.7  19.7  17.3 999.0 99.0 99.00
2008 06 21 05 50 222  3.3  4.2  0.52  7.14  4.26 288 1010.0  20.1  17.2 999.0 99.0 99.00
2008 06 21 06 50 229  3.4  3.8  0.52 16.00  4.29 240 1009.8  19.4  17.3 999.0 99.0 99.00
2008 06 21 07 50 251  6.2  7.2  0.55 16.00  4.29 305 1009.7  19.2  17.3 999.0 99.0 99.00
2008 06 21 08 50 254  8.1  9.0  0.59  7.14  3.58 280 1009.4  18.9  17.0 999.0 99.0 99.00
2008 06 21 09 50 251  6.9  7.8  0.57  7.14  3.49 273 1009.7  18.2  17.0 999.0 99.0 99.00
2008 06 21 10 50 999  5.2  5.9  0.54 16.00  3.90 178 1009.8  18.1  17.0 999.0 99.0 99.00
2008 06 21 11 50 999  5.7  6.5  0.58  5.88  3.87 244 1009.8  18.0  17.0 999.0 99.0 99.00
2008 06 21 12 50 999  5.4  6.0  0.51  3.33  3.67 240 1010.3  17.8  16.9 999.0 99.0 99.00
2008 06 21 13 50 999  4.4  4.9  0.55 16.00  3.68 235 1010.7  17.9  16.9 999.0 99.0 99.00
2008 06 21 14 50 999  2.8  3.7  0.53 16.00  3.72 233 1011.6  18.1  16.9 999.0 99.0 99.00
2008 06 21 15 50 999  1.1  1.4  0.49 16.00  3.76 266 1012.2  18.3  17.1 999.0 99.0 99.00
2008 06 21 16 50 999  2.8  3.6  0.43 16.00  4.19 260 1012.5  18.3  17.3 999.0 99.0 99.00
2008 06 21 17 50 999  2.2  2.6  0.40 16.00  4.40 228 1012.8  18.8  17.5 999.0 99.0 99.00
2008 06 21 18 50 999  1.5  1.9  0.39 14.81  4.55 232 1013.0  19.7  18.3 999.0 99.0 99.00
2008 06 21 19 50 999  2.1  2.5  0.42 16.00  5.23 209 1013.0  20.1  19.0 999.0 99.0 99.00
2008 06 21 20 50 999  3.2  3.7  0.40 14.81  5.11 240 1012.9  19.6  18.5 999.0 99.0 99.00
2008 06 21 21 50 999  3.8  4.3  0.39 14.81  5.25 245 1012.7  19.3  18.6 999.0 99.0 99.00
2008 06 21 22 50 999  3.9  4.7  0.40 14.81  5.17 255 1012.2  19.2  18.7 999.0 99.0 99.00
2008 06 21 23 50 999  6.5  7.5  0.48 13.79  3.58 251 1011.6  20.6  18.2 999.0 99.0 99.00
2008 06 22 00 50 999  7.2  8.2  0.56  3.13  3.32 253 1011.3  21.4  17.8 999.0 99.0 99.00
2008 06 22 01 50 999  7.2  8.1  0.78  4.17  3.69 288 1011.1  21.6  17.6 999.0 99.0 99.00
2008 06 22 02 50 999  6.1  7.2  0.76  4.55  3.71 286 1011.3  20.1  17.5 999.0 99.0 99.00
2008 06 22 03 50 999  6.6  7.4  0.70  4.35  3.74 273 1011.4  20.1  17.5 999.0 99.0 99.00
2008 06 22 04 50 999  6.6  7.6  0.61  3.45  3.48 276 1011.6  21.3  17.4 999.0 99.0 99.00
2008 06 22 05 50 999  6.2  7.2  0.57  4.55  3.42 271 1011.8  20.2  17.3 999.0 99.0 99.00
2008 06 22 06 50 999  7.3  8.4  0.58  4.35  3.36 271 1011.7  20.4  17.2 999.0 99.0 99.00
2008 06 22 07 50 999  6.7  8.1  0.55  3.13  3.28 267 1011.7  19.0  17.2 999.0 99.0 99.00
2008 06 22 08 50 999  5.7  6.6  0.59  3.33  3.47 260 1011.7  18.8  17.2 999.0 99.0 99.00
2008 06 22 09 50 999  7.5  8.7  0.64  4.35  3.57 262 1011.4  18.1  17.1 999.0 99.0 99.00
2008 06 22 10 50 999  7.1  8.2  0.74  4.17  3.55 257 1011.6  17.7  17.0 999.0 99.0 99.00
2008 06 22 11 50 999  4.8  5.6  0.78  4.76  3.81 266 1012.2  17.4  17.0 999.0 99.0 99.00
2008 06 22 12 50 999  4.9  5.9  0.80  4.76  3.89 257 1012.4  17.4  17.0 999.0 99.0 99.00
2008 06 22 13 50 999  6.7  7.9  0.79  4.76  4.04 259 1012.9  17.0  17.0 999.0 99.0 99.00
2008 06 22 14 50 999  6.3  7.8  0.79  5.56  3.99 262 1013.3  16.7  17.1 999.0 99.0 99.00
2008 06 22 15 50 999  6.9  8.0  0.82  5.56  4.00 261 1013.8  16.4  17.1 999.0 99.0 99.00
2008 06 22 16 50 999  6.8  7.9  0.85  5.26  3.97 267 1013.8  16.4  17.1 999.0 99.0 99.00
2008 06 22 17 50 999  7.3  8.5  0.87  5.88  4.09 267 1013.9  16.8  17.2 999.0 99.0 99.00
2008 06 22 18 50 999  7.6  8.9  0.95  5.56  4.21 274 1014.1  16.2  17.2 999.0 99.0 99.00
2008 06 22 19 50 999  9.4 10.6  1.02  5.56  4.23 259 1013.9  15.9  17.2 999.0 99.0 99.00
2008 06 22 20 50 999  8.0 10.1  1.24  5.56  4.49 271 1013.7  16.3  17.2 999.0 99.0 99.00
2008 06 22 21 50 999  8.2  9.7  1.30  5.88  4.64 269 1013.1  16.5  17.2 999.0 99.0 99.00
2008 06 22 22 50 999 10.8 12.5  1.51  6.67  4.87 284 1012.1  16.5  17.3 999.0 99.0 99.00
2008 06 22 23 50 999 10.1 11.8  1.70  6.25  4.85 277 1011.3  17.2  17.3 999.0 99.0 99.00
2008 06 23 00 50 999 11.4 13.5  1.71  5.26  4.87 281 1010.5  17.3  17.2 999.0 99.0 99.00
2008 06 23 01 50 999 11.0 12.1  1.67  6.25  4.90 274 1010.7  17.3  17.1 999.0 99.0 99.00
2008 06 23 02 50 999 10.8 12.4  1.65  5.88  4.79 275 1010.6  17.3  17.1 999.0 99.0 99.00
2008 06 23 03 50 999 11.7 13.5  1.72  5.88  4.78 282 1010.4  17.7  17.0 999.0 99.0 99.00
2008 06 23 04 50 999 10.6 12.4  1.56  7.14  4.83 276 1011.1  17.0  16.8 999.0 99.0 99.00
2008 06 23 05 50 999 11.4 13.2  1.40  5.88  4.62 273 1011.2  16.4  16.5 999.0 99.0 99.00
2008 06 23 06 50 999 10.5 12.2  1.43  5.88  4.68 265 1011.1  16.6  16.5 999.0 99.0 99.00
2008 06 23 07 50 999 10.4 12.3  1.44  5.88  4.91 268 1011.0  16.3  16.4 999.0 99.0 99.00
2008 06 23 08 50 999 11.3 13.6  1.63  5.88  4.95 277 1010.6  15.6  16.4 999.0 99.0 99.00
2008 06 23 09 50 999 11.4 13.7  1.82  5.88  5.08 269 1010.3  15.2  16.2 999.0 99.0 99.00
2008 06 23 10 50 999 11.4 13.4  2.05  6.25  5.42 275 1010.2  15.1  16.1 999.0 99.0 99.00
2008 06 23 11 50 999  8.7 10.7  1.96  6.67  5.47 269 1010.5  15.6  16.0 999.0 99.0 99.00
2008 06 23 12 50 999  8.4 10.0  1.85  8.33  5.55 270 1010.9  15.3  16.0 999.0 99.0 99.00
2008 06 23 13 50 999  7.7  9.9  1.99  6.67  5.40 273 1011.3  15.6  16.0 999.0 99.0 99.00
2008 06 23 14 50 999  9.3 11.1  2.00  8.33  5.48 284 1011.5  15.0  16.0 999.0 99.0 99.00
2008 06 23 15 50 999 10.1 12.0  1.81  8.33  5.31 277 1011.7  14.6  15.9 999.0 99.0 99.00
2008 06 23 16 50 999  9.7 11.9  1.86  6.67  5.19 278 1011.8  15.3  15.9 999.0 99.0 99.00
2008 06 23 17 50 999  7.9  9.2  1.66  6.67  5.38 280 1012.3  15.1  15.9 999.0 99.0 99.00
2008 06 23 18 50 999  7.1  8.6  1.70  9.09  5.59 279 1012.5  15.6  16.0 999.0 99.0 99.00
2008 06 23 19 50 999  9.5 10.7  1.87  6.67  5.67 272 1011.9  15.6  16.1 999.0 99.0 99.00
2008 06 23 20 50 999  9.5 11.0  1.99  8.33  5.81 277 1011.9  15.5  16.1 999.0 99.0 99.00
2008 06 23 21 50 999 10.2 12.5  2.11  6.67  5.72 282 1011.6  15.4  16.0 999.0 99.0 99.00
2008 06 23 22 50 999 11.3 13.6  2.49  7.69  5.83 284 1010.7  15.6  16.0 999.0 99.0 99.00
2008 06 23 23 50 999 10.7 12.9  2.58  7.69  5.81 281 1010.2  16.1  16.0 999.0 99.0 99.00
2008 06 24 00 50 999 10.6 12.9  2.53  6.67  5.88 286 1009.9  16.8  16.0 999.0 99.0 99.00
2008 06 24 01 50 999  9.6 11.1  2.29  6.25  5.52 282 1009.9  17.3  16.0 999.0 99.0 99.00
2008 06 24 02 50 999 10.2 11.8  2.01  7.69  5.45 274 1009.9  16.4  16.2 999.0 99.0 99.00
2008 06 24 03 50 999  9.2 10.8  1.90  6.25  5.34 277 1010.2  16.1  16.0 999.0 99.0 99.00
2008 06 24 04 50 999  8.3 10.4  1.98  8.33  5.58 289 1010.8  15.5  15.9 999.0 99.0 99.00
2008 06 24 05 50 999  5.8  7.1  1.81  8.33  5.56 280 1011.1  15.7  15.9 999.0 99.0 99.00
2008 06 24 06 50 999  8.3  9.6  1.84  6.25  5.74 274 1010.9  15.1  15.8 999.0 99.0 99.00
2008 06 24 07 50 999  7.3  8.8  1.98  7.69  5.93 274 1010.8  14.7  16.0 999.0 99.0 99.00
2008 06 24 08 50 999  4.3  5.0  1.64  7.14  5.80 278 1010.7  14.8  16.0 999.0 99.0 99.00
2008 06 24 09 50 999  4.4  5.0  1.66  6.67  5.87 275 1010.7  15.1  16.0 999.0 99.0 99.00
2008 06 24 10 50 999  4.5  5.4  1.58  9.09  5.79 278 1010.9  14.7  16.0 999.0 99.0 99.00
2008 06 24 11 50 999  1.4  1.8  1.70  8.33  5.91 267 1011.3  15.7  16.1 999.0 99.0 99.00
2008 06 24 12 50 999  3.0  3.7  1.65  7.69  5.87 278 1011.8  15.5  16.0 999.0 99.0 99.00
2008 06 24 13 50 999  1.0  1.6  1.62  7.14  6.02 279 1012.8  15.6  16.0 999.0 99.0 99.00
2008 06 24 14 50 999  4.2  7.0  1.40  8.33  5.82 283 1013.5  15.4  16.0 999.0 99.0 99.00
2008 06 24 15 50 999  5.0  5.8  1.25  7.69  5.62 278 1013.9  14.8  16.0 999.0 99.0 99.00
2008 06 24 16 50 999  4.8  5.4  1.16  8.33  5.63 281 1013.8  14.8  16.1 999.0 99.0 99.00
2008 06 24 18 50 999  5.3  6.1  1.12  7.69  5.44 282 1014.5  14.4  16.2 999.0 99.0 99.00
2008 06 24 19 50 999  5.4  6.2  1.08  8.33  5.28 274 1014.3  14.3  16.3 999.0 99.0 99.00
2008 06 24 20 50 999  5.9  7.0  1.07  8.33  5.19 278 1014.1  14.4  16.3 999.0 99.0 99.00
2008 06 24 21 50 999  6.1  7.2  0.99  5.26  4.90 274 1013.8  14.6  16.3 999.0 99.0 99.00
2008 06 24 22 50 999  7.1  8.1  1.06  7.69  5.04 280 1013.2  14.2  16.3 999.0 99.0 99.00
2008 06 24 23 50 999  6.8  8.0  1.29  9.09  5.12 278 1012.7  14.4  16.1 999.0 99.0 99.00
2008 06 25 00 50 999  6.4  7.2  1.37  5.56  5.32 265 1012.2  14.6  16.0 999.0 99.0 99.00
2008 06 25 02 50 999  7.3 10.0  1.45  5.88  5.35 270 1011.6  15.1  16.0 999.0 99.0 99.00
2008 06 25 03 50 999  6.5  7.5  1.51  6.25  5.45 276 1011.8  15.2  15.9 999.0 99.0 99.00
2008 06 25 04 50 999  6.7  7.8  1.44  6.25  5.21 272 1011.8  15.3  15.8 999.0 99.0 99.00
2008 06 25 05 50 999  4.0  4.7  1.35  8.33  5.53 274 1012.1  15.8  15.8 999.0 99.0 99.00
2008 06 25 06 50 999  2.7  3.3  1.27  6.67  5.51 264 1011.9  15.9  15.7 999.0 99.0 99.00
2008 06 25 07 50 999  0.5  1.3  1.29  6.67  5.78 271 1011.9  15.4  15.6 999.0 99.0 99.00
2008 06 25 08 50 999  1.0  1.4  1.23  9.09  5.82 277 1012.0  15.3  15.5 999.0 99.0 99.00
2008 06 25 09 50 999  2.0  2.7  1.16  6.25  5.77 274 1011.9  15.5  15.4 999.0 99.0 99.00
2008 06 25 10 50 999  2.0  2.4  1.24  6.67  5.66 275 1011.9  15.4  15.3 999.0 99.0 99.00
2008 06 25 11 50 999  1.4  1.7  1.27  8.33  5.57 285 1012.3  15.2  15.3 999.0 99.0 99.00
2008 06 25 12 50 999  2.1  2.6  1.24  6.25  5.56 275 1013.0  15.1  15.1 999.0 99.0 99.00
2008 06 25 13 50 999  4.4  5.2  1.15  7.69  5.47 272 1013.8  15.1  15.1 999.0 99.0 99.00
2008 06 25 14 50 999  2.7  3.2  1.11  8.33  5.54 278 1014.7  15.3  15.3 999.0 99.0 99.00
2008 06 25 15 50 999  1.7  2.0  1.19  7.69  5.75 267 1015.3  15.6  15.5 999.0 99.0 99.00
2008 06 25 16 50 999  3.2  4.0  1.17  8.33  5.81 250 1015.5  15.2  15.7 999.0 99.0 99.00
2008 06 25 17 50 999  4.0  4.8  1.14 10.00  5.69 261 1015.6  14.7  15.8 999.0 99.0 99.00
2008 06 25 18 50 999  4.6  5.4  1.24  7.14  5.69 265 1015.5  14.8  15.9 999.0 99.0 99.00
2008 06 25 19 50 999  4.1  4.9  1.31  9.09  5.95 265 1015.4  15.5  16.0 999.0 99.0 99.00
