#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 04 13 05 50 308  6.2  7.9 99.00 99.00 99.00 999 1015.7  12.8  13.1 999.0 99.0 99.00
2010 04 13 06 50 278  6.7  8.0 99.00 99.00 99.00 999 1015.4  12.5  12.9 999.0 99.0 99.00
2010 04 13 07 50 289  7.3  8.5  1.91 12.90  7.51 283 1015.6  12.3  12.8 999.0 99.0 99.00
2010 04 13 08 50 308  6.8  8.1  2.06 11.43  7.69 277 1015.4  12.3  12.8 999.0 99.0 99.00
2010 04 13 09 50 299  6.3  7.6  2.00 12.12  7.69 281 1015.0  12.3  12.7 999.0 99.0 99.00
2010 04 13 10 50 293  8.1  9.9 99.00 99.00 99.00 999 1013.9  12.1  12.7 999.0 99.0 99.00
2010 04 13 11 50 299  8.2  9.4  1.92 12.12  6.73 281 1014.0  12.1  12.7 999.0 99.0 99.00
2010 04 13 12 50 305  8.1  9.5 99.00 99.00 99.00 999 1014.1  11.9  12.7 999.0 99.0 99.00
2010 04 13 13 50 319  7.1  8.4 99.00 99.00 99.00 999 1014.0  11.8  12.7 999.0 99.0 99.00
2010 04 13 14 50  69  0.9  2.0  1.99 11.43  6.84 287 1015.3  12.4  12.7 999.0 99.0 99.00
2010 04 13 15 50  95  2.1  3.4  1.88 12.12  7.19 262 1015.6  12.5  12.8 999.0 99.0 99.00
2010 04 13 16 50  83  6.4  7.5  1.91 11.43  7.27 269 1015.6  12.0  12.9 999.0 99.0 99.00
2010 04 13 17 50 115  4.0  5.1  1.90 10.81  7.52 261 1016.3  12.0  13.0 999.0 99.0 99.00
2010 04 13 18 50 119  2.5  3.5  2.00 10.00  7.83 280 1016.5  12.2  13.2 999.0 99.0 99.00
2010 04 13 19 50 167  1.0  1.5  1.86 11.43  8.16 243 1016.4  12.6  13.6 999.0 99.0 99.00
2010 04 13 20 50 296  1.0  1.9  1.89 11.43  8.02 277 1016.2  12.9  14.1 999.0 99.0 99.00
2010 04 13 21 50 273  3.5  4.3  1.86 12.90  8.08 269 1015.9  13.0  14.6 999.0 99.0 99.00
2010 04 13 22 50 284  4.5  5.5 99.00 99.00 99.00 999 1015.0  13.3  14.4 999.0 99.0 99.00
2010 04 13 23 50 280  6.2  7.4  1.59 12.90  7.32 272 1014.7  13.6  14.1 999.0 99.0 99.00
2010 04 14 00 50 261  6.9  8.2  1.54 10.81  6.29 277 1014.4  13.5  13.8 999.0 99.0 99.00
2010 04 14 01 50 269  5.4  6.4  1.50 10.00  5.89 275 1014.0  13.7  13.6 999.0 99.0 99.00
2010 04 14 02 50 283  7.7  9.1 99.00 99.00 99.00 999 1014.0  13.8  13.5 999.0 99.0 99.00
2010 04 14 03 50 280  7.6  8.6 99.00 99.00 99.00 999 1014.5  13.5  13.3 999.0 99.0 99.00
2010 04 14 04 50 281  5.6  6.5  1.51 10.81  5.36 281 1015.0  13.2  13.2 999.0 99.0 99.00
2010 04 14 05 50 257  2.9  3.5  1.36 12.90  5.48 267 1014.5  13.1  13.1 999.0 99.0 99.00
2010 04 14 06 50 265  5.2  6.2  1.24 13.79  5.69 272 1014.3  12.9  13.1 999.0 99.0 99.00
2010 04 14 07 50 278  2.7  3.2  1.22 10.00  5.61 254 1014.5  13.0  13.0 999.0 99.0 99.00
2010 04 14 08 50 281  2.2  2.7 99.00 99.00 99.00 999 1014.4  12.7  13.0 999.0 99.0 99.00
2010 04 14 09 50 256  1.3  2.0  1.09 12.90  5.79 262 1014.3  12.8  13.0 999.0 99.0 99.00
2010 04 14 10 50 203  3.1  3.8  1.05 12.90  6.20 263 1014.3  12.8  13.0 999.0 99.0 99.00
2010 04 14 11 50 336  2.6  3.0 99.00 99.00 99.00 999 1014.6  12.7  13.2 999.0 99.0 99.00
2010 04 14 12 50 284  6.0  7.0  1.07 12.90  6.70 279 1014.9  12.4  13.2 999.0 99.0 99.00
2010 04 14 13 50 279  5.4  6.4  1.04 12.90  6.00 295 1015.4  12.1  13.2 999.0 99.0 99.00
2010 04 14 14 50 296  2.7  3.8  1.12 11.43  5.99 284 1015.6  12.9  13.2 999.0 99.0 99.00
2010 04 14 15 50  36  1.1  1.5  1.07 12.90  5.97 270 1016.1  13.2  13.3 999.0 99.0 99.00
2010 04 14 16 50 286  0.8  1.2  1.03 11.43  6.04 277 1016.5  13.1  13.5 999.0 99.0 99.00
2010 04 14 17 50 269  4.9  5.9  0.98 10.81  6.09 278 1017.2  12.9  13.8 999.0 99.0 99.00
2010 04 14 18 50 255  4.3  5.2  1.00 12.90  5.83 264 1017.4  13.0  13.9 999.0 99.0 99.00
2010 04 14 19 50 251  5.2  6.2  1.01 12.90  5.70 272 1017.0  13.1  13.9 999.0 99.0 99.00
2010 04 14 20 50 273  5.3  6.0  1.10 11.43  5.67 282 1016.5  13.2  13.9 999.0 99.0 99.00
2010 04 14 21 50 257  4.2  5.1  0.99 12.12  5.26 279 1016.4  13.6  14.0 999.0 99.0 99.00
2010 04 14 22 50 273  4.9  5.7  1.13 10.81  5.43 267 1015.9  13.7  14.1 999.0 99.0 99.00
2010 04 14 23 50 276  5.8  6.8  1.17 16.00  4.99 257 1015.7  13.8  14.1 999.0 99.0 99.00
2010 04 15 00 50 280  5.5  6.3  1.29 11.43  4.80 282 1015.3  14.2  14.1 999.0 99.0 99.00
2010 04 15 01 50 273  5.8  6.6  1.19  5.26  4.66 279 1015.0  14.6  14.0 999.0 99.0 99.00
2010 04 15 02 50 279  7.1  8.0  1.15 16.00  4.72 282 1015.1  14.2  13.9 999.0 99.0 99.00
2010 04 15 03 50 284  6.4  7.2  1.18 16.00  4.73 259 1015.5  13.9  13.8 999.0 99.0 99.00
2010 04 15 04 50 288  4.4  5.2  1.10 16.00  4.98 291 1015.7  13.9  13.8 999.0 99.0 99.00
2010 04 15 05 50 291  2.4  3.3  1.15 16.00  5.33 280 1015.5  13.9  13.8 999.0 99.0 99.00
2010 04 15 06 50 259  0.8  1.1 99.00 99.00 99.00 999 1015.4  13.8  13.8 999.0 99.0 99.00
2010 04 15 07 50 242  1.4  1.8 99.00 99.00 99.00 999 1015.2  13.6  13.7 999.0 99.0 99.00
2010 04 15 08 50  24  0.9  1.2  1.01 14.81  5.80 284 1015.0  13.3  13.7 999.0 99.0 99.00
2010 04 15 09 50 196  0.9  1.2  0.96 14.81  5.73 269 1014.7  13.4  13.7 999.0 99.0 99.00
2010 04 15 10 50 215  2.9  3.4  0.94 14.81  6.15 259 1014.8  13.0  13.7 999.0 99.0 99.00
2010 04 15 11 50 227  2.7  3.1  0.93 14.81  6.04 274 1014.9  12.9  13.7 999.0 99.0 99.00
2010 04 15 12 50 206  2.2  2.6  0.87 14.81  6.51 291 1014.9  13.0  13.7 999.0 99.0 99.00
2010 04 15 13 50 221  2.4  2.8 99.00 99.00 99.00 999 1015.6  13.3  13.6 999.0 99.0 99.00
2010 04 15 14 50  20  0.2  0.5  0.89 14.81  6.47 272 1015.6  12.9  13.6 999.0 99.0 99.00
2010 04 15 15 50 206  1.4  1.9  0.91 16.00  6.61 244 1015.8  12.4  13.7 999.0 99.0 99.00
2010 04 15 16 50 247  4.0  4.6  0.98 16.00  6.91 264 1016.3  12.6  13.9 999.0 99.0 99.00
2010 04 15 17 50 269  3.0  3.6  1.04 16.00  6.83 255 1016.7  13.0  14.0 999.0 99.0 99.00
2010 04 15 18 50 256  2.7  3.5  1.03 14.81  6.97 272 1016.5  13.1  14.1 999.0 99.0 99.00
2010 04 15 19 50 239  3.8  4.5  1.05 14.81  6.78 265 1016.4  13.4  14.4 999.0 99.0 99.00
2010 04 15 20 50 248  4.0  4.7  1.07 14.81  6.94 274 1016.4  13.6  14.5 999.0 99.0 99.00
2010 04 15 21 50 243  5.0  5.6  1.02 14.81  6.38 281 1016.6  13.7  14.6 999.0 99.0 99.00
2010 04 15 22 50 259  4.4  5.4  0.97 14.81  6.03 274 1016.2  13.9  14.6 999.0 99.0 99.00
2010 04 15 23 50 285  4.8  5.8 99.00 99.00 99.00 999 1015.9  13.8  14.8 999.0 99.0 99.00
2010 04 16 00 50 277  5.4  6.1  1.03 13.79  5.91 279 1015.8  13.7  14.7 999.0 99.0 99.00
2010 04 16 01 50 264  6.8  8.0  1.06 13.79  5.28 287 1016.0  13.4  14.6 999.0 99.0 99.00
2010 04 16 02 50 274  6.6  7.6  1.19 12.90  5.03 272 1016.0  13.2  14.5 999.0 99.0 99.00
2010 04 16 03 50 264  7.9  9.5 99.00 99.00 99.00 999 1016.5  13.2  14.3 999.0 99.0 99.00
2010 04 16 04 50 265  6.4  7.7  1.21 12.90  4.87 276 1017.0  13.3  14.2 999.0 99.0 99.00
2010 04 16 05 50 266  5.8  6.7  1.32 12.90  4.95 265 1017.3  13.4  14.1 999.0 99.0 99.00
2010 04 16 06 50 264  6.6 99.0 99.00 99.00 99.00 999 1017.2  13.2  14.0 999.0 99.0 99.00
2010 04 16 07 50 255  6.2  7.2 99.00 99.00 99.00 999 1017.4  13.2  13.9 999.0 99.0 99.00
2010 04 16 08 50 256  7.1  8.5  1.06 12.90  5.08 273 1017.4  13.1  13.9 999.0 99.0 99.00
2010 04 16 09 50 264  6.7  8.1  1.11 12.90  4.68 278 1017.1  13.3  13.9 999.0 99.0 99.00
2010 04 16 10 50 345  3.0  3.8  0.95 12.90  4.67 278 1017.2  13.5  13.9 999.0 99.0 99.00
2010 04 16 11 50 310  0.9  1.5  0.84 12.12  4.91 264 1017.3  13.0  13.8 999.0 99.0 99.00
2010 04 16 12 50 259  2.7  3.3  0.87 12.12  5.53 273 1017.2  12.8  13.8 999.0 99.0 99.00
2010 04 16 13 50 328  1.2  1.7 99.00 99.00 99.00 999 1017.5  13.0  13.8 999.0 99.0 99.00
2010 04 16 14 50 221  3.0  3.6  0.94 12.12  5.16 265 1017.8  13.4  13.8 999.0 99.0 99.00
2010 04 16 15 50 267  3.0  4.0  0.93 13.79  5.03 273 1018.0  13.4  13.8 999.0 99.0 99.00
2010 04 16 16 50 313  2.3  2.6  0.87 12.90  4.90 278 1018.0  13.6  13.9 999.0 99.0 99.00
2010 04 16 17 50 291  2.5  3.0  0.87 11.43  4.83 280 1018.3  13.8  14.1 999.0 99.0 99.00
2010 04 16 18 50 256  4.0  4.5  0.89 13.79  4.93 270 1018.2  14.0  14.3 999.0 99.0 99.00
2010 04 16 19 50 241  2.1  2.6  0.88 13.79  5.01 273 1017.9  14.4  14.5 999.0 99.0 99.00
2010 04 16 20 50 277  5.2 99.0 99.00 99.00 99.00 999 1017.4  14.4  14.7 999.0 99.0 99.00
2010 04 16 21 50 278  8.0  9.5  0.99 12.12  4.34 272 1016.8  14.3  14.6 999.0 99.0 99.00
2010 04 16 22 50 276  9.3 11.0  1.47  5.00  4.49 271 1015.9  14.4  14.5 999.0 99.0 99.00
2010 04 16 23 50 272 10.2 11.8  1.62  5.56  4.45 279 1015.1  14.5  14.4 999.0 99.0 99.00
2010 04 17 00 50 278 10.1 11.8  1.51  5.88  4.36 280 1014.7  14.8  14.2 999.0 99.0 99.00
2010 04 17 01 50 283  8.9 10.4 99.00 99.00 99.00 999 1014.2  15.5  14.1 999.0 99.0 99.00
2010 04 17 02 50 277  9.8 11.7  1.40  5.56  4.34 280 1014.2  15.1  13.9 999.0 99.0 99.00
2010 04 17 03 50 282  9.3 11.1 99.00 99.00 99.00 999 1014.3  14.8  13.8 999.0 99.0 99.00
2010 04 17 04 50 275  6.9  8.3  1.26  5.26  4.33 282 1015.0  14.7  13.8 999.0 99.0 99.00
2010 04 17 05 50 284  7.7  8.9  1.30  5.56  4.46 282 1014.9  14.4  13.8 999.0 99.0 99.00
2010 04 17 06 50 304  5.0  6.1  1.32  5.26  4.63 279 1014.8  14.7  13.7 999.0 99.0 99.00
2010 04 17 07 50 343  1.5  2.2  1.16  5.26  4.64 281 1014.5  14.4  13.6 999.0 99.0 99.00
2010 04 17 08 50 308  0.8  1.3  1.08  5.00  4.66 275 1014.3  13.8  13.6 999.0 99.0 99.00
2010 04 17 09 50 291  3.6  4.3  1.15  5.00  4.94 272 1013.9  14.0  13.7 999.0 99.0 99.00
2010 04 17 10 50  42  2.8  3.3 99.00 99.00 99.00 999 1013.7  14.2  13.7 999.0 99.0 99.00
2010 04 17 11 50  62  2.8  4.1 99.00 99.00 99.00 999 1013.6  13.9  13.8 999.0 99.0 99.00
2010 04 17 12 50  72  2.8  3.6  0.83 12.12  4.79 271 1013.5  13.8  13.8 999.0 99.0 99.00
2010 04 17 13 50  56  1.9  2.3  0.80 12.12  4.86 277 1013.9  13.7  13.8 999.0 99.0 99.00
2010 04 17 14 50  64  2.3  3.2  0.85  5.56  4.95 267 1014.1  14.0  13.7 999.0 99.0 99.00
2010 04 17 15 50 110  2.9  3.4 99.00 99.00 99.00 999 1014.3  14.0  13.7 999.0 99.0 99.00
2010 04 17 16 50 123  2.2  2.7  0.82 12.12  5.08 255 1014.5  13.6  13.9 999.0 99.0 99.00
2010 04 17 17 50 276  1.1  1.5  0.75 13.79  5.22 249 1014.7  13.7  14.1 999.0 99.0 99.00
2010 04 17 18 50  26  1.9  2.2 99.00 99.00 99.00 999 1014.9  13.0  14.3 999.0 99.0 99.00
2010 04 17 19 50 264  1.4  2.0  0.74 12.12  5.84 265 1014.6  13.5  14.5 999.0 99.0 99.00
2010 04 17 20 50 224  3.8  4.3  0.72 12.12  5.95 277 1014.1  15.0  14.9 999.0 99.0 99.00
2010 04 17 21 50 261  4.9  5.6  0.74 12.12  6.01 267 1013.8  14.5  14.7 999.0 99.0 99.00
2010 04 17 22 50 247  3.2  3.7  0.72 16.00  6.42 259 1013.1  14.9  14.7 999.0 99.0 99.00
2010 04 17 23 50 245  2.9  3.4  0.73 16.00  6.48 271 1012.1  14.9  14.8 999.0 99.0 99.00
2010 04 18 00 50 232  3.7  4.7  0.83 12.90  6.13 275 1012.0  15.1  14.8 999.0 99.0 99.00
2010 04 18 01 50 254  6.0  6.8  1.05 12.90  5.20 278 1011.4  15.0  14.6 999.0 99.0 99.00
2010 04 18 02 50 239  5.6  6.5  1.19 12.90  4.87 268 1011.3  15.0  14.3 999.0 99.0 99.00
2010 04 18 03 50 272  4.4  5.2  1.13 11.43  4.93 263 1011.4  14.8  14.1 999.0 99.0 99.00
2010 04 18 04 50 191  3.0  3.8  1.12 12.12  5.22 257 1011.8  13.9  14.0 999.0 99.0 99.00
2010 04 18 05 50 214  4.6  5.3  1.11 12.90  5.43 262 1011.7  13.9  14.0 999.0 99.0 99.00
2010 04 18 06 50 195  2.9  3.8 99.00 99.00 99.00 999 1011.8  13.8  13.8 999.0 99.0 99.00
2010 04 18 07 50 205  4.4  5.4  1.04 12.12  5.36 259 1012.3  13.6  13.7 999.0 99.0 99.00
2010 04 18 08 50 214  5.2  6.1  1.06 12.90  5.46 255 1012.4  13.4  13.6 999.0 99.0 99.00
2010 04 18 09 50 227  2.9  3.5 99.00 99.00 99.00 999 1011.9  13.2  13.7 999.0 99.0 99.00
2010 04 18 10 50 224  2.7  3.7 99.00 99.00 99.00 999 1012.2  13.2  13.7 999.0 99.0 99.00
2010 04 18 12 50  43  0.5  1.1  0.99 12.90  5.82 261 1011.7  12.1  13.5 999.0 99.0 99.00
2010 04 18 13 50 207  1.5  1.8  0.94 12.90  6.25 269 1012.1  12.0  13.5 999.0 99.0 99.00
2010 04 18 14 50  84  2.4  3.7  0.96 12.90  6.53 266 1011.8  13.0  13.4 999.0 99.0 99.00
2010 04 18 15 50 117  4.3  5.6  0.95 12.90  6.64 242 1012.3  13.4  13.5 999.0 99.0 99.00
2010 04 18 16 50 142  2.7  3.6 99.00 99.00 99.00 999 1013.0  14.4  13.6 999.0 99.0 99.00
2010 04 18 17 50  72  2.8  3.7  0.88 12.12  5.87 277 1013.5  14.3  13.9 999.0 99.0 99.00
2010 04 18 18 50 119  3.9  4.6  0.91 13.79  6.17 271 1013.4  14.0  14.1 999.0 99.0 99.00
2010 04 18 19 50 128  3.4  4.3  0.92 13.79  5.63 253 1013.1  13.8  14.2 999.0 99.0 99.00
2010 04 18 20 50 125  2.3  3.0  0.92 12.90  5.91 263 1012.5  14.0  14.4 999.0 99.0 99.00
2010 04 18 21 50 146  1.2  1.7  0.87 13.79  6.20 268 1012.4  14.5  14.7 999.0 99.0 99.00
2010 04 18 22 50 241  4.9  6.1  0.83 13.79  6.31 247 1012.7  14.2  15.2 999.0 99.0 99.00
2010 04 18 23 50 273  6.5  7.7  0.82 13.79  6.29 263 1012.4  13.7  14.9 999.0 99.0 99.00
2010 04 19 00 50 255  8.7 10.0  0.80 12.90  5.15 264 1012.9  13.7  14.6 999.0 99.0 99.00
2010 04 19 01 50 261  5.5  6.4 99.00 99.00 99.00 999 1013.5  13.9  14.3 999.0 99.0 99.00
2010 04 19 02 50 293  1.9  2.6  0.87 12.90  5.02 270 1013.5  14.0  14.2 999.0 99.0 99.00
2010 04 19 03 50 360  1.3  1.6  0.79 11.43  5.35 272 1013.9  13.9  14.1 999.0 99.0 99.00
2010 04 19 04 50  50  1.9  2.3  0.76 12.90  5.97 274 1013.6  13.7  14.1 999.0 99.0 99.00
2010 04 19 05 50  80  2.1  2.8  0.72 12.90  6.20 266 1012.9  13.8  14.1 999.0 99.0 99.00
2010 04 19 06 50 176  3.7  4.1  0.69 12.12  7.10 251 1013.0  13.7  14.0 999.0 99.0 99.00
2010 04 19 07 50  19  0.7  1.4  0.73 12.90  7.40 259 1013.3  13.6  14.0 999.0 99.0 99.00
2010 04 19 08 50  25  3.2  3.7  0.71 13.79  7.62 272 1012.9  13.9  14.0 999.0 99.0 99.00
2010 04 19 09 50 256  2.9  3.5  0.71 12.90  7.11 276 1013.5  14.0  14.0 999.0 99.0 99.00
2010 04 19 10 50 334  2.0  2.4  0.70 12.12  7.34 281 1013.3  13.9  14.0 999.0 99.0 99.00
2010 04 19 11 50 304  2.6  3.5  0.68 13.79  7.01 266 1013.0  13.7  14.0 999.0 99.0 99.00
2010 04 19 12 50 298  3.1  3.6  0.67 12.90  6.81 285 1012.9  13.9  13.9 999.0 99.0 99.00
2010 04 19 13 50 259  0.9  1.4  0.67 12.12  7.18 273 1013.4  13.7  13.9 999.0 99.0 99.00
2010 04 19 14 50 219  3.3  4.0  0.63 12.90  6.94 267 1014.0  13.8  13.9 999.0 99.0 99.00
2010 04 19 15 50 265  2.7  3.4  0.62 12.12  6.92 269 1014.9  13.7  13.9 999.0 99.0 99.00
2010 04 19 16 50 267  3.9  4.5  0.60 11.43  7.21 279 1015.6  13.9  14.0 999.0 99.0 99.00
2010 04 19 17 50 283  1.8  2.3  0.63 11.43  7.55 286 1015.9  14.0  14.1 999.0 99.0 99.00
2010 04 19 18 50 251  2.1  2.8  0.64 12.12  7.15 265 1015.8  14.3  14.4 999.0 99.0 99.00
2010 04 19 19 50 258  2.6  3.1  0.60 11.43  6.79 259 1015.4  14.2  15.0 999.0 99.0 99.00
2010 04 19 20 50 281  3.7  4.5  0.70 12.12  7.50 265 1015.1  14.4  15.3 999.0 99.0 99.00
2010 04 19 21 50 274  5.3  6.3  0.63 12.12  7.23 278 1015.3  14.6  15.2 999.0 99.0 99.00
2010 04 19 22 50 275  4.3  5.0  0.73 12.12  6.98 289 1014.6  14.7  14.9 999.0 99.0 99.00
2010 04 19 23 50 271  5.2  6.1  0.69 11.43  6.25 284 1014.1  14.8  14.8 999.0 99.0 99.00
2010 04 20 00 50 277  5.7  6.9  0.76 11.43  5.93 281 1014.2  14.8  14.9 999.0 99.0 99.00
2010 04 20 01 50 284  4.8  5.6  0.79 11.43  5.48 289 1014.0  14.8  14.7 999.0 99.0 99.00
2010 04 20 02 50 266  4.4  5.4  0.80 10.81  5.91 283 1014.1  14.5  14.6 999.0 99.0 99.00
2010 04 20 03 50 262  4.0  4.8  0.71 12.12  5.32 280 1014.5  14.5  14.6 999.0 99.0 99.00
2010 04 20 04 50 255  5.5  6.6  0.71 11.43  5.21 275 1014.8  14.6  14.6 999.0 99.0 99.00
2010 04 20 05 50 259  5.8  7.2 99.00 99.00 99.00 999 1014.7  14.5  14.5 999.0 99.0 99.00
2010 04 20 06 50 245  4.7  5.4  0.95 10.81  4.26 268 1014.6  14.3  14.5 999.0 99.0 99.00
2010 04 20 07 50 238  5.1  5.7  0.87 12.12  4.65 259 1014.7  14.4  14.5 999.0 99.0 99.00
2010 04 20 08 50 234  3.5  4.3  0.83 12.12  4.96 274 1014.4  14.2  14.5 999.0 99.0 99.00
2010 04 20 09 50 240  4.3  4.9  0.77 11.43  5.38 276 1013.4  14.0  14.5 999.0 99.0 99.00
2010 04 20 10 50 235  3.9  4.6  0.74 11.43  6.26 278 1013.5  13.9  14.4 999.0 99.0 99.00
2010 04 20 11 50 246  2.9  3.1  0.61 11.43  6.88 272 1013.6  13.9  14.3 999.0 99.0 99.00
2010 04 20 13 50 184  1.0  1.2  0.70 10.81  8.33 261 1013.7  13.9  13.9 999.0 99.0 99.00
2010 04 20 14 50 127  1.6  1.9  0.60 11.43  8.15 262 1013.7  13.8  13.9 999.0 99.0 99.00
2010 04 20 15 50 122  3.7  4.4  0.54 11.43  8.36 259 1013.3  13.9  13.9 999.0 99.0 99.00
2010 04 20 16 50 224  6.3  9.8  0.63 10.00  8.77 251 1013.8  13.3  14.0 999.0 99.0 99.00
2010 04 20 17 50 309 11.1 12.5 99.00 99.00 99.00 999 1014.0  12.7  13.9 999.0 99.0 99.00
2010 04 20 18 50 309  7.1  8.4  1.05 10.00  3.97 298 1014.5  13.0  13.9 999.0 99.0 99.00
2010 04 20 19 50 270  5.2  6.4  0.96 11.43  4.35 291 1013.8  13.4  14.0 999.0 99.0 99.00
2010 04 20 20 50 277  8.5  9.8 99.00 99.00 99.00 999 1013.4  14.3  14.1 999.0 99.0 99.00
2010 04 20 21 50 289  8.9 10.8 99.00 99.00 99.00 999 1013.2  14.7  14.2 999.0 99.0 99.00
2010 04 20 22 50 285 10.8 13.2  1.33  4.55  4.10 280 1012.5  14.6  14.3 999.0 99.0 99.00
2010 04 20 23 50 292 11.0 12.7 99.00 99.00 99.00 999 1012.2  14.5  14.2 999.0 99.0 99.00
2010 04 21 00 50 294 12.1 14.4 99.00 99.00 99.00 999 1011.8  14.3  14.1 999.0 99.0 99.00
2010 04 21 01 50 299 12.1 15.9 99.00 99.00 99.00 999 1011.9  13.9  14.1 999.0 99.0 99.00
2010 04 21 02 50 305 12.0 14.8  1.74  5.00  4.34 293 1012.2  13.2  13.9 999.0 99.0 99.00
2010 04 21 03 50 300 12.3 14.7 99.00 99.00 99.00 999 1013.0  12.6  13.7 999.0 99.0 99.00
2010 04 21 04 50 303 11.1 13.8 99.00 99.00 99.00 999 1013.5  12.4  13.6 999.0 99.0 99.00
2010 04 21 05 50 297 10.0 12.0  1.63  6.25  4.51 283 1013.6  12.1  13.5 999.0 99.0 99.00
2010 04 21 06 50 294 10.5 11.9  1.71  7.14  4.82 284 1013.6  11.5  13.5 999.0 99.0 99.00
2010 04 21 07 50 304  8.2 99.0 99.00 99.00 99.00 999 1013.6  11.3  13.4 999.0 99.0 99.00
2010 04 21 08 50 296  7.6  9.5 99.00 99.00 99.00 999 1013.0  11.0  13.4 999.0 99.0 99.00
2010 04 21 09 50 301  8.9 10.8 99.00 99.00 99.00 999 1012.0  11.0  13.4 999.0 99.0 99.00
2010 04 21 10 50 303  8.6 10.7 99.00 99.00 99.00 999 1011.5  10.8  13.4 999.0 99.0 99.00
2010 04 21 11 50 304 10.0 11.5  1.98  8.33  5.78 284 1011.1  10.6  13.3 999.0 99.0 99.00
2010 04 21 12 50 295  9.8 12.0  2.04  7.69  5.66 282 1011.1  10.5  13.2 999.0 99.0 99.00
2010 04 21 13 50 302 11.1 13.0 99.00 99.00 99.00 999 1010.9  10.4  13.2 999.0 99.0 99.00
2010 04 21 14 50 295 10.7 13.7 99.00 99.00 99.00 999 1011.5  10.5  13.2 999.0 99.0 99.00
2010 04 21 16 50 289 10.2 12.1  2.53 10.00  5.97 290 1011.2  11.6  13.2 999.0 99.0 99.00
2010 04 21 17 50 300 12.5 15.4  2.76 10.00  6.19 287 1011.0  12.1  13.2 999.0 99.0 99.00
2010 04 21 18 50 306 11.3 13.0  2.56 10.00  6.06 292 1010.8  12.5  13.3 999.0 99.0 99.00
2010 04 21 19 50 304 12.1 14.2  3.08 10.00  6.26 286 1010.3  12.2  13.4 999.0 99.0 99.00
2010 04 21 20 50 294 13.7 17.0 99.00 99.00 99.00 999 1009.4  12.2  13.4 999.0 99.0 99.00
2010 04 21 21 50 297 12.8 16.1 99.00 99.00 99.00 999 1008.9  12.5  13.4 999.0 99.0 99.00
2010 04 21 22 50 292 12.3 15.0 99.00 99.00 99.00 999 1008.4  12.5  13.4 999.0 99.0 99.00
2010 04 21 23 50 295 12.5 15.7 99.00 99.00 99.00 999 1007.9  12.6  13.4 999.0 99.0 99.00
2010 04 22 00 50 297 13.5 16.4  3.42 11.43  6.54 297 1007.6  12.6  13.4 999.0 99.0 99.00
2010 04 22 01 50 300 13.4 16.7  3.74 12.12  6.53 285 1007.7  12.4  13.4 999.0 99.0 99.00
2010 04 22 02 50 297 11.7 14.7  3.26 11.43  6.51 293 1007.5  11.6  13.3 999.0 99.0 99.00
2010 04 22 03 50 296 11.2 13.7  3.19 12.90  6.70 286 1007.8  10.7  13.2 999.0 99.0 99.00
2010 04 22 04 50 290 10.9 13.0 99.00 99.00 99.00 999 1007.8  10.9  13.2 999.0 99.0 99.00
2010 04 22 05 50 292  9.0 11.1  2.89 12.12  6.76 294 1007.4  11.1  13.1 999.0 99.0 99.00
2010 04 22 06 50 297  9.3 11.3  2.99 11.43  7.08 289 1006.7  11.1  13.1 999.0 99.0 99.00
2010 04 22 07 50 298  8.6 10.6 99.00 99.00 99.00 999 1006.7  11.2  13.1 999.0 99.0 99.00
2010 04 22 09 50 315  9.3 11.5  2.84 12.12  7.23 290 1007.0  11.2  13.0 999.0 99.0 99.00
2010 04 22 10 50 300  9.3 10.8  2.91 12.12  6.88 288 1006.7  11.2  12.9 999.0 99.0 99.00
2010 04 22 11 50 297  9.4 10.9  2.77 12.90  6.95 289 1006.1  11.3  12.9 999.0 99.0 99.00
2010 04 22 12 50 291  8.8 11.0 99.00 99.00 99.00 999 1006.5  11.3  13.0 999.0 99.0 99.00
2010 04 22 13 50 295 11.9 14.1  2.69 10.81  6.44 284 1006.6  11.7  12.9 999.0 99.0 99.00
2010 04 22 14 50 292  9.3 11.7  2.65 11.43  6.87 284 1007.5  11.5  12.9 999.0 99.0 99.00
2010 04 22 15 50 319  8.6 10.3  2.33 13.79  6.56 281 1007.8  11.8  12.9 999.0 99.0 99.00
2010 04 22 16 50 296  7.6  9.6  2.19 10.81  6.35 287 1007.9  12.1  12.9 999.0 99.0 99.00
2010 04 22 17 50 307 10.1 11.5  2.11 12.12  6.71 281 1007.7  12.1  12.9 999.0 99.0 99.00
2010 04 22 18 50 294  7.5  9.2  2.01 12.90  6.24 286 1008.4  12.1  13.0 999.0 99.0 99.00
2010 04 22 19 50 287  7.2  8.0 99.00 99.00 99.00 999 1007.9  12.3  12.9 999.0 99.0 99.00
2010 04 22 20 50 273  8.5 10.3  1.78 12.90  6.23 281 1007.5  12.3  13.0 999.0 99.0 99.00
2010 04 22 21 50 276  7.9 10.2  1.84 12.90  5.95 292 1008.2  12.6  12.9 999.0 99.0 99.00
2010 04 22 22 50 274  7.5  8.8  1.83 13.79  6.09 288 1008.1  12.7  13.0 999.0 99.0 99.00
2010 04 22 23 50 279  5.5  6.7 99.00 99.00 99.00 999 1008.4  13.2  13.0 999.0 99.0 99.00
