#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 06 05 00 267  6.6  8.6  1.63 10.00  5.92 266 1010.2  14.4  15.5 999.0 99.0 99.00
2007 07 06 06 00 246  6.5  7.8  1.72 10.00  5.89 272 1010.4  14.1  15.3 999.0 99.0 99.00
2007 07 06 07 00 237  7.6  9.0  1.72 10.00  5.93 268 1010.0  13.9  15.3 999.0 99.0 99.00
2007 07 06 08 00 222  6.3  8.7  1.52 10.00  5.77 262 1010.9  13.3  15.2 999.0 99.0 99.00
2007 07 06 09 00 217  7.6  9.7  1.49 11.43  5.89 256 1010.9  12.9  15.2 999.0 99.0 99.00
2007 07 06 10 00 217  8.3 10.8  1.37 11.43  5.67 259 1011.0  13.0  16.2 999.0 99.0 99.00
2007 07 06 11 00 201  6.2  7.3  1.36 10.81  6.08 265 1011.0  12.8  16.3 999.0 99.0 99.00
2007 07 06 12 00 207  5.5  7.1  1.26 10.00  6.15 257 1011.4  13.4  16.0 999.0 99.0 99.00
2007 07 06 13 00 216  5.3  7.2  1.26 11.43  6.13 258 1011.4  13.4  15.7 999.0 99.0 99.00
2007 07 06 14 00 227  7.2  8.3  1.35  9.09  6.26 266 1012.1  13.6  15.6 999.0 99.0 99.00
2007 07 06 15 00 256  5.2  6.6  1.29 10.81  6.51 268 1012.5  13.5  15.6 999.0 99.0 99.00
2007 07 06 16 00 248  5.4  7.8  1.11  9.09  6.23 270 1013.5  13.5  15.6 999.0 99.0 99.00
2007 07 06 17 00 240  4.6  5.6  1.14 10.81  6.63 268 1013.5  13.4  15.5 999.0 99.0 99.00
2007 07 06 18 00 221  4.6  5.1  1.14 10.00  6.94 263 1014.0  13.1  15.5 999.0 99.0 99.00
2007 07 06 19 00 249  4.1  4.9  1.17 10.00  6.95 274 1014.4  13.3  15.6 999.0 99.0 99.00
2007 07 06 20 00 265  4.4  5.2  1.11 10.00  6.99 270 1014.2  13.3  15.7 999.0 99.0 99.00
2007 07 06 21 00 268  4.2  4.9  1.02 10.00  6.78 273 1013.5  13.4  16.7 999.0 99.0 99.00
2007 07 06 22 00 264  7.0  7.9  0.82 11.43  6.52 276 1013.2  13.3  16.6 999.0 99.0 99.00
2007 07 06 23 00 273  7.3  8.3  0.77 10.81  5.40 259 1012.8  13.7  16.7 999.0 99.0 99.00
2007 07 07 00 00 267  7.2  8.7  0.80 10.81  4.89 255 1012.2  14.1  17.1 999.0 99.0 99.00
2007 07 07 01 00 271  8.1  9.5  0.93 10.81  5.11 276 1011.5  14.6  17.0 999.0 99.0 99.00
2007 07 07 02 00 260  7.3  8.8  0.99 10.81  5.01 271 1011.7  14.6  16.9 999.0 99.0 99.00
2007 07 07 03 00 257  6.8  8.0  1.13 10.00  5.44 270 1011.7  14.6  16.8 999.0 99.0 99.00
2007 07 07 04 00 246  6.0  6.9  1.07 10.00  5.36 268 1012.1  14.5  16.8 999.0 99.0 99.00
2007 07 07 05 00 244  6.2  7.4  1.08 10.00  5.46 273 1012.8  14.2  16.7 999.0 99.0 99.00
2007 07 07 06 00 245  6.1  7.0  1.15  9.09  5.66 268 1013.1  13.9  16.6 999.0 99.0 99.00
2007 07 07 07 00 237  6.4  7.6  1.08 10.00  5.56 265 1013.4  13.8  16.7 999.0 99.0 99.00
2007 07 07 08 00 236  6.0  7.2  0.97  9.09  5.33 265 1013.4  13.8  16.9 999.0 99.0 99.00
2007 07 07 09 00 235  5.4  6.5  0.97  9.09  5.57 266 1013.1  13.5  16.9 999.0 99.0 99.00
2007 07 07 10 00 221  5.8  6.7  0.92 10.00  5.65 268 1012.6  13.5  16.8 999.0 99.0 99.00
2007 07 07 11 00 233  5.5  6.3  0.91 10.00  5.69 268 1012.5  14.1  16.7 999.0 99.0 99.00
2007 07 07 12 00 322  1.2  1.7  0.92 10.00  5.94 276 1012.6  13.9  16.6 999.0 99.0 99.00
2007 07 07 13 00 257  4.6  5.4  0.83 10.00  6.24 277 1013.4  13.8  16.6 999.0 99.0 99.00
2007 07 07 14 00 246  2.2  3.0  0.85 10.00  6.46 281 1013.9  13.8  16.5 999.0 99.0 99.00
2007 07 07 15 00 236  1.5  2.7  0.88 10.00  6.37 251 1014.4  13.5  16.5 999.0 99.0 99.00
2007 07 07 16 00 242  2.2  3.2  0.91 10.00  6.44 268 1014.8  13.5  16.6 999.0 99.0 99.00
2007 07 07 17 00 238  3.2  3.8  1.00  9.09  6.41 266 1014.4  13.7  16.6 999.0 99.0 99.00
2007 07 07 18 00 250  4.3  4.9  0.96  9.09  6.48 273 1014.7  14.3  16.6 999.0 99.0 99.00
2007 07 07 19 00 251  5.9  7.0  0.99  9.09  6.09 272 1014.4  13.9  16.3 999.0 99.0 99.00
2007 07 07 20 00 256  6.7  7.5  0.98  8.33  5.97 276 1013.5  14.9  15.3 999.0 99.0 99.00
2007 07 07 21 00 252  7.3  8.6  1.05  9.09  5.18 270 1012.8  15.0  15.4 999.0 99.0 99.00
2007 07 07 22 00 250  8.8 10.3  1.32  9.09  5.08 265 1012.1  15.1  15.4 999.0 99.0 99.00
2007 07 07 23 00 255  8.5 10.3  1.54  9.09  5.16 266 1011.4  15.1  15.5 999.0 99.0 99.00
2007 07 08 00 00 249  8.2 10.1  1.65  5.00  5.12 262 1011.0  15.1  15.9 999.0 99.0 99.00
2007 07 08 01 00 252 11.0 13.4  1.94  7.14  5.46 275 1009.8  15.1  15.5 999.0 99.0 99.00
2007 07 08 02 00 247  7.2  8.4  1.85  7.14  5.43 267 1010.4  15.5  15.3 999.0 99.0 99.00
2007 07 08 03 00 257  5.7  6.8  1.90  6.67  5.59 278 1010.5  15.4  15.2 999.0 99.0 99.00
2007 07 08 04 00 269  4.1  4.6  1.76  8.33  5.59 266 1010.5  15.5  15.1 999.0 99.0 99.00
2007 07 08 05 00  32  3.7  4.6  1.61  7.69  5.71 268 1011.4  16.6  15.1 999.0 99.0 99.00
2007 07 08 06 00 317  1.7  3.5  1.43  7.69  5.62 272 1011.9  16.5  17.0 999.0 99.0 99.00
2007 07 08 07 00 256  5.1  6.3  1.39  9.09  5.66 269 1011.8  14.9  17.5 999.0 99.0 99.00
2007 07 08 08 00 225  3.2  4.0  1.32  7.69  5.70 267 1011.8  15.3  17.6 999.0 99.0 99.00
2007 07 08 09 00 311  5.1  6.2  1.30  9.09  5.92 273 1011.4  16.7  17.6 999.0 99.0 99.00
2007 07 08 10 00 262  6.3  7.3  1.18  9.09  5.80 272 1011.4  15.2  17.5 999.0 99.0 99.00
2007 07 08 11 00 250  5.3  6.6  1.24  7.69  5.92 275 1011.4  14.8  17.1 999.0 99.0 99.00
2007 07 08 12 00 235  4.8  5.4  1.03  9.09  5.67 268 1011.7  14.3  16.6 999.0 99.0 99.00
2007 07 08 13 00 249  2.1  2.8  1.10  8.33  5.70 275 1012.1  14.8  15.7 999.0 99.0 99.00
2007 07 08 14 00 232  4.9  5.5  1.22  8.33  5.90 278 1012.7  13.9  15.6 999.0 99.0 99.00
2007 07 08 15 00 199  4.7  5.3  1.06  8.33  5.71 264 1013.1  13.9  15.5 999.0 99.0 99.00
2007 07 08 16 00 215  5.0  5.7  0.97  8.33  5.40 274 1013.9  14.1  15.6 999.0 99.0 99.00
2007 07 08 17 00 225  4.3  5.1  0.93  8.33  5.33 265 1014.2  13.8  15.8 999.0 99.0 99.00
2007 07 08 18 00 239  4.6  5.3  0.88  9.09  5.66 276 1014.4  14.1  16.1 999.0 99.0 99.00
2007 07 08 19 00 251  4.8  5.6  1.04  7.69  5.86 259 1014.2  14.3  16.4 999.0 99.0 99.00
2007 07 08 20 00 262  5.3  6.1  1.00  8.33  5.82 271 1014.0  14.5  16.6 999.0 99.0 99.00
2007 07 08 21 00 257  4.6  5.2  0.95  9.09  5.97 272 1013.6  14.5  16.7 999.0 99.0 99.00
2007 07 08 22 00 250  4.1  5.0  0.90  8.33  6.06 271 1013.3  14.7  16.8 999.0 99.0 99.00
2007 07 08 23 00 257  5.0  6.1  0.95  9.09  6.31 273 1013.2  14.3  16.9 999.0 99.0 99.00
2007 07 09 00 00 254  4.6  5.5  0.93  9.09  5.94 278 1012.8  14.3  16.8 999.0 99.0 99.00
2007 07 09 01 00 258  5.6  6.6  1.01  8.33  5.68 279 1012.3  14.2  16.7 999.0 99.0 99.00
2007 07 09 02 00 257  6.1  7.2  1.11  8.33  5.67 285 1012.2  14.2  16.4 999.0 99.0 99.00
2007 07 09 03 00 255  6.6  7.9  1.11  8.33  5.47 285 1012.0  14.0  16.1 999.0 99.0 99.00
2007 07 09 04 00 240  6.9  8.0  1.13  7.69  5.39 281 1012.4  13.6  16.2 999.0 99.0 99.00
2007 07 09 05 00 259  7.4  8.8  1.09  7.14  5.16 293 1012.7  13.4  16.5 999.0 99.0 99.00
2007 07 09 06 00 256  6.7  8.6  1.01  7.69  4.95 277 1012.9  13.4  16.5 999.0 99.0 99.00
2007 07 09 07 00 242  6.2  8.0  0.85  7.69  4.81 280 1013.0  13.3  16.6 999.0 99.0 99.00
2007 07 09 08 00 261  4.8  5.9  0.83  8.33  4.62 276 1013.0  13.0  17.0 999.0 99.0 99.00
2007 07 09 09 00 239  3.7  4.5  0.73  8.33  4.91 266 1013.4  13.0  17.1 999.0 99.0 99.00
2007 07 09 10 00 240  2.2  3.0  0.68  8.33  4.94 275 1013.2  13.2  17.1 999.0 99.0 99.00
2007 07 09 11 00 284  1.3  2.3  0.70  8.33  5.22 279 1013.0  13.3  17.0 999.0 99.0 99.00
2007 07 09 12 00 288  1.6  2.0  0.65  9.09  5.33 283 1013.3  13.4  17.1 999.0 99.0 99.00
2007 07 09 13 00 281  1.2  1.7  0.65  8.33  5.78 283 1013.5  13.7  17.2 999.0 99.0 99.00
2007 07 09 14 00 265  0.9  1.4  0.68  8.33  5.91 288 1014.0  14.3  17.2 999.0 99.0 99.00
2007 07 09 15 00 332  0.8  1.4  0.72  7.14  5.76 286 1014.3  14.5  17.2 999.0 99.0 99.00
2007 07 09 16 00 354  0.9  1.4  0.74  7.69  5.89 284 1014.7  14.8  17.2 999.0 99.0 99.00
2007 07 09 17 00  69  0.3  0.9  0.72  9.09  6.15 286 1015.0  15.4  17.3 999.0 99.0 99.00
2007 07 09 18 00  73  1.1  1.6  0.69  8.33  6.05 288 1014.9  16.0  17.6 999.0 99.0 99.00
2007 07 09 19 00 227  0.6  1.1  0.65  8.33  6.20 280 1015.0  17.2  17.4 999.0 99.0 99.00
2007 07 09 20 00 257  3.4  4.1  0.60  9.09  6.40 292 1014.9  16.0  17.1 999.0 99.0 99.00
2007 07 09 21 00 264  3.9  4.6  0.65  7.69  6.53 280 1014.9  15.6  18.1 999.0 99.0 99.00
2007 07 09 22 00 292  4.3  5.6  0.59  7.69  6.51 277 1013.9  15.1  17.6 999.0 99.0 99.00
2007 07 09 23 00 285  4.2  5.2  0.60 12.90  6.20 234 1013.4  15.3  17.6 999.0 99.0 99.00
2007 07 10 00 00 273  4.2  4.8  0.67  7.69  6.04 279 1012.6  15.9  17.1 999.0 99.0 99.00
2007 07 10 01 00 276  4.8  5.7  0.76  7.69  6.32 279 1012.0  16.0  16.8 999.0 99.0 99.00
2007 07 10 02 00 290  4.7  5.5  0.84  8.33  6.56 273 1012.2  16.2  16.2 999.0 99.0 99.00
2007 07 10 03 00 284  5.3  6.2  0.74  8.33  5.96 279 1012.3  15.9  16.2 999.0 99.0 99.00
2007 07 10 04 00 275  4.9  5.5  0.71  9.09  5.56 282 1012.8  15.8  16.0 999.0 99.0 99.00
2007 07 10 05 00 270  3.9  4.9  0.64  8.33  6.11 276 1013.8  15.6  16.3 999.0 99.0 99.00
2007 07 10 06 00 271  3.6  4.1  0.64  9.09  5.84 272 1014.2  15.5  16.1 999.0 99.0 99.00
2007 07 10 07 00 268  4.1  4.8  0.67  9.09  5.92 278 1014.1  15.5  17.0 999.0 99.0 99.00
2007 07 10 08 00 280  3.0  3.6  0.58  7.69  5.63 258 1014.2  15.3  16.6 999.0 99.0 99.00
2007 07 10 09 00 295  2.0  2.6  0.61  7.69  5.93 255 1013.8  15.4  16.6 999.0 99.0 99.00
2007 07 10 10 00 326  3.0  3.6  0.60  9.09  6.11 266 1013.3  15.5  16.1 999.0 99.0 99.00
2007 07 10 11 00 294  1.7  2.5  0.66  7.69  6.50 265 1013.0  15.6  16.1 999.0 99.0 99.00
2007 07 10 12 00 243  2.2  3.0  0.64  7.69  6.54 281 1013.2  15.5  16.0 999.0 99.0 99.00
2007 07 10 13 00 285  1.6  2.2  0.62  6.67  6.51 285 1014.3  15.1  15.9 999.0 99.0 99.00
2007 07 10 14 00   9  1.2  1.8  0.60  7.14  6.62 278 1014.5  15.3  16.2 999.0 99.0 99.00
2007 07 10 15 00 338  1.2  1.5  0.55  7.69  6.62 278 1014.9  15.8  16.7 999.0 99.0 99.00
2007 07 10 16 00   6  1.1  1.3  0.51 12.12  6.61 269 1015.3  16.1  17.1 999.0 99.0 99.00
2007 07 10 17 00 318  0.6  1.0  0.56  8.33  6.75 287 1015.3  16.3  17.3 999.0 99.0 99.00
2007 07 10 18 00 253  1.3  1.9  0.49  7.69  6.62 285 1015.3  16.6  17.5 999.0 99.0 99.00
2007 07 10 19 00 336  1.7  2.0  0.54  7.14  6.22 159 1014.8  17.0  17.3 999.0 99.0 99.00
2007 07 10 20 00 249  3.6  4.8  0.50  7.14  6.53 287 1014.6  16.5  17.1 999.0 99.0 99.00
2007 07 10 21 00 280  3.9  5.1  0.43 11.43  6.50 267 1014.5  16.8  17.0 999.0 99.0 99.00
2007 07 10 22 00 275  5.5  6.6  0.45 11.43  6.27 291 1014.4  15.9  17.1 999.0 99.0 99.00
2007 07 10 23 00 283  5.5  6.3  0.48 10.00  5.94 282 1013.9  16.0  17.5 999.0 99.0 99.00
2007 07 11 00 00 276  6.1  6.8  0.44  9.09  4.99 284 1013.7  16.1  17.8 999.0 99.0 99.00
2007 07 11 01 00 286  5.2  6.0  0.49 10.81  5.04 252 1013.7  16.2  17.8 999.0 99.0 99.00
2007 07 11 02 00 286  4.1  4.7  0.56  8.33  5.53 288 1013.9  16.4  17.9 999.0 99.0 99.00
2007 07 11 03 00 277  3.2  3.6  0.52 10.81  5.62 274 1014.2  16.5  17.9 999.0 99.0 99.00
2007 07 11 04 00 259  3.9  4.6  0.52  9.09  5.82 287 1014.4  16.4  17.9 999.0 99.0 99.00
2007 07 11 05 00 273  3.9  4.5  0.52  7.69  5.85 283 1015.3  16.2  17.9 999.0 99.0 99.00
2007 07 11 06 00 268  3.8  4.4  0.48 11.43  5.92 267 1015.6  16.3  17.9 999.0 99.0 99.00
2007 07 11 07 00 290  3.1  3.7  0.50 12.12  5.81 273 1015.7  16.2  17.9 999.0 99.0 99.00
2007 07 11 08 00 313  1.2  2.2  0.46  6.25  5.82 267 1015.8  16.1  18.0 999.0 99.0 99.00
2007 07 11 09 00 317  1.1  1.7  0.59  7.69  6.46 268 1015.7  15.8  18.0 999.0 99.0 99.00
2007 07 11 10 00 322  1.0  1.5  0.52  9.09  6.90 275 1015.5  15.8  18.0 999.0 99.0 99.00
2007 07 11 11 00 317  1.8  2.2  0.50 10.00  7.04 285 1015.4  16.0  18.0 999.0 99.0 99.00
2007 07 11 12 00 310  2.0  2.8  0.46 10.81  6.97 284 1015.6  16.1  18.0 999.0 99.0 99.00
2007 07 11 13 00 288  2.9  3.6  0.45 10.00  6.78 284 1016.0  16.2  17.9 999.0 99.0 99.00
2007 07 11 14 00 315  1.8  2.3  0.43 10.81  6.93 286 1016.2  16.3  17.8 999.0 99.0 99.00
2007 07 11 15 00 285  2.2  3.0  0.40 10.00  6.67 285 1016.8  16.4  17.9 999.0 99.0 99.00
2007 07 11 16 00 258  2.8  3.1  0.40 10.00  7.03 282 1017.6  16.2  17.8 999.0 99.0 99.00
2007 07 11 17 00 292  3.8  4.4  0.35 10.00  6.67 288 1017.8  16.4  17.8 999.0 99.0 99.00
2007 07 11 18 00 305  3.8  4.4  0.40 10.81  6.90 287 1018.2  16.7  17.7 999.0 99.0 99.00
2007 07 11 19 00 323  3.1  3.8  0.43  9.09  6.16 275 1018.1  17.0  18.3 999.0 99.0 99.00
2007 07 11 20 00 304  3.2  3.7  0.35  9.09  6.03 279 1018.0  17.1  18.4 999.0 99.0 99.00
2007 07 11 21 00 295  3.8  4.5  0.34  9.09  6.72 285 1017.7  17.1  18.4 999.0 99.0 99.00
2007 07 11 22 00 271  6.2  7.0  0.36 10.00  6.53 286 1017.4  17.2  18.3 999.0 99.0 99.00
2007 07 11 23 00 268  6.5  7.6  0.47  9.09  4.10 281 1017.1  17.4  18.1 999.0 99.0 99.00
2007 07 12 00 00 278  6.9  8.1  0.49  9.09  3.50 277 1016.4  17.2  18.2 999.0 99.0 99.00
2007 07 12 01 00 265  7.9  9.0  0.52  9.09  3.30 278 1015.7  17.0  18.4 999.0 99.0 99.00
2007 07 12 02 00 271  7.1  8.2  0.55  9.09  3.50 275 1015.3  17.2  18.5 999.0 99.0 99.00
2007 07 12 03 00 270  7.7  9.2  0.53  9.09  3.48 289 1015.1  17.1  18.6 999.0 99.0 99.00
2007 07 12 04 00 254  7.9  9.1  0.63  3.45  3.52 283 1015.2  17.1  18.7 999.0 99.0 99.00
2007 07 12 05 00 256  7.4  8.7  0.74  4.17  3.80 303 1015.5  17.1  18.7 999.0 99.0 99.00
2007 07 12 06 00 241  6.9  7.8  0.76  4.76  3.94 298 1015.2  17.0  18.6 999.0 99.0 99.00
2007 07 12 07 00 260  5.1  5.9  0.70  4.35  3.81 287 1015.4  17.3  18.6 999.0 99.0 99.00
2007 07 12 08 00 254  5.0  5.9  0.60  3.45  3.75 272 1015.7  17.1  18.5 999.0 99.0 99.00
2007 07 12 09 00 268  6.5  7.7  0.55  8.33  4.08 171 1015.8  17.0  18.6 999.0 99.0 99.00
2007 07 12 10 00 263  5.6  6.7  0.45  8.33  3.71 223 1015.9  17.0  18.6 999.0 99.0 99.00
2007 07 12 11 00 252  4.6  5.3  0.43 12.12  4.10 272 1016.0  16.7  18.6 999.0 99.0 99.00
2007 07 12 12 00 258  3.8  4.3  0.43  9.09  4.18 280 1015.8  16.8  18.6 999.0 99.0 99.00
2007 07 12 13 00 294  4.3  5.4  0.45 12.12  4.92 288 1016.3  16.9  18.6 999.0 99.0 99.00
2007 07 12 14 00 263  5.8  7.2  0.42 12.12  4.54 287 1016.5  16.7  18.5 999.0 99.0 99.00
2007 07 12 15 00 263  6.4  7.4  0.48 12.12  4.30 284 1016.7  16.7  18.5 999.0 99.0 99.00
2007 07 12 16 00 264  6.4  7.5  0.56 12.12  3.92 283 1017.1  16.7  18.6 999.0 99.0 99.00
2007 07 12 17 00 243  6.2  7.3  0.63  9.09  4.04 283 1017.3  16.6  18.6 999.0 99.0 99.00
2007 07 12 18 00 249  6.5  7.6  0.61 11.43  4.04 282 1017.3  16.9  18.6 999.0 99.0 99.00
2007 07 12 19 00 267  5.7  6.7  0.58 11.43  4.12 290 1017.2  17.2  18.7 999.0 99.0 99.00
2007 07 12 20 00 261  7.2  8.5  0.67 11.43  4.05 284 1016.8  17.2  18.7 999.0 99.0 99.00
2007 07 12 21 00 263  6.2  7.1  0.64 11.43  4.22 291 1016.7  17.2  18.7 999.0 99.0 99.00
2007 07 12 22 00 267  8.1  9.6  0.71 11.43  4.21 295 1016.3  17.1  18.8 999.0 99.0 99.00
2007 07 12 23 00 267  9.1 10.5  0.86 10.81  4.12 284 1015.6  17.2  18.7 999.0 99.0 99.00
2007 07 13 00 00 269  9.0 10.7  1.04  5.26  4.25 287 1015.2  17.5  18.7 999.0 99.0 99.00
2007 07 13 01 00 258  9.1 11.0  1.27  5.56  4.49 291 1015.0  17.6  18.6 999.0 99.0 99.00
2007 07 13 02 00 266  9.4 11.3  1.40  5.56  4.56 284 1014.3  17.9  18.6 999.0 99.0 99.00
2007 07 13 03 00 267  8.5  9.7  1.34  5.56  4.62 290 1014.2  18.1  18.5 999.0 99.0 99.00
2007 07 13 04 00 261  8.8 10.1  1.22  5.26  4.52 289 1014.1  17.9  18.4 999.0 99.0 99.00
2007 07 13 05 00 264  8.9 10.4  1.21  5.26  4.51 272 1014.4  17.9  18.3 999.0 99.0 99.00
2007 07 13 06 00 268  6.6  7.8  1.04  4.76  4.41 281 1014.9  17.5  18.4 999.0 99.0 99.00
2007 07 13 07 00 260  5.2  6.2  1.04  5.26  4.51 278 1014.9  17.5  18.3 999.0 99.0 99.00
2007 07 13 08 00  30  3.4  4.0  0.95  5.00  4.43 274 1014.7  18.1  18.2 999.0 99.0 99.00
2007 07 13 09 00 351  1.1  1.7  0.79 10.00  4.54 280 1014.8  18.1  18.2 999.0 99.0 99.00
2007 07 13 10 00  15  2.9  3.4  0.63  4.55  4.19 260 1014.7  17.9  18.2 999.0 99.0 99.00
2007 07 13 11 00  21  3.2  3.8  0.56  4.35  4.17 264 1014.6  17.7  18.2 999.0 99.0 99.00
2007 07 13 12 00 268  1.7  2.7  0.49 10.00  4.09 280 1014.8  17.8  18.0 999.0 99.0 99.00
2007 07 13 13 00 185  1.5  1.7  0.48  4.55  3.93 265 1015.1  16.6  17.8 999.0 99.0 99.00
2007 07 13 14 00 247  1.8  2.3  0.46 10.00  4.17 276 1015.3  16.5  16.9 999.0 99.0 99.00
2007 07 13 15 00 178  0.9  1.3  0.45 10.00  4.26 257 1016.1  17.2  17.1 999.0 99.0 99.00
2007 07 13 16 00 200  0.6  0.9  0.44 10.81  4.11 256 1016.5  17.8  17.5 999.0 99.0 99.00
2007 07 13 17 00 288  1.2  1.6  0.52 10.81  4.39 268 1016.5  17.6  17.9 999.0 99.0 99.00
2007 07 13 18 00 286  2.6  3.2  0.45 10.00  4.46 290 1016.6  17.5  18.1 999.0 99.0 99.00
2007 07 13 19 00 263  4.1  4.8  0.44 10.00  4.71 276 1016.5  17.8  18.3 999.0 99.0 99.00
2007 07 13 20 00 265  3.8  4.5  0.48 10.81  4.62 273 1016.5  17.6  18.3 999.0 99.0 99.00
2007 07 13 21 00 263  6.6  7.5  0.61  4.35  4.03 279 1015.9  17.8  18.3 999.0 99.0 99.00
2007 07 13 22 00 268  6.1  7.1  0.73  4.76  4.13 284 1015.4  17.7  18.2 999.0 99.0 99.00
2007 07 13 23 00 265  7.7  8.9  0.96  4.76  4.14 283 1014.3  17.6  18.1 999.0 99.0 99.00
2007 07 14 00 00 260  9.3 10.7  1.05  5.00  4.12 282 1013.6  17.5  18.1 999.0 99.0 99.00
2007 07 14 01 00 258  8.7 10.0  1.17  5.00  4.21 278 1013.1  17.4  17.9 999.0 99.0 99.00
2007 07 14 02 00 262  8.9 10.0  1.30  5.56  4.38 283 1012.8  17.4  17.3 999.0 99.0 99.00
2007 07 14 03 00 260  8.6  9.8  1.26  5.26  4.51 273 1012.8  17.0  16.3 999.0 99.0 99.00
2007 07 14 04 00 263  7.4  8.7  1.25  5.56  4.50 266 1013.0  16.8  15.9 999.0 99.0 99.00
2007 07 14 05 00 242  6.8  7.6  1.17  5.88  4.51 271 1013.4  16.6  15.8 999.0 99.0 99.00
2007 07 14 06 00 263  6.6  8.0  1.16  5.56  4.61 278 1013.6  16.7  15.7 999.0 99.0 99.00
2007 07 14 07 00 260  5.3  6.3  1.10  5.56  4.62 280 1013.7  16.8  15.8 999.0 99.0 99.00
2007 07 14 08 00 260  3.9  4.7  1.11  5.00  4.63 269 1013.6  16.6  16.1 999.0 99.0 99.00
2007 07 14 09 00 266  4.3  4.9  1.05  5.88  4.65 277 1013.4  16.4  16.7 999.0 99.0 99.00
2007 07 14 10 00 251  2.4  2.8  1.00  5.26  4.60 278 1013.1  16.0  17.1 999.0 99.0 99.00
2007 07 14 11 00 277  2.9  3.4  0.99  5.56  4.67 273 1013.2  16.5  17.3 999.0 99.0 99.00
2007 07 14 12 00 261  5.8  6.9  0.87  5.88  4.40 269 1013.3  16.0  17.4 999.0 99.0 99.00
2007 07 14 13 00 254  2.7  3.5  0.76  5.88  4.46 275 1014.0  16.0  17.4 999.0 99.0 99.00
2007 07 14 14 00 240  4.0  4.9  0.92  5.88  4.71 274 1014.8  16.0  17.5 999.0 99.0 99.00
2007 07 14 15 00 227  4.4  5.2  0.87  5.88  4.62 267 1015.2  15.6  17.5 999.0 99.0 99.00
2007 07 14 16 00 231  3.9  4.6  0.84  5.56  4.72 275 1015.4  15.9  17.4 999.0 99.0 99.00
2007 07 14 17 00 236  3.9  4.7  0.85  5.88  4.71 265 1015.6  16.2  17.4 999.0 99.0 99.00
2007 07 14 18 00 251  4.5  5.4  0.76  5.00  4.55 269 1015.9  16.3  17.3 999.0 99.0 99.00
2007 07 14 19 00 255  3.8  4.3  0.75  5.56  4.50 279 1016.2  16.0  17.3 999.0 99.0 99.00
2007 07 14 20 00 246  4.5  5.2  0.74  5.56  4.41 269 1016.0  16.2  17.2 999.0 99.0 99.00
2007 07 14 21 00 251  5.1  5.8  0.63  5.56  4.24 263 1015.3  15.9  16.0 999.0 99.0 99.00
2007 07 14 22 00 258  5.5  6.7  0.63  5.88  4.26 269 1015.1  15.8  15.7 999.0 99.0 99.00
2007 07 14 23 00 258  4.8  5.6  0.73  6.25  4.15 262 1014.7  16.0  15.8 999.0 99.0 99.00
2007 07 15 00 00 245  5.6  6.5  0.78  5.88  4.36 263 1014.0  16.2  16.0 999.0 99.0 99.00
2007 07 15 01 00 234  4.5  5.2  0.73  5.56  4.39 252 1013.6  16.6  16.2 999.0 99.0 99.00
2007 07 15 02 00 245  3.9  4.4  0.78  5.56  4.46 268 1013.1  16.5  16.2 999.0 99.0 99.00
2007 07 15 03 00 245  5.0  6.0  0.80  5.26  4.55 263 1012.6  16.4  16.1 999.0 99.0 99.00
2007 07 15 04 00 249  6.1  7.1  0.83  5.00  4.32 265 1012.5  16.2  16.0 999.0 99.0 99.00
2007 07 15 05 00 248  5.6  6.4  0.82  5.56  4.33 263 1012.7  16.2  15.8 999.0 99.0 99.00
2007 07 15 06 00 239  5.5  6.2  0.92  6.67  4.52 266 1013.0  16.0  15.7 999.0 99.0 99.00
2007 07 15 07 00 234  6.4  7.5  0.89  5.88  4.50 259 1013.0  16.1  15.6 999.0 99.0 99.00
2007 07 15 08 00 214  5.3  6.7  0.84  5.56  4.32 257 1012.8  16.0  15.9 999.0 99.0 99.00
2007 07 15 09 00 227  1.7  2.3  0.85  5.00  4.42 265 1012.5  16.1  15.7 999.0 99.0 99.00
2007 07 15 10 00 218  5.2  5.9  0.83  5.88  4.61 246 1012.2  16.0  15.8 999.0 99.0 99.00
2007 07 15 11 00 209  4.6  5.1  0.77  5.88  4.45 246 1012.6  16.1  15.9 999.0 99.0 99.00
2007 07 15 12 00 228  5.2  6.2  0.77  6.67  4.48 247 1013.5  16.0  15.9 999.0 99.0 99.00
2007 07 15 13 00 240  3.8  4.4  0.72  5.88  4.50 260 1014.0  15.9  16.0 999.0 99.0 99.00
2007 07 15 14 00 253  1.2  1.6  0.69  6.67  4.68 264 1014.5  16.1  16.1 999.0 99.0 99.00
2007 07 15 15 00 219  2.1  2.5  0.66  5.88  4.82 249 1014.7  16.1  16.2 999.0 99.0 99.00
2007 07 15 16 00 211  2.9  3.4  0.68  6.25  5.08 243 1015.2  16.2  16.4 999.0 99.0 99.00
2007 07 15 17 00 213  2.9  3.3  0.65  7.14  5.12 260 1015.2  16.1  16.6 999.0 99.0 99.00
2007 07 15 18 00 240  2.8  3.3  0.60  7.14  4.97 262 1015.2  16.3  16.9 999.0 99.0 99.00
2007 07 15 19 00 257  4.5  5.2  0.58  6.67  5.11 271 1015.1  16.1  17.0 999.0 99.0 99.00
