#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 02 01 05 00 286  5.3  6.7  1.56  5.88  5.02 999 1013.9  13.1  14.9 999.0 99.0 99.00
2007 02 01 06 00 291  4.4  5.2  1.50  5.88  5.02 999 1014.1  13.1  14.8 999.0 99.0 99.00
2007 02 01 07 00 284  3.8  4.9  1.32 13.79  4.97 999 1014.1  12.7  14.8 999.0 99.0 99.00
2007 02 01 08 00 288  7.0  8.5  1.60 13.79  5.27 999 1014.1  12.6  14.8 999.0 99.0 99.00
2007 02 01 09 00 300  7.1  8.2  1.58  6.25  4.99 999 1014.1  12.6  14.8 999.0 99.0 99.00
2007 02 01 10 00 287  7.3  8.5  1.69 14.81  5.58 999 1014.0  12.8  14.8 999.0 99.0 99.00
2007 02 01 11 00 286  6.1  7.5  1.65  6.25  5.00 999 1014.1  12.6  14.8 999.0 99.0 99.00
2007 02 01 12 00 286  4.6  6.0  1.66 12.90  5.51 999 1013.5  12.3  14.8 999.0 99.0 99.00
2007 02 01 13 00 284  4.3  5.8  1.68 12.12  5.88 999 1013.6  12.4  14.8 999.0 99.0 99.00
2007 02 01 14 00 305  3.6  5.2  1.81 13.79  6.13 999 1014.0  12.6  14.8 999.0 99.0 99.00
2007 02 01 15 00 261  3.2  4.6  1.70 13.79  6.22 999 1014.2  12.4  14.8 999.0 99.0 99.00
2007 02 01 16 00 257  2.0  2.9  1.54 14.81  6.22 999 1014.7  12.5  14.8 999.0 99.0 99.00
2007 02 01 17 00 230  1.8  2.7  1.51 13.79  6.31 999 1015.0  12.7  14.8 999.0 99.0 99.00
2007 02 01 18 00 255  0.5  1.2  1.37 13.79  6.77 999 1015.8  13.5  14.8 999.0 99.0 99.00
2007 02 01 19 00 180  0.0  0.3  1.48 14.81  7.13 999 1016.2  14.3  15.0 999.0 99.0 99.00
2007 02 01 20 00 335  1.1  2.2  1.52 13.79  7.40 999 1015.9  13.0  15.0 999.0 99.0 99.00
2007 02 01 21 00 316  1.4  2.4  1.44 12.90  6.93 999 1015.6  13.1  15.6 999.0 99.0 99.00
2007 02 01 22 00 284  2.3  3.4  1.63 12.90  7.74 999 1015.4  13.2  15.5 999.0 99.0 99.00
2007 02 01 23 00 298  2.6  3.6  1.46 14.81  6.94 999 1015.6  13.2  15.3 999.0 99.0 99.00
2007 02 02 00 00 332  2.4  3.4  1.67 13.79  7.70 999 1015.6  13.4  15.3 999.0 99.0 99.00
2007 02 02 01 00 331  1.5  2.2  1.77 16.00  7.91 999 1015.6  13.5  15.2 999.0 99.0 99.00
2007 02 02 02 00 281  1.4  2.1  1.68 13.79  7.23 999 1016.0  13.2  15.1 999.0 99.0 99.00
2007 02 02 03 00 281  1.9  2.9  1.71 17.39  7.21 999 1016.4  13.2  15.0 999.0 99.0 99.00
2007 02 02 04 00 265  1.5  2.5  2.01 17.39  8.50 999 1016.7  13.4  14.9 999.0 99.0 99.00
2007 02 02 05 00 146  0.4  1.2  1.79 16.00  7.90 999 1017.0  13.3  15.0 999.0 99.0 99.00
2007 02 02 06 00 111  1.7  2.5  2.00 16.00  9.14 999 1017.4  13.5  15.0 999.0 99.0 99.00
2007 02 02 07 00 133  2.0  2.8  1.95 16.00  9.51 999 1017.7  13.5  15.0 999.0 99.0 99.00
2007 02 02 08 00 148  1.2  2.3  1.77 16.00  9.24 999 1018.1  13.5  15.0 999.0 99.0 99.00
2007 02 02 09 00 110  2.7  3.9  2.11 14.81  9.90 999 1017.9  13.5  15.0 999.0 99.0 99.00
2007 02 02 10 00  87  2.4  3.4  1.93 16.00  9.79 999 1018.1  13.3  15.0 999.0 99.0 99.00
2007 02 02 11 00 100  2.8  4.0  1.75 14.81  9.19 999 1018.4  13.3  15.0 999.0 99.0 99.00
2007 02 02 12 00 102  3.2  4.4  1.72 14.81  9.15 999 1018.3  13.2  15.0 999.0 99.0 99.00
2007 02 02 13 00  97  2.5  4.2  1.88 13.79  9.67 999 1018.5  13.2  14.9 999.0 99.0 99.00
2007 02 02 14 00  94  2.0  3.5  1.78 16.00  9.24 999 1019.1  13.1  14.9 999.0 99.0 99.00
2007 02 02 15 00 119  2.6  3.8  1.71 16.00  8.90 999 1019.2  13.1  14.9 999.0 99.0 99.00
2007 02 02 16 00 101  1.3  2.2  1.82 14.81  9.04 999 1019.9  13.2  14.9 999.0 99.0 99.00
2007 02 02 17 00  83  0.6  1.2  1.69 14.81  8.68 999 1020.5  14.2  15.0 999.0 99.0 99.00
2007 02 02 18 00  91  0.2  1.0  1.84 14.81  9.21 999 1020.9  14.4  15.1 999.0 99.0 99.00
2007 02 02 19 00  67  0.1  0.9  2.10 14.81 10.18 999 1021.2  14.0  15.4 999.0 99.0 99.00
2007 02 02 20 00  82  0.8  2.2  1.67 14.81  9.41 999 1020.7  13.9  15.6 999.0 99.0 99.00
2007 02 02 21 00 191  0.6  1.1  1.70 14.81  9.52 999 1020.3  14.3  16.1 999.0 99.0 99.00
2007 02 02 22 00 230  0.7  1.7  1.77 13.79  9.94 999 1019.6  14.3  16.6 999.0 99.0 99.00
2007 02 02 23 00 250  1.4  2.4  1.64 14.81  9.64 999 1019.3  14.2  16.6 999.0 99.0 99.00
2007 02 03 00 00 274  2.2  3.2  1.81 14.81 10.28 999 1020.2  14.2  16.2 999.0 99.0 99.00
2007 02 03 01 00 275  2.4  3.5  1.64 14.81  9.70 999 1020.2  13.9  15.6 999.0 99.0 99.00
2007 02 03 02 00 279  4.2  5.3  1.57 14.81  9.52 999 1020.5  13.8  15.5 999.0 99.0 99.00
2007 02 03 03 00 294  4.3  5.5  1.54 12.90  9.44 999 1021.1  13.8  15.2 999.0 99.0 99.00
2007 02 03 04 00 294  4.6  5.7  1.57 13.79  9.01 999 1021.4  13.8  15.2 999.0 99.0 99.00
2007 02 03 05 00 308  4.2  5.3  1.69 14.81  9.06 999 1021.7  13.7  15.2 999.0 99.0 99.00
2007 02 03 06 00 324  4.1  5.2  1.38 14.81  8.26 999 1022.4  13.8  15.1 999.0 99.0 99.00
2007 02 03 07 00 311  4.4  5.5  1.44 14.81  8.15 999 1023.1  13.6  15.1 999.0 99.0 99.00
2007 02 03 08 00 299  4.2  5.4  1.27 14.81  7.95 999 1023.4  13.6  15.1 999.0 99.0 99.00
2007 02 03 09 00 297  3.7  4.5  1.35 12.90  8.07 999 1023.3  13.5  15.0 999.0 99.0 99.00
2007 02 03 10 00 307  2.5  3.4  1.24 12.12  8.25 999 1023.0  13.5  15.0 999.0 99.0 99.00
2007 02 03 11 00 306  3.3  4.0  1.40 12.90  8.91 999 1023.1  13.4  15.0 999.0 99.0 99.00
2007 02 03 12 00 307  4.5  5.6  1.43 12.90  8.78 999 1023.1  13.4  15.0 999.0 99.0 99.00
2007 02 03 13 00 325  3.9  4.7  1.27 14.81  8.48 999 1023.3  13.4  14.9 999.0 99.0 99.00
2007 02 03 14 00 331  3.3  3.8  1.38 14.81  8.50 999 1023.7  13.2  14.9 999.0 99.0 99.00
2007 02 03 15 00 327  2.5  3.2  1.42 12.90  8.82 999 1024.2  13.2  14.9 999.0 99.0 99.00
2007 02 03 16 00 326  3.6  4.3  1.47 12.90  8.66 999 1024.5  13.2  14.8 999.0 99.0 99.00
2007 02 03 17 00 326  3.6  4.6  1.32 12.90  8.19 999 1025.0  13.3  14.9 999.0 99.0 99.00
2007 02 03 18 00 328  3.4  4.0  1.14 13.79  7.51 999 1025.2  13.5  15.0 999.0 99.0 99.00
2007 02 03 19 00 311  3.1  3.9  1.24 14.81  8.25 999 1025.1  13.3  15.0 999.0 99.0 99.00
2007 02 03 20 00 312  3.2  3.8  1.17 14.81  8.48 999 1024.4  13.6  15.1 999.0 99.0 99.00
2007 02 03 21 00 304  4.3  5.2  1.26 13.79  9.53 999 1023.8  14.0  15.2 999.0 99.0 99.00
2007 02 03 22 00 288  4.8  5.5  1.26 14.81  9.69 999 1023.0  14.3  15.3 999.0 99.0 99.00
2007 02 03 23 00 288  5.8  6.7  1.02 12.90  7.44 999 1022.7  14.6  15.3 999.0 99.0 99.00
2007 02 04 00 00 282  4.5  5.4  1.17 14.81  6.87 999 1022.4  14.8  15.3 999.0 99.0 99.00
2007 02 04 01 00 281  6.4  7.6  1.14 13.79  6.43 999 1022.6  14.8  15.3 999.0 99.0 99.00
2007 02 04 02 00 297  6.1  7.2  1.37 12.90  6.59 999 1022.8  14.8  15.2 999.0 99.0 99.00
2007 02 04 03 00 307  4.9  5.9  1.19 12.90  5.78 999 1023.1  14.8  15.1 999.0 99.0 99.00
2007 02 04 04 00 315  5.6  6.5  1.18 12.90  6.15 999 1023.2  14.8  15.1 999.0 99.0 99.00
2007 02 04 05 00 319  4.4  5.4  1.21 14.81  5.93 999 1022.8  15.0  15.1 999.0 99.0 99.00
2007 02 04 06 00 319  6.3  7.5  1.21 12.90  5.09 999 1022.8  14.9  15.0 999.0 99.0 99.00
2007 02 04 07 00 304  5.6  7.0  1.30 12.90  6.00 999 1023.0  14.7  15.0 999.0 99.0 99.00
2007 02 04 08 00 321  5.0  5.7  1.13 13.79  5.75 999 1022.9  14.4  15.0 999.0 99.0 99.00
2007 02 04 09 00 334  5.9  6.6  1.18 13.79  6.16 999 1022.2  14.3  15.0 999.0 99.0 99.00
2007 02 04 10 00 328  5.7  6.4  1.20 13.79  5.90 999 1022.0  14.3  15.0 999.0 99.0 99.00
2007 02 04 11 00 340  4.8  6.0  1.10 12.90  6.18 999 1021.4  14.5  15.0 999.0 99.0 99.00
2007 02 04 12 00 333  4.8  5.8  1.05 13.79  6.04 999 1020.9  14.3  15.0 999.0 99.0 99.00
2007 02 04 13 00 317  5.4  6.2  1.17 13.79  6.60 999 1020.9  14.5  15.0 999.0 99.0 99.00
2007 02 04 14 00 337  5.2  6.0  1.05 12.12  5.98 999 1021.2  14.7  15.0 999.0 99.0 99.00
2007 02 04 15 00 314  2.4  3.0  1.17 12.90  6.85 999 1021.4  14.9  15.0 999.0 99.0 99.00
2007 02 04 16 00 285  3.4  4.1  1.12 12.12  6.06 999 1021.8  15.0  15.0 999.0 99.0 99.00
2007 02 04 17 00 276  2.7  3.3  1.11 13.79  6.48 999 1022.1  15.1  15.0 999.0 99.0 99.00
2007 02 04 18 00 354  1.1  1.5  1.23 12.90  6.84 999 1022.4  15.4  15.1 999.0 99.0 99.00
2007 02 04 19 00  37  0.2  0.5  1.13 12.90  6.68 999 1022.4  16.1  15.4 999.0 99.0 99.00
2007 02 04 20 00 335  2.1  2.5  1.08 13.79  7.13 999 1021.7  15.7  15.7 999.0 99.0 99.00
2007 02 04 21 00 323  1.6  2.2  1.11 13.79  7.26 999 1020.4  15.9  15.5 999.0 99.0 99.00
2007 02 04 22 00 326  2.6  3.1  1.09 13.79  7.63 999 1019.5  16.1  15.7 999.0 99.0 99.00
2007 02 04 23 00 296  3.1  3.7  1.01 12.12  7.31 999 1019.3  16.0  15.5 999.0 99.0 99.00
2007 02 05 00 00 282  3.5  4.1  1.04 12.12  7.59 999 1019.1  16.1  15.7 999.0 99.0 99.00
2007 02 05 01 00 281  3.0  3.5  0.95 12.12  7.06 999 1019.2  16.0  15.6 999.0 99.0 99.00
2007 02 05 02 00 285  2.8  3.3  0.93 12.90  7.15 999 1019.1  15.5  15.5 999.0 99.0 99.00
2007 02 05 03 00 302  2.8  3.4  0.85 12.12  6.15 999 1019.1  15.4  15.4 999.0 99.0 99.00
2007 02 05 04 00 316  2.7  3.1  0.86 12.12  6.09 999 1019.3  15.6  15.3 999.0 99.0 99.00
2007 02 05 05 00 310  4.2  5.0  0.95 11.43  6.06 999 1019.5  15.8  15.2 999.0 99.0 99.00
2007 02 05 06 00 307  4.2  4.9  0.97 12.90  5.92 999 1019.4  15.8  15.1 999.0 99.0 99.00
2007 02 05 07 00 309  3.1  3.5  0.89 12.90  5.74 999 1019.4  15.7  15.0 999.0 99.0 99.00
2007 02 05 08 00 309  1.3  1.7  0.96 12.90  6.45 999 1019.1  15.6  15.0 999.0 99.0 99.00
2007 02 05 09 00 242  2.8  3.5  0.94 12.90  6.53 999 1018.9  15.2  15.0 999.0 99.0 99.00
2007 02 05 10 00 293  1.2  1.8  0.97 12.12  7.24 999 1018.4  15.4  15.0 999.0 99.0 99.00
2007 02 05 11 00 260  2.5  3.1  0.93 12.90  7.51 999 1018.5  15.4  15.0 999.0 99.0 99.00
2007 02 05 12 00 261  2.2  2.9  0.96 11.43  7.83 999 1018.5  15.4  15.0 999.0 99.0 99.00
2007 02 05 13 00 300  2.5  3.4  0.90 12.90  7.76 999 1018.4  15.3  15.0 999.0 99.0 99.00
2007 02 05 14 00 320  3.3  3.7  0.95 10.81  7.86 999 1018.8  15.4  15.0 999.0 99.0 99.00
2007 02 05 15 00 340  3.6  4.2  1.05 12.12  8.23 999 1019.4  15.4  15.0 999.0 99.0 99.00
2007 02 05 16 00 359  3.7  4.3  0.95 12.12  7.71 999 1019.2  15.5  15.0 999.0 99.0 99.00
2007 02 05 17 00  52  3.4  4.0  0.87 12.90  7.74 999 1019.1  15.8  15.0 999.0 99.0 99.00
2007 02 05 18 00 114  2.0  2.5  0.80 13.79  7.09 999 1019.4  16.3  15.2 999.0 99.0 99.00
2007 02 05 19 00 232  3.8  4.6  0.81 12.12  6.63 999 1019.9  16.2  15.3 999.0 99.0 99.00
2007 02 05 20 00 267  6.3  7.5  0.81 10.81  6.19 999 1019.6  15.5  15.3 999.0 99.0 99.00
2007 02 05 21 00 305  6.3  7.5  0.91 12.90  4.69 999 1019.1  15.4  15.3 999.0 99.0 99.00
2007 02 05 22 00 342  5.0  5.7  0.94 12.12  5.30 999 1018.3  15.4  15.3 999.0 99.0 99.00
2007 02 05 23 00 338  4.2  4.8  0.86 12.12  5.43 999 1017.8  15.7  15.4 999.0 99.0 99.00
2007 02 06 00 00 345  3.7  4.2  0.90 12.12  5.32 999 1017.6  16.0  15.3 999.0 99.0 99.00
2007 02 06 01 00 258  4.0  4.9  0.89 12.90  5.18 999 1018.2  15.7  15.3 999.0 99.0 99.00
2007 02 06 02 00 291  2.8  3.4  0.99 12.12  5.59 999 1018.3  15.4  15.2 999.0 99.0 99.00
2007 02 06 03 00 330  2.3  2.8  0.86 12.12  5.73 999 1018.4  15.3  15.1 999.0 99.0 99.00
2007 02 06 04 00 286  3.9  4.7  0.87 10.81  5.88 999 1018.7  15.1  15.0 999.0 99.0 99.00
2007 02 06 05 00 312  4.8  5.7  0.92 11.43  5.92 999 1018.8  15.0  15.1 999.0 99.0 99.00
2007 02 06 06 00 313  5.6  6.6  0.89 12.12  4.90 999 1019.0  14.8  15.1 999.0 99.0 99.00
2007 02 06 07 00 338  2.8  3.4  0.93 12.12  4.46 999 1019.0  14.7  15.0 999.0 99.0 99.00
2007 02 06 08 00 348  3.6  4.4  0.98 11.43  4.71 999 1018.9  15.0  15.0 999.0 99.0 99.00
2007 02 06 09 00 332  2.2  3.2  1.04 12.12  4.88 999 1018.8  15.0  15.0 999.0 99.0 99.00
2007 02 06 10 00 338  3.1  3.9  0.94 11.43  5.02 999 1018.7  14.7  15.0 999.0 99.0 99.00
2007 02 06 11 00 347  2.8  3.6  1.04 12.12  5.69 999 1018.2  14.6  15.0 999.0 99.0 99.00
2007 02 06 12 00 357  2.8  3.3  0.98 11.43  5.52 999 1017.8  14.5  15.0 999.0 99.0 99.00
2007 02 06 13 00 346  2.0  2.4  0.97 11.43  5.46 999 1017.6  14.0  14.9 999.0 99.0 99.00
2007 02 06 14 00 283  0.7  1.1  0.92 10.00  5.52 999 1017.8  14.2  14.9 999.0 99.0 99.00
2007 02 06 15 00 279  2.1  2.8  0.98 11.43  5.93 999 1018.5  14.1  14.9 999.0 99.0 99.00
2007 02 06 16 00 305  2.5  3.5  0.93 11.43  5.66 999 1018.9  14.0  14.9 999.0 99.0 99.00
2007 02 06 17 00 294  3.4  4.0  0.83 11.43  5.31 999 1019.2  14.3  14.9 999.0 99.0 99.00
2007 02 06 18 00 346  3.2  3.6  0.85 10.81  5.12 999 1019.3  14.2  15.0 999.0 99.0 99.00
2007 02 06 19 00 347  3.0  3.5  0.85 11.43  5.55 999 1019.3  14.4  15.1 999.0 99.0 99.00
2007 02 06 20 00 334  2.8  3.3  0.84 12.12  5.28 999 1018.9  14.5  15.3 999.0 99.0 99.00
2007 02 06 21 00 322  3.5  3.9  0.82 11.43  5.07 999 1018.3  14.6  15.4 999.0 99.0 99.00
2007 02 06 22 00 303  3.8  4.3  0.85 10.81  5.48 999 1017.8  14.9  15.4 999.0 99.0 99.00
2007 02 06 23 00 304  2.9  3.3  0.79 12.12  5.30 999 1017.6  14.9  15.5 999.0 99.0 99.00
2007 02 07 00 00 276  2.2  2.9  0.87 11.43  6.01 999 1017.5  15.1  15.4 999.0 99.0 99.00
2007 02 07 01 00 256  3.1  4.0  0.81 11.43  6.17 999 1017.6  15.1  15.4 999.0 99.0 99.00
2007 02 07 02 00 280  3.6  4.4  0.87 13.79  6.76 999 1017.7  15.0  15.3 999.0 99.0 99.00
2007 02 07 03 00 295  2.7  3.2  0.87 12.12  6.89 999 1017.7  14.6  15.1 999.0 99.0 99.00
2007 02 07 04 00 324  3.5  4.6  0.94 11.43  7.32 999 1018.1  14.3  15.0 999.0 99.0 99.00
2007 02 07 05 00 317  3.4  4.2  1.06 10.81  6.68 999 1018.1  14.2  15.0 999.0 99.0 99.00
2007 02 07 06 00 309  3.7  4.6  0.97 10.00  5.45 999 1018.2  14.2  15.0 999.0 99.0 99.00
2007 02 07 07 00 351  3.2  4.0  1.13 12.12  6.45 999 1018.0  14.0  15.0 999.0 99.0 99.00
2007 02 07 08 00 347  3.1  3.6  1.14 12.12  6.21 999 1018.1  14.0  15.0 999.0 99.0 99.00
2007 02 07 09 00   1  2.2  2.7  1.19 12.90  6.60 999 1017.8  13.9  15.0 999.0 99.0 99.00
2007 02 07 10 00 323  1.4  1.9  1.24 12.12  7.18 999 1018.0  13.8  15.0 999.0 99.0 99.00
2007 02 07 11 00 350  1.8  2.3  1.15 12.12  7.39 999 1017.6  13.7  15.0 999.0 99.0 99.00
2007 02 07 12 00  30  1.6  2.3  1.25 12.12  7.84 999 1017.5  12.9  14.9 999.0 99.0 99.00
2007 02 07 13 00   8  2.5  3.5  1.33 11.43  7.96 999 1017.7  12.7  14.9 999.0 99.0 99.00
2007 02 07 14 00 358  3.2  4.0  1.39 12.12  7.95 999 1017.7  13.3  14.9 999.0 99.0 99.00
2007 02 07 15 00 357  2.0  3.2  1.27 12.90  7.60 999 1018.2  13.4  14.8 999.0 99.0 99.00
2007 02 07 16 00  13  3.4  4.4  1.54 10.81  8.36 999 1018.6  13.0  14.9 999.0 99.0 99.00
2007 02 07 17 00  49  4.0  5.2  1.45 12.12  8.16 999 1018.6  13.2  14.9 999.0 99.0 99.00
2007 02 07 18 00  76  3.6  4.8  1.31 12.12  8.30 999 1018.4  13.2  15.0 999.0 99.0 99.00
2007 02 07 19 00 129  2.6  3.2  1.36 12.12  8.40 999 1018.3  13.5  15.1 999.0 99.0 99.00
2007 02 07 20 00 147  3.8  4.5  1.39 11.43  8.26 999 1017.9  13.7  15.1 999.0 99.0 99.00
2007 02 07 21 00 194  3.2  3.9  1.39 11.43  8.69 999 1017.5  13.7  15.1 999.0 99.0 99.00
2007 02 07 22 00 237  2.8  3.9  1.31 11.43  8.44 999 1016.8  13.8  15.1 999.0 99.0 99.00
2007 02 07 23 00 262  2.3  3.2  1.45 11.43  8.88 999 1016.9  14.0  15.1 999.0 99.0 99.00
2007 02 08 00 00 293  3.6  4.3  1.41 11.43  8.70 999 1016.7  14.2  15.1 999.0 99.0 99.00
2007 02 08 01 00 308  3.6  4.6  1.33 11.43  8.79 999 1016.8  14.1  15.1 999.0 99.0 99.00
2007 02 08 02 00 300  4.1  5.5  1.34 12.12  8.84 999 1017.3  14.0  15.1 999.0 99.0 99.00
2007 02 08 03 00 285  4.5  5.3  1.49 11.43  9.00 999 1017.7  14.0  15.0 999.0 99.0 99.00
2007 02 08 04 00 267  2.2  2.9  1.47 12.12  8.76 999 1017.9  14.1  15.0 999.0 99.0 99.00
2007 02 08 05 00 276  1.7  2.5  1.34 12.12  8.38 999 1018.2  14.2  14.9 999.0 99.0 99.00
2007 02 08 06 00 280  1.5  2.3  1.34 12.12  8.53 999 1018.2  14.2  14.9 999.0 99.0 99.00
2007 02 08 07 00 341  1.5  2.1  1.39 11.43  8.11 999 1018.4  14.2  14.9 999.0 99.0 99.00
2007 02 08 08 00 318  1.2  1.8  1.30 11.43  7.83 999 1018.8  14.1  14.9 999.0 99.0 99.00
2007 02 08 09 00 357  1.2  1.6  1.27 10.81  7.93 999 1018.6  14.1  14.8 999.0 99.0 99.00
2007 02 08 10 00 315  1.6  2.1  1.20 11.43  8.05 999 1018.3  14.0  14.9 999.0 99.0 99.00
2007 02 08 11 00 344  2.6  3.1  1.11 12.12  8.01 999 1017.9  14.0  14.9 999.0 99.0 99.00
2007 02 08 12 00   6  3.1  3.9  1.21 12.12  8.34 999 1017.6  13.8  14.9 999.0 99.0 99.00
2007 02 08 13 00  28  2.4  3.1  1.07 11.43  7.99 999 1017.7  13.7  14.9 999.0 99.0 99.00
2007 02 08 14 00  83  0.4  1.1  1.20 10.81  8.57 999 1018.0  13.5  14.9 999.0 99.0 99.00
2007 02 08 15 00 180  0.1  0.4  1.01 10.81  7.97 999 1018.5  13.4  14.9 999.0 99.0 99.00
2007 02 08 16 00 310  2.1  2.9  1.14 10.00  8.26 999 1019.6  13.7  14.9 999.0 99.0 99.00
2007 02 08 17 00 353  0.7  1.2  1.09 10.00  7.95 999 1019.8  13.9  14.9 999.0 99.0 99.00
2007 02 08 18 00  70  2.9  3.9  1.14 12.12  8.21 999 1019.8  13.1  15.0 999.0 99.0 99.00
2007 02 08 19 00  62  1.6  2.2  1.14 10.81  7.85 999 1020.2  13.1  15.0 999.0 99.0 99.00
2007 02 08 21 00 258  0.6  1.4  1.04 11.43  8.09 999 1018.9  14.3  15.4 999.0 99.0 99.00
2007 02 08 22 00 263  1.3  2.6  1.06 11.43  8.17 999 1018.5  14.0  15.7 999.0 99.0 99.00
2007 02 08 23 00 281  2.8  4.0  1.00 10.00  8.12 999 1018.5  14.1  15.7 999.0 99.0 99.00
2007 02 09 00 00 279  2.8  4.1  1.06 12.12  8.08 999 1018.4  14.3  15.3 999.0 99.0 99.00
2007 02 09 01 00 272  3.8  4.7  1.08 12.12  8.28 999 1018.9  14.4  15.2 999.0 99.0 99.00
2007 02 09 02 00 275  5.9  6.8  0.92 10.00  7.25 999 1019.7  14.5  15.1 999.0 99.0 99.00
2007 02 09 03 00 295  3.9  4.7  1.05 11.43  6.19 999 1019.7  14.4  15.0 999.0 99.0 99.00
2007 02 09 04 00 299  3.4  3.9  1.02 11.43  5.99 999 1019.5  14.3  15.0 999.0 99.0 99.00
2007 02 09 05 00 322  1.2  1.9  1.03 12.12  6.32 999 1019.6  14.4  15.0 999.0 99.0 99.00
2007 02 09 06 00 295  3.0  3.7  1.10 11.43  6.45 999 1020.5  14.4  15.0 999.0 99.0 99.00
2007 02 09 07 00 311  2.1  2.7  1.01 10.81  6.13 999 1020.6  14.3  15.0 999.0 99.0 99.00
2007 02 09 08 00 313  2.7  3.6  1.11 10.00  6.72 999 1020.6  14.3  14.8 999.0 99.0 99.00
2007 02 09 09 00 285  2.6  3.3  1.21 16.00  7.03 999 1020.7  14.3  14.9 999.0 99.0 99.00
2007 02 09 10 00 296  2.8  3.5  1.16 16.00  7.63 999 1020.3  14.2  14.9 999.0 99.0 99.00
2007 02 09 11 00 333  2.0  2.5  1.17 16.00  7.60 999 1019.6  13.9  14.8 999.0 99.0 99.00
2007 02 09 12 00 342  1.3  2.0  1.17 10.00  7.55 999 1019.1  14.0  14.9 999.0 99.0 99.00
2007 02 09 13 00 297  3.9  5.0  1.39 14.81  8.98 999 1019.8  14.0  14.9 999.0 99.0 99.00
2007 02 09 14 00 294  4.3  5.2  1.35 16.00  8.49 999 1020.4  14.2  14.9 999.0 99.0 99.00
2007 02 09 15 00 332  3.0  3.8  1.23 16.00  7.69 999 1020.2  14.1  14.9 999.0 99.0 99.00
2007 02 09 16 00 316  2.4  3.5  1.26 16.00  8.18 999 1020.6  13.8  14.9 999.0 99.0 99.00
2007 02 09 17 00 326  1.2  1.7  1.24 16.00  8.12 999 1020.3  14.0  14.9 999.0 99.0 99.00
2007 02 09 18 00 282  3.2  4.3  1.35 16.00  8.54 999 1021.4  14.2  15.0 999.0 99.0 99.00
2007 02 09 19 00 290  3.3  4.3  1.28 13.79  8.61 999 1021.6  14.2  15.0 999.0 99.0 99.00
2007 02 09 20 00 346  3.4  4.2  1.24 13.79  7.99 999 1020.5  14.0  15.0 999.0 99.0 99.00
2007 02 09 21 00 309  2.3  2.8  1.24 14.81  8.65 999 1019.9  14.1  15.1 999.0 99.0 99.00
2007 02 09 22 00 281  4.1  5.1  1.26 13.79  8.86 999 1018.9  14.2  15.2 999.0 99.0 99.00
2007 02 09 23 00 259  6.3  7.4  1.14 11.43  8.71 999 1019.5  14.4  15.1 999.0 99.0 99.00
2007 02 10 00 00 310  4.4  5.1  1.21 12.12  7.63 999 1018.4  14.4  15.1 999.0 99.0 99.00
2007 02 10 01 00 302  4.2  5.1  1.16 12.12  7.24 999 1019.2  14.5  15.0 999.0 99.0 99.00
2007 02 10 02 00 297  5.2  6.3  1.13 12.12  7.09 999 1019.0  14.6  15.0 999.0 99.0 99.00
2007 02 10 03 00 287  3.6  4.5  1.33 11.43  7.64 999 1019.0  14.6  15.0 999.0 99.0 99.00
2007 02 10 04 00 296  2.1  2.7  1.14 12.12  7.13 999 1019.0  14.7  15.0 999.0 99.0 99.00
2007 02 10 05 00 277  4.7  5.8  1.33 12.12  7.72 999 1019.4  14.7  15.0 999.0 99.0 99.00
2007 02 10 06 00 291  4.0  5.1  1.25 10.81  7.16 999 1019.5  14.7  15.0 999.0 99.0 99.00
2007 02 10 07 00 312  4.0  5.1  1.26 10.81  7.17 999 1019.3  14.7  15.0 999.0 99.0 99.00
2007 02 10 08 00 305  4.5  5.1  1.12 12.90  6.51 999 1019.4  14.6  15.0 999.0 99.0 99.00
2007 02 10 09 00 349  4.3  5.3  1.18 12.90  6.57 999 1018.2  14.5  15.0 999.0 99.0 99.00
2007 02 10 10 00 289  5.2  6.3  1.37  9.09  6.98 999 1018.7  14.5  15.0 999.0 99.0 99.00
2007 02 10 11 00 302  2.1  2.8  1.09 10.81  6.50 999 1017.5  14.4  15.0 999.0 99.0 99.00
2007 02 10 12 00 307  4.3  5.4  1.18 12.90  7.09 999 1017.5  14.3  15.0 999.0 99.0 99.00
2007 02 10 13 00 300  4.9  6.4  1.22 12.12  7.28 999 1017.5  14.1  15.0 999.0 99.0 99.00
2007 02 10 14 00 280  4.7  5.6  1.28  9.09  7.61 999 1017.6  14.3  15.0 999.0 99.0 99.00
2007 02 10 15 00 279  4.0  4.7  1.26 12.90  7.17 999 1018.0  14.4  15.0 999.0 99.0 99.00
2007 02 10 16 00 314  2.8  3.8  1.26 12.12  6.25 999 1018.2  13.9  15.0 999.0 99.0 99.00
2007 02 10 17 00 298  2.7  3.8  1.30  9.09  6.66 999 1018.7  14.0  15.0 999.0 99.0 99.00
2007 02 10 18 00 289  4.4  5.1  1.20 12.90  6.47 999 1018.8  14.0  15.0 999.0 99.0 99.00
2007 02 10 19 00 356  2.3  3.8  1.17 14.81  6.59 999 1018.2  14.0  15.0 999.0 99.0 99.00
2007 02 10 20 00 345  0.2  0.6  1.07 12.12  6.72 999 1017.5  14.1  15.1 999.0 99.0 99.00
