 Daily Data listing 
COOP  , Obs Time ,Mx Tmp,Mn Tmp,Av Tmp, Precip 
 ID   ,YYMMDDhhmm, Deg.F, Deg.F, Deg.F,   in.  
967803,1411110000,    78,    54,    66,    0.00 
967803,1411120000,    65,    54,    60,    0.02 
967803,1411130000,    64,    56,    60,    0.00 
967803,1411140000,    66,    56,    61,    0.03 
967803,1411150000,    65,    58,    62,         
967803,1411160000,    66,    57,    62,    0.00 
967803,1411170000,    68,    51,    60,    0.01 
967803,1411180000,    70,    53,    62,    0.00 
967803,1411190000,    70,    58,    64,    0.01 
967803,1411200000,    68,    56,    62,    0.01 
967803,1411210000,    64,    52,    58,    0.01 
967803,1411220000,    64,    58,    61,    0.00 
967803,1411230000,    65,    57,    61,    0.00 
967803,1411240000,    70,    57,    64,    0.00 
967803,1411250000,    73,    56,    64,    0.00 
967803,1411260000,    77,    54,    66,    0.00 
967803,1411270000,    79,    59,    69,    0.00 
967803,1411280000,    79,    56,    68,    0.00 
967803,1411290000,    70,    54,    62,    0.00 
967803,1411300000,    68,    54,    61,    0.00 
967803,1412010000,    70,    58,    64,    0.00 
967803,1412020000,    67,    55,    61,    1.15 
967803,1412030000,    62,    56,    59,    1.95 
967803,1412040000,    63,    58,    60,    0.04 
967803,1412050000,    64,    57,    60,    0.06 
967803,1412060000,    63,    55,    59,    0.13 
967803,1412070000,    66,    54,    60,    0.00 
967803,1412080000,    61,    56,    58,    0.00 
967803,1412090000,    64,    57,    60,    0.02 
967803,1412100000,    65,    56,    60,    0.00 
967803,1412110000,    62,    55,    58,    0.01 
967803,1412120000,    61,    51,    56,    1.12 
967803,1412130000,    61,    51,    56,    0.02 
967803,1412140000,    60,    50,    55,    0.00 
967803,1412150000,    62,    49,    56,    0.00 
967803,1412160000,    61,    51,    56,    0.66 
967803,1412170000,    56,    50,    53,    0.27 
967803,1412180000,    61,    51,    56,    0.19 
967803,1412190000,    59,    48,    54,    0.01 
967803,1412200000,    63,    54,    58,    0.00 
967803,1412210000,    64,    58,    61,    0.00 
967803,1412220000,    64,    59,    62,    0.00 
967803,1412230000,    68,    59,    64,    0.00 
967803,1412240000,    79,    57,    68,    0.00 
967803,1412250000,    69,    51,    60,    0.01 
967803,1412260000,    57,    50,    54,    0.00 
967803,1412270000,    60,    43,    52,    0.00 
967803,1412280000,    62,    46,    54,    0.00 
967803,1412290000,    59,    53,    56,    0.00 
967803,1412300000,    59,    50,    54,    0.00 
967803,1412310000,    55,    42,    48,    0.00 
967803,1501010000,    55,    42,    48,    0.00 
967803,1501020000,    60,    40,    50,    0.00 
967803,1501030000,    58,    45,    52,    0.00 
967803,1501040000,    59,    46,    52,    0.01 
967803,1501050000,    60,    48,    54,    0.01 
967803,1501060000,    73,    56,    64,    0.00 
967803,1501070000,    77,    55,    66,    0.00 
967803,1501080000,    77,    58,    68,         
967803,1501090000,    71,    52,    62,    0.00 
967803,1501100000,    68,    53,    60,    0.05 
967803,1501110000,    57,    54,    56,    0.46 
967803,1501120000,    59,    53,    56,    0.01 
967803,1501130000,    59,    49,    54,    0.01 
967803,1501140000,    64,    49,    56,    0.01 
967803,1501150000,    68,    52,    60,    0.00 
967803,1501160000,    70,    51,    60,    0.00 
967803,1501170000,    61,    52,    56,    0.01 
967803,1501180000,    73,    53,    63,    0.00 
967803,1501190000,    66,    53,    60,    0.01 
967803,1501200000,    65,    55,    60,    0.01 
967803,1501210000,    60,    48,    54,    0.01 
967803,1501220000,    60,    50,    55,    0.01 
967803,1501230000,    66,    50,    58,    0.00 
967803,1501240000,    71,    52,    62,    0.00 
967803,1501250000,    74,    55,    64,    0.00 
967803,1501260000,    75,    57,    66,    0.00 
967803,1501270000,      ,      ,      ,         
967803,1501280000,      ,      ,      ,         
967803,1501290000,    64,    58,    61,         
967803,1501300000,    68,    51,    60,         
967803,1501310000,    60,    53,    56,         
967803,1502010000,    65,    53,    59,         
967803,1502020000,    66,    52,    59,         
967803,1502030000,    67,    50,    58,         
967803,1502040000,    63,    50,    56,    0.09 
967803,1502050000,    59,    45,    52,    0.01 
967803,1502060000,    63,    48,    56,    0.01 
967803,1502070000,    62,    57,    60,    0.02 
967803,1502080000,    61,    57,    59,    0.65 
967803,1502090000,    60,    54,    57,    0.05 
967803,1502100000,    61,    55,    58,    0.00 
967803,1502110000,    65,    54,    60,    0.00 
967803,1502120000,    75,    59,    67,    0.00 
967803,1502130000,    81,    57,    69,    0.00 
967803,1502140000,    81,    58,    70,    0.00 
967803,1502150000,    79,    51,    65,    0.00 
967803,1502160000,    67,    51,    59,    0.00 
967803,1502170000,    57,    52,    54,    0.00 
967803,1502180000,    57,    52,    54,    0.00 
967803,1502190000,    62,    52,    57,    0.00 
967803,1502200000,    62,    54,    58,    0.00 
967803,1502210000,    59,    52,    56,    0.00 
967803,1502220000,    62,    53,    58,    0.00 
967803,1502230000,    59,    50,    54,    0.08 
967803,1502240000,    63,    45,    54,    0.00 
967803,1502250000,    63,    54,    58,    0.00 
967803,1502260000,    62,    53,    58,    0.00 
967803,1502270000,    61,    54,    58,    0.00 
967803,1502280000,    60,    48,    54,    0.04 
967803,1503010000,    58,    44,    51,    0.53 
967803,1503020000,    59,    43,    51,    0.06 
967803,1503030000,    57,    44,    50,    0.06 
967803,1503040000,    61,    46,    54,    0.00 
967803,1503050000,    66,    49,    58,    0.00 
967803,1503060000,    69,    54,    62,    0.00 
967803,1503070000,    76,    56,    66,    0.00 
967803,1503080000,    82,    50,    66,    0.00 
967803,1503090000,    68,    49,    58,    0.00 
967803,1503100000,    63,    48,    56,    0.02 
967803,1503110000,    63,    52,    58,    0.01 
967803,1503120000,    61,    53,    57,    0.02 
967803,1503130000,    72,    58,    65,    0.01 
967803,1503140000,    83,    57,    70,    0.00 
967803,1503150000,    87,    62,    74,    0.00 
967803,1503160000,    82,    59,    70,    0.00 
967803,1503170000,    72,    57,    64,    0.00 
967803,1503180000,    63,    54,    58,    0.00 
967803,1503190000,    65,    51,    58,    0.01 
967803,1503200000,    69,    50,    60,    0.02 
967803,1503210000,    67,    52,    60,    0.00 
967803,1503220000,    66,    52,    59,    0.00 
967803,1503230000,    66,    53,    60,    0.00 
967803,1503240000,    64,    53,    58,    0.00 
967803,1503250000,    65,    52,    58,    0.00 
967803,1503260000,    66,    55,    60,    0.00 
967803,1503270000,    88,    50,    69,    0.00 
967803,1503280000,    61,    50,    56,    0.00 
967803,1503290000,    64,    53,    58,    0.00 
967803,1503300000,    69,    52,    60,    0.01 
967803,1503310000,    63,    53,    58,    0.00 
967803,1504010000,    63,    52,    58,    0.02 
967803,1504020000,    61,    50,    56,    0.00 
967803,1504030000,    63,    50,    56,    0.00 
967803,1504040000,    68,    49,    58,    0.00 
967803,1504050000,    61,    50,    56,    0.00 
967803,1504060000,    62,    48,    55,    0.00 
967803,1504070000,    61,    46,    54,    0.01 
967803,1504080000,    61,    49,    55,    0.21 
967803,1504090000,    61,    46,    54,    0.00 
967803,1504100000,    64,    49,    56,    0.01 
967803,1504110000,    63,    50,    56,    0.00 
967803,1504120000,    62,    51,    56,    0.00 
967803,1504130000,    64,    53,    58,    0.00 
967803,1504140000,    60,    50,    55,    0.00 
967803,1504150000,    63,    50,    56,    0.00 
967803,1504160000,    67,    50,    58,    0.00 
967803,1504170000,    76,    52,    64,    0.00 
967803,1504180000,    78,    48,    63,    0.00 
967803,1504190000,    60,    48,    54,    0.00 
967803,1504200000,    61,    48,    54,    0.00 
967803,1504210000,    62,    51,    56,    0.00 
967803,1504220000,    63,    50,    56,    0.00 
967803,1504230000,    63,    50,    56,    0.00 
967803,1504240000,    61,    50,    56,    0.00 
967803,1504250000,    62,    50,    56,    0.00 
967803,1504260000,    56,    49,    52,    0.01 
967803,1504270000,    63,    50,    56,    0.01 
967803,1504280000,    76,    48,    62,    0.01 
967803,1504290000,    61,    49,    55,    0.01 
967803,1504300000,    61,    49,    55,    0.00 
967803,1505010000,    71,    51,    61,    0.00 
967803,1505020000,    67,    50,    58,    0.01 
967803,1505030000,    65,    51,    58,    0.00 
967803,1505040000,    64,    52,    58,    0.00 
967803,1505050000,    64,    50,    57,    0.00 
967803,1505060000,    62,    52,    57,    0.00 
967803,1505070000,    60,    52,    56,    0.00 
967803,1505080000,    62,    51,    56,    0.00 
967803,1505090000,    62,    52,    57,    0.00 
967803,1505100000,    62,    49,    56,    0.00 
967803,1505110000,    59,    48,    54,    0.00 
967803,1505120000,    60,    49,    54,    0.00 
967803,1505130000,    60,    47,    54,    0.00 
967803,1505140000,    61,    47,    54,    0.05 
967803,1505150000,    61,    49,    55,    0.22 
967803,1505160000,    61,    49,    55,    0.00 
967803,1505170000,    62,    49,    56,    0.00 
967803,1505180000,    62,    49,    56,    0.00 
967803,1505190000,    62,    50,    56,    0.00 
967803,1505200000,    62,    50,    56,    0.00 
967803,1505210000,    63,    49,    56,    0.00 
967803,1505220000,    66,    51,    58,    0.10 
967803,1505230000,    66,    51,    58,    0.00 
967803,1505240000,    62,    51,    56,    0.00 
967803,1505250000,    62,    51,    56,    0.00 
967803,1505260000,    63,    50,    56,    0.00 
967803,1505270000,    62,    50,    56,    0.00 
967803,1505280000,    63,    50,    56,    0.00 
967803,1505290000,    63,    49,    56,    0.00 
967803,1505300000,    61,    50,    56,    0.01 
967803,1505310000,    60,     0,    30,    0.00 
967803,1506010000,    60,    51,    56,    0.00 
967803,1506020000,    65,    51,    58,    0.00 
967803,1506030000,    65,    53,    59,    0.00 
967803,1506040000,    63,    53,    58,    0.00 
967803,1506050000,    63,    51,    57,    0.00 
967803,1506060000,    65,    53,    59,    0.00 
967803,1506070000,    67,    51,    59,    0.00 
967803,1506080000,    64,    50,    57,    0.02 
967803,1506090000,    67,    52,    60,    0.02 
967803,1506100000,    72,    54,    63,    0.10 
967803,1506110000,    71,    53,    62,    0.01 
967803,1506120000,    62,    53,    58,    0.00 
967803,1506130000,    64,    54,    59,    0.00 
967803,1506140000,    67,    54,    60,    0.01 
967803,1506150000,    64,    53,    58,    0.00 
967803,1506160000,    62,    51,    56,    0.00 
967803,1506170000,    63,    53,    58,    0.00 
967803,1506180000,    63,    52,    58,    0.00 
967803,1506190000,    63,    52,    58,    0.00 
967803,1506200000,    64,    58,    61,    0.00 
967803,1506210000,    65,    52,    58,    0.00 
967803,1506220000,    63,    52,    58,    0.00 
967803,1506230000,    62,    55,    58,    0.00 
967803,1506240000,    65,    53,    59,    0.00 
967803,1506250000,    64,    51,    58,    0.00 
967803,1506260000,    68,    53,    60,    0.00 
967803,1506270000,    69,    55,    62,    0.00 
967803,1506280000,    67,    55,    61,    0.01 
967803,1506290000,    66,    54,    60,    0.00 
967803,1506300000,    63,    53,    58,    0.00 
967803,1507010000,    77,    54,    66,    0.00 
967803,1507020000,    73,    56,    64,    0.00 
967803,1507030000,    73,    55,    64,    0.01 
967803,1507040000,    58,    56,    57,    0.01 
967803,1507050000,    68,    56,    62,    0.00 
967803,1507060000,    69,    57,    63,    0.00 
967803,1507070000,    67,    56,    62,    0.02 
967803,1507080000,    70,    56,    63,    0.01 
967803,1507090000,    69,    56,    62,    0.01 
967803,1507100000,    72,    56,    64,    0.01 
967803,1507110000,    71,    58,    64,    0.00 
967803,1507120000,    71,    58,    64,    0.00 
967803,1507130000,    71,    59,    65,    0.01 
967803,1507140000,    70,    55,    62,    0.00 
967803,1507150000,    67,    54,    60,    0.00 
967803,1507160000,    70,    55,    62,    0.00 
967803,1507170000,    70,    55,    62,    0.00 
967803,1507180000,    71,    54,    62,    0.00 
967803,1507190000,    75,    64,    70,    0.00 
967803,1507200000,    86,    69,    78,    0.00 
967803,1507210000,    80,    62,    71,    0.02 
967803,1507220000,    75,    60,    68,    0.01 
967803,1507230000,    68,    58,    63,    0.00 
967803,1507240000,    71,    58,    64,    0.01 
967803,1507250000,    75,    60,    68,    0.00 
967803,1507260000,    71,    56,    64,    0.00 
967803,1507270000,    69,    57,    63,    0.00 
967803,1507280000,    68,    56,    62,    0.00 
967803,1507290000,    72,    56,    64,    0.00 
967803,1507300000,    70,    57,    64,    0.00 
967803,1507310000,    70,    58,    64,    0.00 
967803,1508010000,    72,    58,    65,    0.00 
967803,1508020000,    71,    59,    65,    0.00 
967803,1508030000,    71,    58,    64,    0.00 
967803,1508040000,    71,    57,    64,    0.00 
967803,1508050000,    72,    58,    65,    0.00 
967803,1508060000,    71,    58,    64,    0.00 
967803,1508070000,    66,    57,    62,    0.00 
967803,1508080000,    73,    54,    64,    0.00 
967803,1508090000,    73,    57,    65,    0.00 
967803,1508100000,    72,    58,    65,    0.00 
967803,1508110000,    70,    57,    64,    0.00 
967803,1508120000,    70,    56,    63,    0.00 
967803,1508130000,    72,    58,    65,    0.00 
967803,1508140000,    71,    59,    65,    0.00 
967803,1508150000,    70,    58,    64,    0.00 
967803,1508160000,    71,    59,    65,    0.00 
967803,1508170000,    70,    58,    64,    0.00 
967803,1508180000,    75,    59,    67,    0.02 
967803,1508190000,    71,    60,    66,    0.00 
967803,1508200000,    70,    61,    66,    0.00 
967803,1508210000,    72,    60,    66,    0.00 
967803,1508220000,    71,    59,    65,    0.00 
967803,1508230000,    70,    60,    65,    0.00 
967803,1508240000,    69,    58,    64,    0.01 
967803,1508250000,    70,    58,    64,    0.01 
967803,1508260000,    76,    57,    66,    0.00 
967803,1508270000,    77,    59,    68,    0.00 
967803,1508280000,    85,    64,    74,    0.00 
967803,1508290000,    87,    60,    74,    0.00 
967803,1508300000,    74,    61,    68,    0.00 
967803,1508310000,    71,    60,    66,    0.00 
967803,1509010000,    70,    59,    64,    0.00 
967803,1509020000,    72,    58,    65,    0.00 
967803,1509030000,    71,    59,    65,    0.00 
967803,1509040000,    72,    59,    66,    0.00 
967803,1509050000,    69,    56,    62,    0.00 
967803,1509060000,    69,    53,    61,    0.01 
967803,1509070000,    79,    58,    68,    0.00 
967803,1509080000,    81,    60,    70,    0.00 
967803,1509090000,    83,    65,    74,    0.00 
967803,1509100000,    81,    64,    72,    0.00 
967803,1509110000,    91,    71,    81,    0.00 
967803,1509120000,      ,      ,      ,    0.00 
967803,1509130000,      ,      ,      ,    0.06 
967803,1509140000,    78,    61,    70,    0.00 
967803,1509150000,    77,    63,    70,    0.01 
967803,1509160000,    72,    59,    66,    0.00 
967803,1509170000,    72,    60,    66,    0.00 
967803,1509180000,    73,    59,    66,    0.01 
967803,1509190000,    79,    62,    70,    0.00 
967803,1509200000,    86,    66,    76,    0.00 
967803,1509210000,    87,    67,    77,    0.00 
967803,1509220000,    77,    61,    69,    0.01 
967803,1509230000,    73,    58,    66,         
967803,1509240000,    73,    60,    66,         
967803,1509250000,    84,    61,    72,    0.00 
967803,1509260000,    76,    61,    68,    0.00 
967803,1509270000,    73,    61,    67,    0.00 
967803,1509280000,    73,    60,    66,    0.00 
967803,1509290000,    72,    60,    66,    0.01 
967803,1509300000,    71,    61,    66,    0.00 
967803,1510010000,    75,    61,    68,    0.00 
967803,1510020000,    73,    60,    66,    0.00 
967803,1510030000,    71,    59,    65,    0.00 
967803,1510040000,    67,    58,    62,    0.02 
967803,1510050000,    67,    54,    60,    0.28 
967803,1510060000,    72,    55,    64,    0.01 
967803,1510070000,      ,      ,      ,         
967803,1510080000,    73,    60,    66,         
967803,1510090000,    85,    62,    74,         
967803,1510100000,    81,    63,    72,         
967803,1510110000,    89,    60,    74,         
967803,1510120000,    85,    61,    73,         
967803,1510130000,    84,    71,    78,         
967803,1510140000,    84,    65,    74,    0.02 
967803,1510150000,    75,    63,    69,    0.01 
967803,1510160000,    76,    62,    69,    0.00 
967803,1510170000,    72,    62,    67,    0.00 
967803,1510180000,    70,    62,    66,    0.00 
967803,1510190000,    71,    61,    66,    0.00 
967803,1510200000,    68,    59,    64,    0.00 
967803,1510210000,    72,    59,    66,    0.00 
967803,1510220000,    74,    58,    66,    0.00 
967803,1510230000,    69,    57,    63,    0.02 
967803,1510240000,    70,    58,    64,    0.02 
967803,1510250000,    81,    60,    70,    0.01 
967803,1510260000,    73,    60,    66,    0.02 
967803,1510270000,    81,    57,    69,    0.00 
967803,1510280000,    77,    60,    68,    0.00 
967803,1510290000,    70,    58,    64,    0.00 
967803,1510300000,    67,    57,    62,    0.00 
967803,1510310000,    73,    59,    66,    0.00 
967803,1511010000,    85,    58,    72,    0.00 
967803,1511020000,    67,    58,    62,    0.02 
967803,1511030000,    63,    50,    56,    0.25 
967803,1511040000,    63,    51,    57,         
967803,1511050000,    64,    50,    57,         
967803,1511060000,    67,    50,    58,         
967803,1511070000,    69,    53,    61,         
967803,1511080000,    73,    53,    63,    0.00 
967803,1511090000,    64,    58,    61,    0.00 
967803,1511100000,    65,    49,    57,    0.02 
967803,1511110000,    62,    49,    56,    0.05 
967803,1511120000,    67,    50,    58,    0.00 
967803,1511130000,    69,    53,    61,    0.00 
967803,1511140000,    77,    52,    64,    0.00 
967803,1511150000,    72,    47,    60,    0.02 
967803,1511160000,    60,    51,    56,    0.11 
967803,1511170000,    58,    53,    56,    0.00 
967803,1511180000,    64,    55,    60,    0.00 
967803,1511190000,    66,    56,    61,    0.00 
967803,1511200000,    73,    59,    66,    0.00 
967803,1511210000,    77,    60,    68,    0.00 
967803,1511220000,    80,    59,    70,    0.00 
967803,1511230000,    81,    56,    68,    0.00 
967803,1511240000,    65,    51,    58,    0.00 
967803,1511250000,    63,    49,    56,    0.01 
967803,1511260000,    59,    50,    54,    0.00 
967803,1511270000,    58,    50,    54,    0.00 
967803,1511280000,    59,    42,    50,    0.00 
967803,1511290000,    60,    45,    52,    0.00 
967803,1511300000,    64,    46,    55,    0.00 
967803,1512010000,    63,    51,    57,    0.00 
967803,1512020000,    63,    52,    58,    0.00 
967803,1512030000,    67,    52,    60,    0.00 
967803,1512040000,    66,    54,    60,    0.00 
967803,1512050000,    62,    48,    55,    0.01 
967803,1512060000,    65,    51,    58,    0.00 
967803,1512070000,    62,    59,    60,    0.00 
967803,1512080000,    66,    57,    62,    0.00 
967803,1512090000,    68,    55,    62,    0.01 
967803,1512100000,    62,    54,    58,    0.01 
967803,1512110000,    62,    51,    56,    0.01 
967803,1512120000,    60,    48,    54,    0.02 
967803,1512130000,    61,    54,    58,    0.00 
967803,1512140000,    62,    45,    54,    0.15 
967803,1512150000,    56,    48,    52,    0.00 
967803,1512160000,      ,      ,      ,    0.00 
967803,1512170000,      ,      ,      ,    0.00 
967803,1512180000,      ,      ,      ,    0.00 
967803,1512190000,    62,    49,    56,    0.00 
967803,1512200000,    57,    52,    54,    0.00 
967803,1512210000,    57,    52,    54,    0.00 
967803,1512220000,    58,    54,    56,    0.00 
967803,1512230000,    57,    53,    55,    0.00 
967803,1512240000,    57,    50,    54,    0.00 
967803,1512250000,    58,    45,    52,    0.53 
967803,1512260000,    53,    44,    48,    0.00 
967803,1512270000,    58,    42,    50,    0.00 
967803,1512280000,    58,    46,    52,    0.00 
967803,1512290000,    56,    45,    50,    0.00 
967803,1512300000,    56,    44,    50,    0.00 
967803,1512310000,    58,    42,    50,    0.00 
967803,1601010000,    60,    40,    50,    0.00 
967803,1601020000,    61,    40,    50,    0.00 
967803,1601030000,    58,    49,    54,    0.00 
967803,1601040000,    61,    53,    57,    0.01 
967803,1601050000,    65,    50,    58,    1.49 
967803,1601060000,    57,    50,    54,    0.09 
967803,1601070000,    56,    44,    50,    0.58 
967803,1601080000,    56,    49,    52,    0.04 
967803,1601090000,    57,    47,    52,    0.00 
967803,1601100000,    57,    47,    52,    0.35 
967803,1601110000,    55,    48,    52,    0.03 
967803,1601120000,    60,    45,    52,    0.01 
967803,1601130000,    63,    48,    56,    0.01 
967803,1601140000,    58,    51,    54,    0.04 
967803,1601150000,    61,    51,    56,    0.02 
967803,1601160000,    58,    52,    55,    0.04 
967803,1601170000,    63,    50,    56,    0.02 
967803,1601180000,    57,    51,    54,    0.03 
967803,1601190000,    59,    50,    54,    0.02 
967803,1601200000,    58,    52,    55,    0.12 
967803,1601210000,    58,    49,    54,    0.02 
967803,1601220000,    60,    50,    55,    0.01 
967803,1601230000,    61,    53,    57,    0.09 
967803,1601240000,    58,    52,    55,    0.00 
967803,1601250000,    58,    52,    55,    0.00 
967803,1601260000,    62,    49,    56,    0.00 
967803,1601270000,    67,    54,    60,    0.00 
967803,1601280000,    70,    50,    60,    0.00 
967803,1601290000,    63,    53,    58,    0.00 
967803,1601300000,    64,    52,    58,    0.02 
967803,1601310000,    58,    49,    54,    0.17 
967803,1602010000,    54,    47,    50,    0.19 
967803,1602020000,    55,    47,    51,    0.00 
967803,1602030000,    56,    43,    50,    0.02 
967803,1602040000,    59,    44,    52,    0.00 
967803,1602050000,    61,    47,    54,    0.00 
967803,1602060000,    66,    50,    58,    0.00 
967803,1602070000,    72,    55,    64,    0.00 
967803,1602080000,    79,    61,    70,    0.00 
967803,1602090000,    82,    58,    70,    0.00 
967803,1602100000,    82,    58,    70,    0.00 
967803,1602110000,    72,    56,    64,    0.00 
967803,1602120000,    79,    49,    64,    0.00 
967803,1602130000,    73,    51,    62,    0.00 
967803,1602140000,    67,    55,    61,    0.00 
967803,1602150000,    69,    60,    64,    0.00 
967803,1602160000,    84,    61,    72,    0.00 
967803,1602170000,    83,    56,    70,    0.00 
967803,1602180000,    59,    49,    54,    0.34 
967803,1602190000,    60,    49,    54,    0.00 
967803,1602200000,    59,    52,    56,    0.00 
967803,1602210000,    61,    51,    56,    0.02 
967803,1602220000,    62,    53,    58,    0.00 
967803,1602230000,    69,    52,    60,    0.00 
967803,1602240000,    74,    49,    62,    0.00 
967803,1602250000,    75,    53,    64,    0.00 
967803,1602260000,    71,    51,    61,    0.00 
967803,1602270000,    65,    51,    58,    0.00 
967803,1602280000,    62,    54,    58,    0.01 
967803,1602290000,    64,    56,    60,    0.00 
967803,1603010000,    73,    52,    62,    0.00 
967803,1603020000,    66,    52,    59,    0.01 
967803,1603030000,    58,    51,    54,    0.02 
967803,1603040000,    61,    55,    58,    0.02 
967803,1603050000,    61,    55,    58,    0.15 
967803,1603060000,    58,    52,    55,    0.78 
967803,1603070000,    61,    48,    54,    0.37 
967803,1603080000,    58,    48,    53,    0.13 
967803,1603090000,    59,    52,    56,    0.00 
967803,1603100000,    61,    52,    56,    0.02 
967803,1603110000,    64,    50,    57,    0.02 
967803,1603120000,    59,    49,    54,    0.20 
967803,1603130000,    60,    50,    55,    0.00 
967803,1603140000,    62,    54,    58,    0.02 
967803,1603150000,    61,    53,    57,    0.00 
967803,1603160000,    63,    54,    58,    0.00 
967803,1603170000,    73,    55,    64,    0.00 
967803,1603180000,    72,    50,    61,    0.00 
967803,1603190000,    57,    51,    54,    0.00 
967803,1603200000,    58,    51,    54,    0.02 
967803,1603210000,    63,    52,    58,    0.01 
967803,1603220000,    60,    53,    56,    0.00 
967803,1603230000,    61,    50,    56,    0.00 
967803,1603240000,    64,    52,    58,    0.00 
967803,1603250000,    67,    50,    58,    0.00 
967803,1603260000,    61,    49,    55,    0.00 
967803,1603270000,    63,    48,    56,    0.00 
967803,1603280000,    59,    50,    54,    0.00 
967803,1603290000,    59,    49,    54,    0.00 
967803,1603300000,    61,    44,    52,    0.00 
967803,1603310000,    61,    48,    54,    0.01 
967803,1604010000,    60,    44,    52,    0.00 
967803,1604020000,    62,    48,    55,    0.01 
967803,1604030000,    63,    47,    55,    0.00 
967803,1604040000,    59,    48,    54,    0.01 
967803,1604050000,    67,    51,    59,    0.00 
967803,1604060000,    78,    53,    66,    0.00 
967803,1604070000,    74,    53,    64,    0.00 
967803,1604080000,    67,    54,    60,    0.00 
967803,1604090000,    66,    55,    60,    0.03 
967803,1604100000,    69,    52,    60,    0.00 
967803,1604110000,    64,    52,    58,    0.02 
967803,1604120000,    66,    52,    59,    0.00 
967803,1604130000,    63,    50,    56,    0.00 
967803,1604140000,    62,    50,    56,    0.00 
967803,1604150000,    62,    50,    56,    0.00 
967803,1604160000,    64,    50,    57,    0.00 
967803,1604170000,    76,    54,    65,    0.00 
967803,1604180000,    84,    58,    71,    0.00 
967803,1604190000,    82,    60,    71,    0.00 
967803,1604200000,    82,    56,    69,    0.00 
967803,1604210000,    74,    53,    64,    0.01 
967803,1604220000,    68,    53,    60,    0.01 
967803,1604230000,    69,    53,    61,    0.00 
967803,1604240000,    64,    50,    57,    0.00 
967803,1604250000,    62,    50,    56,    0.00 
967803,1604260000,    60,    47,    54,    0.00 
967803,1604270000,    59,    48,    54,    0.00 
967803,1604280000,    61,    49,    55,    0.00 
967803,1604290000,    60,    48,    54,    0.00 
967803,1604300000,    58,    48,    53,    0.00 
967803,1605010000,    60,    47,    54,    0.01 
967803,1605020000,    62,    49,    56,    0.00 
967803,1605030000,      ,      ,      ,         
967803,1605040000,      ,      ,      ,         
967803,1605050000,    64,    47,    56,         
967803,1605060000,    64,    51,    58,         
967803,1605070000,    65,    47,    56,         
967803,1605080000,    66,    51,    58,         
967803,1605090000,    65,    53,    59,         
967803,1605100000,    64,    52,    58,    0.02 
967803,1605110000,    56,    52,    54,    0.00 
967803,1605120000,    60,    50,    55,    0.00 
967803,1605130000,    61,    50,    56,    0.00 
967803,1605140000,    63,    50,    56,    0.00 
967803,1605150000,    66,    52,    59,    0.00 
967803,1605160000,    63,    50,    56,    0.00 
967803,1605170000,    60,    49,    54,    0.00 
967803,1605180000,    63,    49,    56,    0.10 
967803,1605190000,    63,    50,    56,    0.01 
967803,1605200000,    62,    52,    57,    0.00 
967803,1605210000,    63,    51,    57,    0.00 
967803,1605220000,    63,    51,    57,    0.00 
967803,1605230000,    62,    51,    56,    0.00 
967803,1605240000,    62,    51,    56,    0.00 
967803,1605250000,    66,    49,    58,    0.00 
967803,1605260000,    64,    52,    58,    0.00 
967803,1605270000,    63,    49,    56,    0.00 
967803,1605280000,    62,    49,    56,    0.00 
967803,1605290000,    63,    48,    56,    0.00 
967803,1605300000,    66,    51,    58,    0.00 
967803,1605310000,    62,    49,    56,    0.00 
967803,1606010000,    61,    50,    56,    0.00 
967803,1606020000,    63,    50,    56,    0.00 
967803,1606030000,    64,    48,    56,    0.00 
967803,1606040000,    72,    46,    59,    0.01 
967803,1606050000,    72,    50,    61,    0.00 
967803,1606060000,    66,    51,    58,    0.00 
967803,1606070000,    63,    51,    57,    0.00 
967803,1606080000,    63,    52,    58,    0.01 
967803,1606090000,    62,    51,    56,    0.00 
967803,1606100000,    63,    53,    58,    0.00 
967803,1606110000,    65,    52,    58,    0.00 
967803,1606120000,    69,    54,    62,    0.00 
967803,1606130000,    69,    52,    60,    0.00 
967803,1606140000,    64,    53,    58,    0.00 
967803,1606150000,    64,    52,    58,    0.00 
967803,1606160000,    63,    51,    57,    0.00 
967803,1606170000,    66,    53,    60,    0.00 
967803,1606180000,    68,    52,    60,    0.02 
967803,1606190000,    66,    54,    60,    0.00 
967803,1606200000,    68,    56,    62,    0.00 
967803,1606210000,    72,    56,    64,    0.00 
967803,1606220000,    77,    52,    64,    0.00 
967803,1606230000,    69,    49,    59,    0.00 
967803,1606240000,    67,    53,    60,    0.00 
967803,1606250000,    63,    51,    57,    0.00 
967803,1606260000,    67,    50,    58,    0.00 
967803,1606270000,    76,    53,    64,    0.00 
967803,1606280000,    74,    56,    65,    0.00 
967803,1606290000,    72,    51,    62,    0.00 
967803,1606300000,    61,    49,    55,    0.01 
967803,1607010000,    60,    50,    55,    0.01 
967803,1607020000,    64,    52,    58,    0.00 
967803,1607030000,    68,    55,    62,    0.00 
967803,1607040000,    68,    56,    62,    0.00 
967803,1607050000,    68,    55,    62,    0.00 
967803,1607060000,    64,    53,    58,    0.00 
967803,1607070000,    63,    52,    58,    0.00 
967803,1607080000,    63,    50,    56,    0.00 
967803,1607090000,    62,    51,    56,    0.00 
967803,1607100000,    65,    55,    60,    0.00 
967803,1607110000,    65,    52,    58,    0.00 
967803,1607120000,    63,    54,    58,    0.00 
