Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,RAINA 2016 Comments,BaitSet,Observer,Recorder,Comments
B,27,2013,7,23,,,,NA,,,NA,NA,C,Y,,Keep,DO,MJ,KG,
B,37,2013,8,2,,,,NA,,,NA,NA,O,N,,Delete,NONE,ZC,KG,CLOSE ALL.
B,37,2013,8,2,,,,NA,,,NA,NA,C,N,,Keep,NONE,ZC,KG,CLOSE ALL.
B,7,2013,9,3,,,,NA,,,NA,NA,C,N,,Keep,DO,KG,KG,
B,7,2013,9,3,,,,NA,,,NA,NA,O,N,,Delete,DO,KG,KG,
B,3,2013,9,27,,,,NA,,,NA,NA,O,Y,,Delete,NONE,KG,KG,Closed all traps.
B,3,2013,9,27,,,,NA,,,NA,NA,O,N,,Keep,NONE,KG,KG,Closed all traps.
B,3,2013,9,27,,,,NA,,,NA,NA,O,Y,,Delete,NONE,KG,KG,Closed all traps.
B,3,2013,9,27,,,,NA,,,NA,NA,O,N,,Delete,NONE,KG,KG,Closed all traps.
B,65,2013,11,15,,,,NA,,,NA,NA,O,Y,,Delete,CD,"SJB, SO",KG,"Retagged all traps, numbered 1-59."
B,65,2013,11,15,RR,,,1,UNK,Adult,4,NA,C,N,,Keep,CD,"SJB, SO",KG,"Retagged all traps, numbered 1-59."
B,42,2013,11,26,,,,NA,,,NA,NA,C,N,,Keep,DO,SO,SJB,1 RR LIT
B,42,2013,11,26,,,,NA,,,NA,NA,O,N,,Delete,DO,SO,SJB,
B,53,2013,11,26,,,,NA,,,NA,NA,O,Y,,Delete,DO,SO,SJB,
B,53,2013,11,26,,,,NA,,,NA,NA,C,N,,Keep,DO,SO,SJB,
B,18,2013,12,18,,,,NA,,,NA,NA,O,N,,Delete,WM,SO,SJB,
B,18,2013,12,18,,,,NA,,,NA,NA,O,Y,,Keep,WM,SO,SJB,
B,39,2013,12,18,,,,NA,,,NA,NA,C,N,,Keep,WM,SO,SJB,
B,39,2013,12,18,,,,NA,,,NA,NA,O,Y,,Delete,WM,SO,SJB,
B,53,2013,12,18,,,,NA,,,NA,NA,C,N,,Keep,WM,SO,SJB,
B,53,2013,12,18,,,,NA,,,NA,NA,O,N,,Delete,WM,SO,SJB,
B,51,2013,12,31,,,,NA,,,NA,NA,O,Y,,Keep,CD,SJB,KG,
B,51,2013,12,31,,,,NA,,,NA,NA,C,Y,,Delete,CD,SJB,KG,
B,52,2013,12,31,,,,NA,,,NA,NA,O,Y,,Keep,CD,SJB,KG,
B,52,2013,12,31,,,,NA,,,NA,NA,C,Y,,Delete,CD,SJB,KG,
B,53,2013,12,31,,,,NA,,,NA,NA,O,Y,,Keep,CD,SJB,KG,
B,53,2013,12,31,,,,NA,,,NA,NA,C,Y,,Delete,CD,SJB,KG,
B,54,2013,12,31,,,,NA,,,NA,NA,O,Y,,Keep,CD,SJB,KG,
B,54,2013,12,31,,,,NA,,,NA,NA,C,Y,,Delete,CD,SJB,KG,
B,56,2013,12,31,,,,NA,,,NA,NA,O,Y,,Keep,CD,SJB,KG,
B,56,2013,12,31,,,,NA,,,NA,NA,C,Y,,Delete,CD,SJB,KG,
B,13,2014,2,3,,,NA,NA,,,NA,,O,N,NA,Delete,CD,EJH,EJH,
B,13,2014,2,3,,,NA,NA,,,NA,,C,Y,NA,Keep,CD,EJH,EJH,
B,28,2014,2,10,,,NA,NA,,,NA,,C,N,NA,Delete,DO,SO,EJH,
B,28,2014,2,10,HA,,NA,1,,Adult,3,,O,Y,NA,change to CNB ,DO,SO,EJH,
B,35,2014,2,24,,,NA,NA,,,NA,,O,N,NA,Delete,CD,EJH,EJH,
B,35,2014,2,24,,,NA,NA,,,NA,,C,N,NA,Keep,CD,EJH,EJH,
B,26,2014,4,3,,,NA,NA,,,NA,,O,Y,NA,Delete,WM,KG,SO,
B,26,2014,4,3,RR,,NA,2,,Adult,4,,C,N,NA,Keep,WM,KG,SO,
B,35,2014,4,3,,,NA,NA,,,NA,,O,Y,NA,Delete,WM,KG,SO,
B,35,2014,4,3,RR,,NA,1,,,4,,C,N,NA,Keep,WM,KG,SO,
B,40,2014,4,14,,,NA,NA,,,NA,,O,Y,NA,Delete,DO,KG,SO,
B,40,2014,4,14,RR,,NA,1,,Adult,4,,C,N,NA,Keep,DO,KG,SO,
B,50,2014,4,29,,,NA,NA,,,NA,,C,Y,NA,Keep,CD,KG,KP,Close All
B,50,2014,4,29,,,NA,NA,,,NA,,O,Y,NA,Delete,CD,KG,KP,Close All
B,1,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,1,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,2,2014,12,29,,,NA,NA,,,NA,,C,N,NA,Keep,CD&DRY DOG,HT,LH,
B,2,2014,12,29,,,NA,NA,,,NA,,C,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,3,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,3,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,4,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,4,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,5,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,5,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,6,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,6,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,7,2014,12,29,,,NA,NA,,,NA,,C,N,NA,Keep,CD&DRY DOG,HT,LH,
B,7,2014,12,29,,,NA,NA,,,NA,,O,Y,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,
B,8,2014,12,29,,,NA,NA,,,NA,,O,N,NA,Keep,CD&DRY DOG,HT,LH,
B,8,2014,12,29,,,NA,NA,,,NA,,C,N,NA,Change date to 12/20/14,MINNESOTA BOBCAT CHUNK,RK,LH,1RR-LIT
C,24,2000,1,24,,,,0,,,NA,NA,O,N,CD,delete,,TM,TM,
C,24,2000,1,24,,,,0,,,NA,NA,O,Y,CD,keep,,TM,TM,
C,24,2000,3,14,,,,0,,,NA,NA,C,N,CD,keep,,TM,IC,
C,24,2000,3,14,,,,0,,,NA,NA,O,N,CD,delete,,TM,IC,
C,8,2000,8,1,,,,0,,,NA,NA,O,N,CD,delete,,NG,VS,
C,8,2000,8,1,,,,0,,,NA,NA,O,Y,CD,keep,,NG,VS,
C,9,2000,8,1,,,,0,,,NA,NA,O,N,CD,delete,,NG,VS,
C,9,2000,8,1,RR,,,1,M,NR,3,NA,C,N,CD,keep,,NG,VS,
C,23,2000,10,23,,,,0,,,NA,NA,O,N,CD,delete,,VS,MJW,
C,23,2000,10,23,,,,0,,,NA,NA,O,Y,CD,keep,,VS,MJW,
C,43,2000,10,30,,,,0,,,NA,NA,C,N,CD,keep,,MS,MJW,
C,43,2000,10,30,,,,0,,,NA,NA,O,N,CD,delete,,MS,MJW,
C,41,2000,11,22,,,,0,,,NA,NA,O,N,CD,delete,,JT,IE,Checked only did not rebait
C,41,2000,11,22,,,,0,,,NA,NA,O,Y,CD,keep,,JT,IE,Checked only did not rebait
C,23,2001,1,10,,,,0,,,NA,NA,O,N,CD,delete,,IE,AC,
C,23,2001,1,10,,,,0,,,NA,NA,O,Y,CD,keep,,IE,AC,
C,31,2001,7,10,,,,0,,,NA,NA,C,N,CD,keep,,HF,MK,
C,31,2001,7,10,,,,0,,,NA,NA,O,N,CD,delete,,HF,MK,
C,43,2001,8,23,,,,0,,,NA,NA,O,N,CD,delete,,CH,AC,
C,43,2001,8,23,RR,,,1,NR,NR,3,NA,C,N,C,keep,,CH,AC,
C,10,2001,9,13,,,,0,,,NA,NA,O,N,CD,delete,,CS,MK,
C,10,2001,9,13,,,,0,,,NA,NA,O,Y,CD,keep,,CS,MK,
C,7,2001,11,30,,,,0,,,NA,NA,O,N,CD,delete,,"AC, CS",JH,
C,7,2001,11,30,,,,0,,,NA,NA,O,Y,CD,keep,,"AC, CS",JH,
C,23,2002,1,22,,,,0,,,NA,NA,O,N,CD,delete,,SR,SR,
C,23,2002,1,22,,,,0,,,NA,NA,O,Y,CD,keep,,SR,SR,
C,3,2002,2,4,,,,0,,,NA,NA,O,N,CD,delete,,SR,SR,
C,3,2002,2,4,,,,0,,,NA,NA,O,Y,CD,keep,,SR,SR,
C,35,2002,3,26,,,,0,,,NA,NA,O,N,CD,delete,,ZM,SR,
C,35,2002,3,26,RR,,,1,,A,3,NA,C,N,CD,keep,,ZM,SR,
C,24,2002,4,30,,,,0,,,NA,NA,O,N,CD,delete,,SS,ZM,
C,24,2002,4,30,,,,0,,,NA,NA,O,Y,CD,keep,,SS,ZM,
C,27,2002,4,10,,,,0,,,NA,NA,O,N,CD,delete,,,ZM,
C,27,2002,4,10,RR,,,1,,,2,NA,C,N,CD,keep,,,ZM,Ants
C,23,2002,5,7,,,,0,,,NA,NA,O,Y,IK,delete,,ZM,ZM,ANTS
C,23,2002,5,7,RR,,,1,M,A,2,NA,C,N,IK,keep,,ZM,ZM,
C,25,2002,8,8,,,,0,,,NA,NA,C,N,CD,keep,,CE,CE,
C,25,2002,8,8,,,,0,,,NA,NA,O,N,CD,delete,,CE,CE,
C,39,2002,9,10,,,,0,,,NA,NA,C,N,DO,keep,,ZM,AT,"1 Rr-4, from previous"
C,39,2002,9,10,,,,0,,,NA,NA,O,N,DO,delete,,ZM,AT,
C,40,2002,10,7,,,,0,,,NA,NA,O,N,DO,delete,,AT,AT,
C,40,2002,10,7,RR,,,1,,J,3,NA,C,N,DO,keep,,AT,AT,
C,21,2002,11,7,,,,0,,,NA,NA,O,N,CD,delete,,AT,IE,
C,21,2002,11,7,,,,0,,,NA,NA,O,Y,CD,keep,,AT,IE,
C,20,2003,4,14,,,,0,,,NA,NA,O,N,DO,delete,,NH,NH,
C,20,2003,4,14,RR,,,1,UNK,Adult,2,NA,C,N,DO,keep,,NH,NH,Ants
C,21,2003,5,20,,,,0,,,NA,NA,O,N,DO,delete,,PM,PM,
C,21,2003,5,20,,,,0,,,NA,NA,O,Y,DO,keep,,PM,PM,
C,42,2003,8,13,,,,0,,,NA,NA,O,N,DO,delete,,JY,RK,
C,42,2003,8,13,,,,0,,,NA,NA,C,N,DO,keep,,JY,RK,
C,23,2004,5,17,,,,0,,,NA,NA,O,N,CD,delete,,KD,RK,
C,23,2004,5,17,,,,0,,,NA,NA,O,Y,CD,keep,,KD,RK,
C,6,2004,6,28,,,,0,,,NA,NA,O,N,CD,delete,,AM,RK,
C,6,2004,6,28,RR,,,1,,Adult,3,NA,C,N,CD,keep,,AM,RK,
C,42,2004,6,15,,,,0,,,NA,NA,O,N,DO,delete,,JT RFT ACM,RFT,
C,42,2004,6,15,RR,,,1,,Adult,5,NA,C,N,DO,keep,,JT RFT ACM,RFT,
C,35,2004,7,14,,,,0,,,NA,NA,O,N,DO,delete,,EW ACM,RFT,
C,35,2004,7,14,,,,0,,,NA,NA,C,N,DO,keep,,EW ACM,RFT,
C,23,2004,10,24,,,,0,,,NA,NA,O,N,DO,keep,,ZM,SB,
C,23,2004,10,24,RR,,,1,,Adult,3,NA,C,N,DO,delete,,ZM,SB,
C,9,2004,12,27,,,,0,,,NA,NA,O,N,DO,keep,,SB,RK,
C,9,2004,12,27,RR,,,1,,Juvenile,2,NA,C,N,DO,delete,,SB,RK,ANTS
C,13,2004,12,22,,,,0,,,NA,NA,O,N,DO,delete,,RT,RK,
C,13,2004,12,22,,,,0,,,NA,NA,O,Y,DO,keep,,RT,RK,
C,17,2004,12,27,,,,0,,,NA,NA,O,N,DO,delete,,SB,RK,
C,17,2004,12,27,,,,0,,,NA,NA,C,Y,DO,keep,,SB,RK,
C,21,2004,12,22,,,,0,,,NA,NA,O,N,DO,delete,,RT,RK,
C,21,2004,12,22,,,,0,,,NA,NA,C,N,DO,keep,,RT,RK,
C,33,2005,1,18,,,,0,,,NA,NA,O,N,DO,delete,,JB,CW,
C,33,2005,1,18,,,,0,,,NA,NA,C,Y,DO,keep,,JB,CW,Trap removed to be fixed
C,20,2005,2,28,,,,0,,,NA,NA,O,N,DO,delete,,AB,CW,
C,20,2005,2,28,,,,0,,,NA,NA,C,N,DO,keep,,AB,CW,
C,5,2005,3,11,,,,0,,,NA,NA,O,N,DO,keep,,JB,CW,
C,5,2005,3,11,,,,0,,,NA,NA,O,Y,DO,delete,,JB,CW,
C,34,2005,3,29,,,,0,,,NA,NA,O,N,DO,delete,,AB,AB,
C,34,2005,3,29,,,,0,,,NA,NA,O,Y,DO,keep,,AB,AB,H2O IN CAN
C,13,2005,4,5,,,,0,,,NA,NA,O,Y,CD,keep,,AB,AB,
C,13,2005,4,5,,,,0,,,NA,NA,O,N,CD,delete,,AB,AB,
C,17,2005,4,5,,,,0,,,NA,NA,O,Y,CD,keep,,AB,AB,
C,17,2005,4,5,,,,0,,,NA,NA,O,N,CD,delete,,AB,AB,
C,42,2005,5,24,,,,0,,,NA,NA,O,N,CD,delete,,AB,CW,
C,42,2005,5,24,RR,,,1,,Adult,3,NA,C,N,CD,keep,,AB,CW,
C,7,2005,6,20,,,,0,,,NA,NA,O,N,DO,delete,,AB,AB,
C,7,2005,6,20,,,,0,,,NA,NA,C,Y,DO,keep,,AB,AB,
C,41,2005,6,20,,,,0,,,NA,NA,O,N,DO,delete,,AB,AB,
C,41,2005,6,20,RR,,,1,,Adult,3,NA,C,N,DO,keep,,AB,AB,
C,39,2005,7,19,,,,0,,,NA,NA,O,N,CD,keep,,CW,MB,
C,39,2005,7,19,RR,,,1,,,4,NA,C,N,CD,delete,,CW,MB,
C,8,2005,8,16,,,,0,,,NA,NA,O,N,DO,delete,,"AB, CW, ES",MB,
C,8,2005,8,16,RR,,,1,M,Sub-Adult,3,NA,C,N,DO,keep,,"AB, CW, ES",MB,
C,6,2005,10,27,,,,0,,,NA,NA,O,N,DO,delete,,ES,MB,
C,6,2005,10,27,RR,,,1,M,Adult,2,NA,C,N,DO,keep,,ES,MB,
C,1,2005,12,14,,,,0,,,NA,NA,O,Y,CD,delete,,"RK, KB",LG,
C,1,2005,12,14,,,,0,,,NA,NA,O,N,CD,keep,,"RK, KB",LG,
C,2,2005,12,14,,,,0,,,NA,NA,O,Y,CD,delete,,"RK, KB",LG,
C,2,2005,12,14,,,,0,,,NA,NA,O,N,CD,keep,,"RK, KB",LG,
C,21,2006,1,19,,,,0,,,NA,NA,O,N,,delete,DO,KB,RK,
C,21,2006,1,19,,,,0,,,NA,NA,O,Y,,keep,DO,KB,RK,
C,27,2006,1,19,,,,0,,,NA,NA,O,N,,delete,DO,KB,RK,
C,27,2006,1,19,,,,0,,,NA,NA,C,N,,keep,DO,KB,RK,
C,32,2006,2,13,,,,0,,,NA,NA,O,N,,delete,DO,KB,ET,
C,32,2006,2,13,,,,0,,,NA,NA,O,Y,,keep,DO,KB,ET,
C,38,2006,3,3,,,,0,,,NA,NA,O,N,,keep,,,ET,lots of Argentine ant activity
C,38,2006,3,3,,,,0,,,NA,NA,O,Y,,delete,,,ET,
C,38,2006,3,21,,,,0,,,NA,NA,O,N,,delete,DO,LG,ET,
C,38,2006,3,21,,,,0,,,NA,NA,C,N,,keep,DO,LG,ET,
C,39,2006,3,21,,,,0,,,NA,NA,O,N,,delete,DO,LG,ET,
C,39,2006,3,21,,,,0,,,NA,NA,C,N,,keep,DO,LG,ET,
C,24,2006,6,13,,,,0,,,NA,NA,O,N,,delete,DO,EG,RFT,
C,24,2006,6,13,,,,0,,,NA,NA,O,Y,,keep,DO,EG,RFT,
C,20,2006,11,14,,,,0,,,NA,NA,O,N,,delete,DO,EM,RK,
C,20,2006,11,14,RR,,,1,,Juvenile,3,NA,C,N,,keep,DO,EM,RK,
C,34,2007,2,14,,,,0,,,NA,NA,O,N,,delete,CD,RK,RK,Open set.  Moved into little wash.
C,34,2007,2,14,,,,0,,,NA,NA,C,N,,keep,CD,RK,RK,
C,27,2007,3,1,,,,0,,,NA,NA,O,N,,delete,DO,MS,RK,
C,27,2007,3,1,,,,0,,,NA,NA,C,Y,,keep,DO,MS,RK,
C,32,2007,3,1,,,,0,,,NA,NA,O,N,,delete,DO,MS,RK,
C,32,2007,3,1,,,,0,,,NA,NA,O,Y,,keep,DO,MS,RK,
C,7,2007,7,27,,,,0,,,NA,NA,O,N,,delete,DO,KG,DH,
C,7,2007,7,27,RR,,,1,,Adult,3,NA,C,N,,keep,DO,KG,DH,
C,10,2007,7,10,,,,0,,,NA,NA,O,N,,delete,DO,"JH,RT",DH,
C,10,2007,7,10,,,,0,,,NA,NA,O,Y,,keep,DO,"JH,RT",DH,
C,10,2007,7,23,,,,0,,,NA,NA,O,N,,delete,DO,PF,RK,
C,10,2007,7,23,,,,0,,,NA,NA,O,Y,,keep,DO,PF,RK,
C,11,2007,7,23,,,,0,,,NA,NA,O,N,,delete,DO,PF,RK,
C,11,2007,7,23,,,,0,,,NA,NA,O,Y,,keep,DO,PF,RK,
C,22,2007,7,23,,,,0,,,NA,NA,O,N,,delete,DO,PF,RK,
C,22,2007,7,23,,,,0,,,NA,NA,O,Y,,keep,DO,PF,RK,
C,25,2007,7,23,,,,0,,,NA,NA,O,N,,delete,DO,PF,RK,
C,25,2007,7,23,,,,0,,,NA,NA,C,N,,keep,DO,PF,RK,
C,8,2007,8,10,,,,0,,,NA,NA,O,N,,delete,DO,JH,DH,
C,8,2007,8,10,,,,0,,,NA,NA,C,N,,keep,DO,JH,DH,
C,30,2007,8,15,,,,0,,,NA,NA,O,N,,delete,CD,PF,DH,
C,30,2007,8,15,,,,0,,,NA,NA,C,N,,keep,CD,PF,RK,
C,35,2007,8,1,,,,0,,,NA,NA,O,N,,delete,DO,JH,RK,
C,35,2007,8,1,RR,,,1,,,4,NA,C,Y,,keep,DO,JH,RK,
C,35,2007,10,18,,,,0,,,NA,NA,O,N,,keep,CD,"DH,PF",EM,
C,35,2007,10,18,,,,0,,,NA,NA,O,Y,,delete,CD,"DH,PF",EM,
C,36,2007,11,13,,,,0,,,NA,NA,O,N,,delete,DO,PF,RK,
C,36,2007,11,13,RR,,,1,,Adult,4,NA,C,N,,keep,DO,PF,RK,
C,35,2007,12,17,,,,0,,,NA,NA,O,N,,delete,DO,DH,RK,
C,35,2007,12,17,,,,0,,,NA,NA,C,N,,keep,DO,DH,RK,
C,22,2008,1,15,,,,0,,,NA,NA,O,N,,delete,DO,RK,DH,
C,22,2008,1,15,,,,0,,,NA,NA,C,Y,,keep,DO,RK,DH,
C,49,2008,1,3,,,,0,,,NA,NA,O,Y,,delete,CD,DH,DH,
C,49,2008,1,3,,,,0,,,NA,NA,C,N,,keep,CD,DH,DH,1RR-2 Adult Male from previous week
C,2,2008,2,11,,,,0,,,NA,NA,O,Y,,keep,DO,CB,DH,
C,2,2008,2,11,,,,0,,,NA,NA,C,N,,delete,DO,CB,DH,
C,22,2008,2,26,,,,0,,,NA,NA,O,N,,delete,CD,RK,DH,
C,22,2008,2,26,,,,0,,,NA,NA,C,Y,,keep,CD,RK,DH,
C,42,2008,2,11,,,,0,,,NA,NA,O,Y,,delete,DO,CB,DH,
C,42,2008,2,11,RR,,,1,,,3,NA,C,N,,keep,DO,CB,DH,
C,8,2008,4,16,,,,0,,,NA,NA,C,Y,,keep,DO,IE,DFD,
C,8,2008,4,16,,,,0,,,NA,NA,O,Y,,delete,DO,IE,DFD,
C,22,2008,4,24,,,,0,,,NA,NA,O,N,,delete,DO,PF,DFD,
C,22,2008,4,24,,,,0,,,NA,NA,C,N,,keep,DO,PF,DFD,
C,22,2008,6,11,,,,0,,,NA,NA,O,N,,delete,CD,RFT,DFD,
C,22,2008,6,11,,,,0,,,NA,NA,C,Y,,keep,CD,RFT,DFD,
C,34,2008,6,11,,,,0,,,NA,NA,O,N,,delete,CD,RFT,DFD,
C,34,2008,6,11,RR,,,1,,Adult,2,NA,C,N,,keep,CD,RFT,DFD,
C,7,2008,7,24,RR,,,1,,,5,NA,C,N,,keep,CD,AV,DH,
C,7,2008,7,24,,,,0,,,NA,NA,O,N,,delete,CD,AV,DH,
C,50,2008,7,31,,,,0,,,NA,NA,O,N,,delete,DO,CN,DH,
C,50,2008,7,31,RR,,,1,,,5,NA,C,N,,keep,DO,CN,DH,
C,22,2008,8,11,,,,0,,,NA,NA,O,N,,delete,DO,"JD, PF",RK,
C,22,2008,8,11,RR,,,1,,Juvenile,4,NA,C,N,,keep,DO,"JD, PF",RK,
C,43,2008,8,6,,,,0,,,NA,NA,NC,,,keep,CD,DH,DH,
C,43,2008,8,6,,,,0,,,NA,NA,O,N,,delete,CD,DH,DH,
C,9,2009,4,16,,,,0,,,NA,NA,O,N,,delete,DO,DJ,DJ,
C,9,2009,4,16,,,,0,,,NA,NA,C,N,,keep,DO,DJ,DJ,
C,13,2009,7,1,,,,0,,,NA,NA,O,N,,delete,DO,LH,ALF,
C,13,2009,7,1,,,,0,,,NA,NA,O,Y,,keep,DO,LH,ALF,
C,22,2009,7,10,,,,0,,,NA,NA,O,N,,delete,DO,"JB, RK",ALF,
C,22,2009,7,10,,,,0,,,NA,NA,C,N,,keep,DO,"JB, RK",ALF,
C,2,2011,1,20,,,,NA,,,NA,NA,O,Y,,keep,CD,"DB,HA",LH,Put goose guard on
C,2,2011,1,20,,,,NA,,,NA,NA,O,N,,delete,CD,"DB, HA",RK,Put on goose guard
C,6,2011,1,14,,,,NA,,,NA,NA,O,Y,,keep,LL,LH,LH,
C,6,2011,1,14,,,,NA,,,NA,NA,O,N,,delete,LL,LH,LH,Needs a bait can
C,22,2011,1,25,,,,NA,,,NA,NA,O,N,,keep,DO,LH,LH,
C,22,2011,1,25,,,,NA,,,NA,NA,O,Y,,delete,DO,LH,LH,
C,9,2011,3,7,,,,NA,,,NA,NA,C,Y,,keep,DO,HA,LH,
C,9,2011,3,7,,,,NA,,,NA,NA,O,Y,,delete,DO,HA,LH,
C,14,2011,4,5,,,,NA,,,NA,NA,O,N,,delete,NONE,DME,LH,Closed all traps
C,14,2011,4,5,,,,NA,,,NA,NA,C,N,,keep,NONE,DME,LH,Closed all traps
C,24,2011,7,6,,,,NA,,,NA,NA,O,N,,delete,LL,DF,LH,
C,24,2011,7,6,,,,NA,,,NA,NA,C,N,,keep,LL,DF,LH,
C,18,2011,12,30,,,,NA,,,NA,NA,O,N,,delete,DO,HA,DME,
C,18,2011,12,30,,,,NA,,,NA,NA,O,Y,,keep,DO,HA,DME,
C,5,2013,1,28,,,,NA,,,NA,NA,O,N,,keep,DO+AlleyCat lure,SO,MJ,
C,5,2013,1,28,,,,NA,,,NA,NA,O,Y,,delete,DO+AlleyCat lure,SO,MJ,
C,15,2013,2,5,,,,NA,,,NA,NA,O,N,,delete,DO,ZC,MJ,
C,15,2013,2,5,RR,,,1,,Adult,3,NA,C,N,,keep,DO,ZC,MJ,
C,22,2013,7,9,,,,NA,,,NA,NA,O,N,,delete,WM,ZC,KG,
C,22,2013,7,9,RR,,,1,UNK,Adult,3,NA,C,N,,keep,WM,ZC,KG,
C,16,2014,2,18,RR,,NA,1,M,Sub-Adult,3,,C,N,NA,keep,WM,KG,EJH,
C,16,2014,2,18,,,NA,NA,,,NA,,O,N,NA,delete,WM,KG,EJH,
C,19,2014,3,6,,,NA,NA,,,NA,,O,N,NA,delete,DO,EJH,EJH,
C,19,2014,3,6,,,NA,NA,,,NA,,C,N,NA,keep,DO,EJH,EJH,
C,8,2014,4,28,,,NA,NA,,,NA,,O,Y,NA,keep,NONE,JT,KG,Closed all traps
C,8,2014,4,28,RR,,NA,1,M,Adult,2,,C,N,NA,delete,NONE,JT,KG,Closed all traps
C,7,2014,7,14,,,NA,NA,,,NA,,O,N,NA,delete,DO,KD,KG,
C,7,2014,7,14,,,NA,NA,,,NA,,C,N,NA,keep,DO,KD,KG,
C,1,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,1,2014,9,22,,,NA,NA,,,NA,,C,N,NA,keep,DO,AR,LH,
C,6,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,6,2014,9,22,RR,,NA,1,,Adult,4,,C,N,NA,keep,DO,AR,LH,
C,7,2014,9,22,,,NA,NA,,,NA,,O,N,NA,keep,DO,AR,LH,
C,7,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,9,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,9,2014,9,22,,,NA,NA,,,NA,,C,N,NA,keep,DO,AR,LH,
C,11,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,11,2014,9,22,RR,,NA,1,,Adult,4,,C,N,NA,keep,DO,AR,LH,
C,13,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,13,2014,9,22,,,NA,NA,,,NA,,C,N,NA,keep,DO,AR,LH,
C,16,2014,9,22,,,NA,NA,,,NA,,O,N,NA,keep,DO,AR,LH,
C,16,2014,9,22,,,NA,NA,,,NA,,O,Y,NA,delete,DO,AR,LH,
C,22,2014,9,22,,,NA,NA,,,NA,,O,N,NA,delete,DO,AR,LH,
C,22,2014,9,22,RR,,NA,1,,Adult,3,,C,N,NA,keep,DO,AR,LH,
D,7,2000,3,22,,,,0,,,NA,NA,C,Y,CD,keep,,CB,VS,
D,7,2000,3,22,,,,0,,,NA,NA,O,Y,CD,delete,,CB,VS,
D,27,2000,7,28,,,,0,,,NA,NA,O,N,CD,delete,,MS,MS,
D,27,2000,7,28,,,,0,,,NA,NA,O,Y,CD,keep,,MS,MS,
D,19,2000,9,21,,,,0,,,NA,NA,NC,,CD,keep,,RT,MJW,
D,19,2000,9,21,,,,0,,,NA,NA,O,N,CD,delete,,RT,MJW,
D,22,2000,9,21,,,,0,,,NA,NA,NC,,CD,keep,,RT,MJW,
D,22,2000,9,21,,,,0,,,NA,NA,O,Y,CD,delete,,RT,MJW,
D,25,2000,10,16,,,,0,,,NA,NA,O,N,CD,keep,,"JC, MJW",MJW,
D,25,2000,10,16,,,,0,,,NA,NA,O,Y,CD,delete,,"JC, MJW",MJW,
D,2,2001,3,26,,,,0,,,NA,NA,O,N,CD,delete,,AC,AC,
D,2,2001,3,26,,,,0,,,NA,NA,O,Y,CD,keep,,AC,AC,
D,10,2001,6,5,,,,0,,,NA,NA,O,N,CD,delete,,RT,AC,
D,10,2001,6,5,,,,0,,,NA,NA,O,Y,CD,keep,,RT,AC,
D,11,2001,6,1,,,,0,,,NA,NA,O,N,CD,delete,,AC,AC,
D,11,2001,6,1,,,,0,,,NA,NA,O,Y,CD,keep,,AC,AC,
D,5,2001,7,11,,,,0,,,NA,NA,C,N,CD,keep,,VS,AC,
D,5,2001,7,11,,,,0,,,NA,NA,O,N,CD,delete,,VS,AC,
D,21,2001,9,5,,,,0,,,NA,NA,O,Y,CD,delete,,MK,AC,
D,21,2001,9,5,RR,,,1,M,A,3,NA,C,N,CD,keep,,MK,AC,
D,22,2001,9,11,,,,0,,,NA,NA,O,N,CD,delete,,RT,AC,
D,22,2001,9,11,,,,0,,,NA,NA,O,Y,CD,keep,,RT,AC,
